ID_met_production,metabolite_prod,production,excreted,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,last_change
12055,Cobalamin,1,,30411.0,11142.0,11912,43182,1,2018-06-07 14:51:43
12056,Elemental sulfur,0,,33403.0,104469.0,11912,43182,1,2018-06-07 14:51:43
12057,Cobalamin,1,,30411.0,11143.0,11913,43182,1,2018-06-07 14:51:43
12058,Elemental sulfur,0,,33403.0,104479.0,11913,43182,1,2018-06-07 14:51:43
12059,Cobalamin,1,,30411.0,11144.0,11911,43182,1,2018-06-07 14:51:43
12060,Elemental sulfur,0,,33403.0,104489.0,11911,43182,1,2018-06-07 14:51:43
12061,Hydrogen sulfide,0,,16136.0,11145.0,140577,43180,1,2018-06-07 14:51:43
12062,Indole,0,,35581.0,11146.0,140577,43180,1,2018-06-07 14:51:43
12063,Indole,1,,35581.0,11147.0,1235,43205,1,2018-06-07 14:51:43
12064,Hydrogen sulfide,1,,16136.0,11148.0,1235,43205,1,2018-06-07 14:51:43
12065,Acetoin,1,,15688.0,13003.0,1235,43205,1,2018-06-07 14:51:43
12066,Hydrogen sulfide,0,,16136.0,11149.0,140578,43278,1,2018-06-07 14:51:43
12067,Acetoin,1,,15688.0,13009.0,140580,43268,1,2018-06-07 14:51:43
12068,Hydrogen sulfide,0,,16136.0,11150.0,140580,43268,1,2018-06-07 14:51:43
12069,Melanin,0,,89634.0,11151.0,140580,43268,1,2018-06-07 14:51:43
12070,Indole,0,,35581.0,11152.0,140580,43268,1,2018-06-07 14:51:43
12071,Indole,0,,35581.0,11153.0,140585,43255,1,2018-06-07 14:51:43
12072,Hydrogen sulfide,0,,16136.0,11154.0,140585,43255,1,2018-06-07 14:51:43
12073,Acetoin,0,,15688.0,12980.0,140585,43255,1,2018-06-07 14:51:43
12074,Hydrogen sulfide,0,,16136.0,11155.0,140289,43247,1,2018-06-07 14:51:43
12075,Indole,0,,35581.0,11156.0,140289,43247,1,2018-06-07 14:51:43
12076,Acetoin,0,,15688.0,11157.0,140290,43236,1,2018-06-07 14:51:43
12077,Acetoin,0,,15688.0,12977.0,140587,43248,1,2018-06-07 14:51:43
12078,Hydrogen sulfide,0,,16136.0,11158.0,140588,43229,1,2018-06-07 14:51:43
12079,Indole,0,,35581.0,11159.0,140588,43229,1,2018-06-07 14:51:43
12080,Acetoin,0,,15688.0,12966.0,140588,43229,1,2018-06-07 14:51:43
12081,Indole,1,,35581.0,11160.0,137718,43272,1,2018-06-07 14:51:43
12082,Acetoin,0,,15688.0,12984.0,140591,43266,1,2018-06-07 14:51:43
12083,Hydrogen sulfide,1,,16136.0,11161.0,140591,43266,1,2018-06-07 14:51:43
12084,Indole,1,,35581.0,11162.0,140591,43266,1,2018-06-07 14:51:43
12085,Indole,0,,35581.0,11163.0,12763,43271,1,2018-06-07 14:51:43
12086,Indole,0,,35581.0,11164.0,140292,43231,1,2018-06-07 14:51:43
12087,Hydrogen sulfide,0,,16136.0,11165.0,140592,43263,1,2018-06-07 14:51:43
12088,Indole,0,,35581.0,11166.0,140592,43263,1,2018-06-07 14:51:43
12089,Acetoin,0,,15688.0,12983.0,140592,43263,1,2018-06-07 14:51:43
12090,Indole,0,,35581.0,11167.0,140593,43262,1,2018-06-07 14:51:43
12091,Hydrogen sulfide,0,,16136.0,11168.0,140593,43262,1,2018-06-07 14:51:43
12092,Acetoin,1,,15688.0,13008.0,140593,43262,1,2018-06-07 14:51:43
12093,Hydrogen sulfide,0,,16136.0,11169.0,140594,43226,1,2018-06-07 14:51:43
12094,Indole,0,,35581.0,11170.0,140594,43226,1,2018-06-07 14:51:43
12095,Acetoin,1,,15688.0,13007.0,140595,43249,1,2018-06-07 14:51:43
12096,Indole,0,,35581.0,11171.0,140595,43249,1,2018-06-07 14:51:43
12097,Hydrogen sulfide,1,,16136.0,11172.0,140298,43270,1,2018-06-07 14:51:43
12098,Ammonium,1,,28938.0,11173.0,140298,43270,1,2018-06-07 14:51:43
12099,Indole,0,,35581.0,11174.0,140600,43279,1,2018-06-07 14:51:43
12100,Hydrogen sulfide,0,,16136.0,11175.0,140602,43276,1,2018-06-07 14:51:43
12101,Acetoin,1,,15688.0,11176.0,140603,43275,1,2018-06-07 14:51:43
12102,Hydrogen sulfide,0,,16136.0,11177.0,140603,43275,1,2018-06-07 14:51:43
12103,Indole,0,,35581.0,11178.0,140603,43275,1,2018-06-07 14:51:43
12104,Pyocyanine,0,,8653.0,11179.0,140299,43273,1,2018-06-07 14:51:43
12105,Hydrogen sulfide,0,,16136.0,11180.0,140299,43273,1,2018-06-07 14:51:43
12106,Indole,0,,35581.0,11181.0,140299,43273,1,2018-06-07 14:51:43
12107,Acetoin,0,,15688.0,12985.0,140299,43273,1,2018-06-07 14:51:43
12108,Hydrogen sulfide,0,,16136.0,11182.0,140300,43273,1,2018-06-07 14:51:43
12109,Indole,0,,35581.0,11183.0,140300,43273,1,2018-06-07 14:51:43
12110,Acetoin,0,,15688.0,12986.0,140300,43273,1,2018-06-07 14:51:43
12111,Acetoin,1,,15688.0,11184.0,140604,43265,1,2018-06-07 14:51:43
12112,Urea,1,,16199.0,11185.0,140604,43265,1,2018-06-07 14:51:43
12113,Hydrogen sulfide,0,,16136.0,11186.0,140604,43265,1,2018-06-07 14:51:43
12114,Indole,0,,35581.0,11187.0,140604,43265,1,2018-06-07 14:51:43
12115,Acetoin,0,,15688.0,11188.0,140605,43265,1,2018-06-07 14:51:43
12116,Hydrogen sulfide,0,,16136.0,11189.0,140605,43265,1,2018-06-07 14:51:43
12117,Indole,0,,35581.0,11190.0,140605,43265,1,2018-06-07 14:51:43
12118,Indole,0,,35581.0,11191.0,140306,43233,1,2018-06-07 14:51:43
12119,Hydrogen sulfide,0,,16136.0,11192.0,140306,43233,1,2018-06-07 14:51:43
12120,Acetoin,0,,15688.0,12982.0,140608,43261,1,2018-06-07 14:51:43
12121,Hydrogen sulfide,0,,16136.0,11193.0,140608,43261,1,2018-06-07 14:51:43
12122,Indole,0,,35581.0,11194.0,140608,43261,1,2018-06-07 14:51:43
12123,Indole,0,,35581.0,11195.0,7573,43259,1,2018-06-07 14:51:43
12124,Porphyrin,1,,8337.0,11196.0,11739,43243,1,2018-06-07 14:51:43
12125,Acetoin,0,,15688.0,12968.0,11739,43243,1,2018-06-07 14:51:43
12126,Porphyrin,1,,8337.0,11197.0,140609,43243,1,2018-06-07 14:51:43
12127,Acetoin,0,,15688.0,12969.0,140609,43243,1,2018-06-07 14:51:43
12128,Acetoin,0,,15688.0,12970.0,140610,43243,1,2018-06-07 14:51:43
12129,Acetoin,0,,15688.0,12971.0,140301,43243,1,2018-06-07 14:51:43
12130,Acetoin,0,,15688.0,12972.0,140302,43243,1,2018-06-07 14:51:43
12131,Acetoin,0,,15688.0,12973.0,140303,43243,1,2018-06-07 14:51:43
12132,Acetoin,0,,15688.0,12974.0,140304,43243,1,2018-06-07 14:51:43
12133,Acetoin,0,,15688.0,12975.0,140305,43243,1,2018-06-07 14:51:43
12134,Indole,0,,35581.0,11198.0,140611,43260,1,2018-06-07 14:51:43
12135,Hydrogen sulfide,0,,16136.0,11199.0,140611,43260,1,2018-06-07 14:51:43
12136,Acetoin,0,,15688.0,12981.0,140611,43260,1,2018-06-07 14:51:43
12137,Acetoin,0,,15688.0,12979.0,140612,43253,1,2018-06-07 14:51:43
12138,Hydrogen sulfide,0,,16136.0,11200.0,140612,43253,1,2018-06-07 14:51:43
12139,Indole,0,,35581.0,11201.0,140612,43253,1,2018-06-07 14:51:43
12140,exopolysaccharides,0,,72813.0,11202.0,140612,43253,1,2018-06-07 14:51:43
12141,poly-beta-hydroxyalkanoate,0,,,11203.0,140612,43253,1,2018-06-07 14:51:43
12142,Indole,0,,35581.0,11204.0,140613,43128,1,2018-06-07 14:51:43
12143,Acetoin,0,,15688.0,11205.0,140613,43128,1,2018-06-07 14:51:43
12144,Hydrogen sulfide,0,,16136.0,11206.0,140613,43128,1,2018-06-07 14:51:43
12145,Indole,0,,35581.0,11207.0,140614,43129,1,2018-06-07 14:51:43
12146,Hydrogen sulfide,0,,16136.0,11208.0,140614,43129,1,2018-06-07 14:51:43
12147,Hydrogen sulfide,0,,16136.0,11209.0,140615,43130,1,2018-06-07 14:51:43
12148,Indole,0,,35581.0,11210.0,140228,43131,1,2018-06-07 14:51:43
12149,Hydrogen sulfide,0,,16136.0,11211.0,140228,43131,1,2018-06-07 14:51:43
12150,Hydrogen sulfide,0,,16136.0,11212.0,140229,43132,1,2018-06-07 14:51:43
12151,Indole,0,,35581.0,11213.0,140229,43132,1,2018-06-07 14:51:43
12152,Indole,0,,35581.0,11214.0,140616,43133,1,2018-06-07 14:51:43
12153,Hydrogen sulfide,0,,16136.0,11215.0,140617,43134,1,2018-06-07 14:51:43
12154,Acetoin,0,,15688.0,12952.0,140617,43134,1,2018-06-07 14:51:43
12155,Indole,1,,35581.0,11216.0,140617,43134,1,2018-06-07 14:51:43
12156,Acetoin,1,,15688.0,12998.0,140230,43135,1,2018-06-07 14:51:43
12157,Acetoin,1,,15688.0,12999.0,140618,43136,1,2018-06-07 14:51:43
12158,Hydrogen sulfide,0,,16136.0,11217.0,140618,43136,1,2018-06-07 14:51:43
12159,Indole,0,,35581.0,11218.0,140618,43136,1,2018-06-07 14:51:43
12160,Hydrogen sulfide,0,,16136.0,11219.0,132616,43137,1,2018-06-07 14:51:43
12161,Indole,0,,35581.0,11220.0,132616,43137,1,2018-06-07 14:51:43
12162,Indole,0,,35581.0,11221.0,140619,43138,1,2018-06-07 14:51:43
12163,Acetoin,0,,15688.0,12953.0,140619,43138,1,2018-06-07 14:51:43
12164,Indole,0,,35581.0,11222.0,132617,43139,1,2018-06-07 14:51:43
12165,Hydrogen sulfide,0,,16136.0,11223.0,132617,43139,1,2018-06-07 14:51:43
12166,Butyrate,1,,17968.0,11224.0,132618,43140,1,2018-06-07 14:51:43
12167,Ethanol,1,,16236.0,11225.0,132618,43140,1,2018-06-07 14:51:43
12168,Butanol,1,,28885.0,11226.0,132618,43140,1,2018-06-07 14:51:43
12169,Acetic acid,1,,15366.0,11227.0,132618,43140,1,2018-06-07 14:51:43
12170,Acetic acid,1,,15366.0,11228.0,133155,43140,1,2018-06-07 14:51:43
12171,Acetoin,0,,15688.0,12954.0,132619,43141,1,2018-06-07 14:51:43
12172,Indole,0,,35581.0,11229.0,132619,43141,1,2018-06-07 14:51:43
12173,Hydrogen sulfide,0,,16136.0,11230.0,132619,43141,1,2018-06-07 14:51:43
12174,Hydrogen sulfide,0,,16136.0,11231.0,140620,43142,1,2018-06-07 14:51:43
12175,Indole,0,,35581.0,11232.0,140620,43142,1,2018-06-07 14:51:43
12176,Acetoin,0,,15688.0,12955.0,140620,43142,1,2018-06-07 14:51:43
12177,Acetoin,0,,15688.0,12956.0,140621,43143,1,2018-06-07 14:51:43
12178,Hydrogen sulfide,0,,16136.0,11233.0,140621,43143,1,2018-06-07 14:51:43
12179,Indole,0,,35581.0,11234.0,140621,43143,1,2018-06-07 14:51:43
12180,Indole,0,,35581.0,107966.0,132620,43144,1,2018-06-07 14:51:43
12181,Indole,0,,35581.0,11235.0,132621,43144,1,2018-06-07 14:51:43
12182,Indole,0,,35581.0,11236.0,132622,43144,1,2018-06-07 14:51:43
12183,Hydrogen sulfide,0,,16136.0,108219.0,140622,43146,1,2018-06-07 14:51:43
12184,Indole,0,,35581.0,11237.0,140623,43147,1,2018-06-07 14:51:43
12185,Indole,0,,35581.0,11238.0,140624,43148,1,2018-06-07 14:51:43
12186,Indole,0,,35581.0,11239.0,139618,43149,1,2018-06-07 14:51:43
12187,Indole,0,,35581.0,11240.0,132997,43149,1,2018-06-07 14:51:43
12188,Indole,0,,35581.0,11241.0,140626,43151,1,2018-06-07 14:51:43
12189,Polyhydroxybutyrate,1,,53388.0,11242.0,140627,43152,1,2018-06-07 14:51:43
12190,Acetoin,0,,15688.0,12957.0,140627,43152,1,2018-06-07 14:51:43
12191,Indole,0,,35581.0,11243.0,140627,43152,1,2018-06-07 14:51:43
12192,Hydrogen sulfide,0,,16136.0,11244.0,140627,43152,1,2018-06-07 14:51:43
12193,Indole,1,,35581.0,11245.0,140628,43154,1,2018-06-07 14:51:43
12194,Astaxanthin,1,,40968.0,11246.0,140628,43154,1,2018-06-07 14:51:43
12195,Polyhydroxybutyrate,1,,53388.0,11247.0,132998,43155,1,2018-06-07 14:51:43
12196,Hydrogen sulfide,1,,16136.0,11248.0,132998,43155,1,2018-06-07 14:51:43
12197,Acetoin,1,,15688.0,13000.0,132998,43155,1,2018-06-07 14:51:43
12198,Indole,0,,35581.0,11249.0,140629,43157,1,2018-06-07 14:51:43
12199,Dinitrogen,0,,17997.0,11250.0,140630,43158,1,2018-06-07 14:51:43
12200,Indole,0,,35581.0,11251.0,140630,43158,1,2018-06-07 14:51:43
12201,Indole,0,,35581.0,11252.0,132999,43159,1,2018-06-07 14:51:43
12202,Hydrogen sulfide,0,,16136.0,11253.0,132999,43159,1,2018-06-07 14:51:43
12203,Indole,0,,35581.0,11254.0,132626,43163,1,2018-06-07 14:51:43
12204,Indole,0,,35581.0,11255.0,140632,43164,1,2018-06-07 14:51:43
12205,Hydrogen sulfide,0,,16136.0,11256.0,140632,43164,1,2018-06-07 14:51:43
12206,Indole,0,,35581.0,11257.0,448,43169,1,2018-06-07 14:51:43
12207,Hydrogen sulfide,0,,16136.0,11258.0,3178,43066,1,2018-06-07 14:51:43
12208,Hydrogen sulfide,0,,16136.0,11259.0,140634,43066,1,2018-06-07 14:51:43
12209,Hydrogen sulfide,0,,16136.0,11260.0,140633,43066,1,2018-06-07 14:51:43
12210,Hydrogen sulfide,0,,16136.0,11261.0,132580,43069,1,2018-06-07 14:51:43
12211,Hydrogen sulfide,0,,16136.0,11262.0,140636,43070,1,2018-06-07 14:51:43
12212,Acetoin,0,,15688.0,12945.0,132581,43071,1,2018-06-07 14:51:43
12213,Acetoin,0,,15688.0,12946.0,140638,43073,1,2018-06-07 14:51:43
12214,Hydrogen sulfide,0,,16136.0,11263.0,132985,43074,1,2018-06-07 14:51:43
12215,Melanin,0,,89634.0,11264.0,132985,43074,1,2018-06-07 14:51:43
12216,Hydrogen sulfide,1,,16136.0,11265.0,140642,43078,1,2018-06-07 14:51:43
12217,Indole,0,,35581.0,11266.0,140642,43078,1,2018-06-07 14:51:43
12218,Hydrogen sulfide,1,,16136.0,11267.0,140643,43079,1,2018-06-07 14:51:43
12219,Indole,0,,35581.0,11268.0,140643,43079,1,2018-06-07 14:51:43
12220,Hydrogen sulfide,1,,16136.0,11269.0,132578,43080,1,2018-06-07 14:51:43
12221,Carbon dioxide,1,,16526.0,11270.0,132578,43080,1,2018-06-07 14:51:43
12222,Dihydrogen,1,,18276.0,11271.0,132578,43080,1,2018-06-07 14:51:43
12223,Indole,0,,35581.0,11272.0,132588,43087,1,2018-06-07 14:51:43
12224,(R)-Lactic acid,1,,42111.0,11273.0,132588,43087,1,2018-06-07 14:51:43
12225,Succinic acid,1,,15741.0,11274.0,132588,43087,1,2018-06-07 14:51:43
12226,Indole,0,,35581.0,11275.0,132589,43088,1,2018-06-07 14:51:43
12227,Hydrogen sulfide,0,,16136.0,11276.0,132589,43088,1,2018-06-07 14:51:43
12228,Acetoin,0,,15688.0,12948.0,132589,43088,1,2018-06-07 14:51:43
12229,Phenylalanine,1,,28044.0,11277.0,140644,43089,1,2018-06-07 14:51:43
12230,Acetoin,0,,15688.0,12949.0,140644,43089,1,2018-06-07 14:51:43
12231,Indole,0,,35581.0,13012.0,140644,43089,1,2018-06-07 14:51:43
12232,Hydrogen sulfide,0,,16136.0,11278.0,140644,43089,1,2018-06-07 14:51:43
12233,Acetoin,1,,15688.0,11279.0,140308,43282,1,2018-06-07 14:51:43
12234,Indole,0,,35581.0,11280.0,140308,43282,1,2018-06-07 14:51:43
12235,Hydrogen sulfide,0,,16136.0,11281.0,140308,43282,1,2018-06-07 14:51:43
12236,Indole,0,,35581.0,11282.0,140309,43283,1,2018-06-07 14:51:43
12237,Indole,0,,35581.0,11283.0,140310,43284,1,2018-06-07 14:51:43
12238,Hydrogen sulfide,0,,16136.0,11284.0,140311,43285,1,2018-06-07 14:51:43
12239,Indole,0,,35581.0,11285.0,140646,43286,1,2018-06-07 14:51:43
12240,Indole,0,,35581.0,11286.0,140312,43287,1,2018-06-07 14:51:43
12241,Indole,0,,35581.0,11287.0,140647,43288,1,2018-06-07 14:51:43
12242,Hydrogen sulfide,0,,16136.0,11288.0,140647,43288,1,2018-06-07 14:51:43
12243,Hydrogen sulfide,0,,16136.0,11289.0,140648,43289,1,2018-06-07 14:51:43
12244,Indole,0,,35581.0,11290.0,140648,43289,1,2018-06-07 14:51:43
12245,Tween 20,0,,53424.0,110651.0,140525,43299,1,2018-06-07 14:51:43
12246,Indole,0,,35581.0,11291.0,140525,43299,1,2018-06-07 14:51:43
12247,Hydrogen sulfide,0,,16136.0,11292.0,140525,43299,1,2018-06-07 14:51:43
12248,Acetoin,1,,15688.0,13010.0,140525,43299,1,2018-06-07 14:51:43
12249,Hydrogen sulfide,0,,16136.0,110707.0,140526,43300,1,2018-06-07 14:51:43
12250,Indole,0,,35581.0,11293.0,140526,43300,1,2018-06-07 14:51:43
12251,Acetoin,0,,15688.0,11294.0,140527,43301,1,2018-06-07 14:51:43
12252,Indole,0,,35581.0,11295.0,140527,43301,1,2018-06-07 14:51:43
12253,Hydrogen sulfide,0,,16136.0,11296.0,140527,43301,1,2018-06-07 14:51:43
12254,Indole,0,,35581.0,11297.0,140528,43303,1,2018-06-07 14:51:43
12255,Hydrogen sulfide,0,,16136.0,11298.0,140528,43303,1,2018-06-07 14:51:43
12256,Acetoin,0,,15688.0,12988.0,140528,43303,1,2018-06-07 14:51:43
12257,Indole,0,,35581.0,110906.0,140529,43309,1,2018-06-07 14:51:43
12258,Hydrogen sulfide,0,,16136.0,11299.0,140529,43309,1,2018-06-07 14:51:43
12259,Acetoin,0,,15688.0,12989.0,140529,43309,1,2018-06-07 14:51:43
12260,DL-Lactate,1,,24996.0,11300.0,140530,43312,1,2018-06-07 14:51:43
12261,Acetic acid,1,,15366.0,11301.0,140531,43313,1,2018-06-07 14:51:43
12262,Hydrogen sulfide,0,,16136.0,11302.0,140531,43313,1,2018-06-07 14:51:43
12263,Indole,0,,35581.0,11303.0,140531,43313,1,2018-06-07 14:51:43
12264,Indole,0,,35581.0,11304.0,140532,43316,1,2018-06-07 14:51:43
12265,Hydrogen sulfide,0,,16136.0,11305.0,140532,43316,1,2018-06-07 14:51:43
12266,Indole,0,,35581.0,11307.0,140534,43318,1,2018-06-07 14:51:43
12267,Hydrogen sulfide,0,,16136.0,11306.0,140534,43318,1,2018-06-07 14:51:43
12268,Indole,0,,16411.0,11307.0,140534,43318,1,2018-06-07 14:51:43
12269,Acetoin,0,,15688.0,12990.0,140534,43318,1,2018-06-07 14:51:43
12270,Hydrogen sulfide,1,,16136.0,11308.0,140320,43322,1,2018-06-07 14:51:43
12271,Indole,0,,35581.0,11309.0,140320,43322,1,2018-06-07 14:51:43
12272,Acetoin,0,,15688.0,12991.0,140320,43322,1,2018-06-07 14:51:43
12273,Acetoin,0,,15688.0,12992.0,140321,43323,1,2018-06-07 14:51:43
12274,Indole,0,,35581.0,13013.0,140321,43323,1,2018-06-07 14:51:43
12275,2-Dehydro-D-gluconate,1,,16808.0,11310.0,140538,43324,1,2018-06-07 14:51:43
12276,5-Dehydro-D-gluconate,1,,58143.0,111327.0,140538,43324,1,2018-06-07 14:51:43
12277,Cellulose,0,,62968.0,11311.0,140538,43324,1,2018-06-07 14:51:43
12278,Acetoin,0,,15688.0,11312.0,140539,43326,1,2018-06-07 14:51:43
12279,Hydrogen sulfide,0,,16136.0,11313.0,140539,43326,1,2018-06-07 14:51:43
12280,Indole,0,,35581.0,11314.0,140539,43326,1,2018-06-07 14:51:43
12281,Indole,0,,35581.0,11315.0,140540,43327,1,2018-06-07 14:51:43
12282,Indole,0,,35581.0,11316.0,140541,43328,1,2018-06-07 14:51:43
12283,Indole,0,,35581.0,111447.0,140314,43329,1,2018-06-07 14:51:43
12284,Indole,0,,35581.0,11317.0,140543,43331,1,2018-06-07 14:51:43
12285,Indole,0,,35581.0,11318.0,140544,43332,1,2018-06-07 14:51:43
12286,Hydrogen sulfide,0,,16136.0,11319.0,140544,43332,1,2018-06-07 14:51:43
12287,Indole,0,,35581.0,11320.0,140545,43333,1,2018-06-07 14:51:43
12288,Hydrogen sulfide,0,,16136.0,11321.0,140545,43333,1,2018-06-07 14:51:43
12289,Starch,0,,28017.0,11322.0,140545,43333,1,2018-06-07 14:51:43
12290,Indole,0,,35581.0,11323.0,140547,43336,1,2018-06-07 14:51:43
12291,Acetoin,0,,15688.0,12993.0,140548,43337,1,2018-06-07 14:51:43
12292,Hydrogen sulfide,0,,16136.0,11324.0,140548,43337,1,2018-06-07 14:51:43
12293,Indole,0,,35581.0,11325.0,140548,43337,1,2018-06-07 14:51:43
12294,Indole,0,,35581.0,11326.0,140549,43338,1,2018-06-07 14:51:43
12295,Hydrogen sulfide,0,,16136.0,111684.0,140550,43294,1,2018-06-07 14:51:43
12296,Indole,0,,35581.0,111685.0,140550,43294,1,2018-06-07 14:51:43
12297,Indole,1,,35581.0,11327.0,140552,43296,1,2018-06-07 14:51:43
12298,Indole,0,,35581.0,11328.0,140556,43306,1,2018-06-07 14:51:43
12299,Hydrogen sulfide,0,,16136.0,11329.0,140556,43306,1,2018-06-07 14:51:43
12300,Hydrogen sulfide,1,,16136.0,11330.0,140555,43304,1,2018-06-07 14:51:43
12301,Acetoin,0,,15688.0,11331.0,140555,43304,1,2018-06-07 14:51:43
12302,Carbon dioxide,1,,16526.0,11332.0,140555,43304,1,2018-06-07 14:51:43
12303,Dihydrogen,1,,18276.0,11333.0,140555,43304,1,2018-06-07 14:51:43
12304,Dextran,1,,52071.0,11334.0,140557,43307,1,2018-06-07 14:51:43
12305,Indole,0,,35581.0,11335.0,140317,43310,1,2018-06-07 14:51:43
12306,Acetic acid,1,,15366.0,11336.0,140317,43310,1,2018-06-07 14:51:43
12307,Propionic acid,1,,30768.0,11337.0,140317,43310,1,2018-06-07 14:51:43
12308,Butyrate,1,,17968.0,11338.0,140317,43310,1,2018-06-07 14:51:43
12309,Isobutyrate,1,,48944.0,11339.0,140317,43310,1,2018-06-07 14:51:43
12310,Valeric acid,1,,17418.0,11340.0,140317,43310,1,2018-06-07 14:51:43
12311,Isovalerate,1,,28484.0,11341.0,140317,43310,1,2018-06-07 14:51:43
12312,3-Phenylpropionate,1,,51057.0,11342.0,140317,43310,1,2018-06-07 14:51:43
12313,Isocaproic acid,1,,74903.0,11343.0,140317,43310,1,2018-06-07 14:51:43
12314,Piperidin-2-one,1,,77761.0,11344.0,140317,43310,1,2018-06-07 14:51:43
12315,Pyrrolidin-2-one,1,,36592.0,11345.0,140317,43310,1,2018-06-07 14:51:43
12316,Indole,0,,35581.0,11346.0,140318,43311,1,2018-06-07 14:51:43
12317,Indole,1,,35581.0,11347.0,140559,43290,1,2018-06-07 14:51:43
12318,Indole,0,,35581.0,112311.0,140561,43292,1,2018-06-07 14:51:43
12319,Hydrogen sulfide,0,,16136.0,11348.0,140561,43292,1,2018-06-07 14:51:43
12320,Acetoin,1,,15688.0,11349.0,140562,43339,1,2018-06-07 14:51:43
12321,Indole,0,,35581.0,11350.0,140562,43339,1,2018-06-07 14:51:43
12322,Hydrogen sulfide,0,,16136.0,11351.0,140562,43339,1,2018-06-07 14:51:43
12323,Hydrogen sulfide,0,,16136.0,112369.0,140563,43302,1,2018-06-07 14:51:43
12324,Acetoin,1,,15688.0,13011.0,140563,43302,1,2018-06-07 14:51:43
12325,Indole,0,,35581.0,11352.0,140563,43302,1,2018-06-07 14:51:43
12326,Indole,0,,35581.0,11353.0,140564,43293,1,2018-06-07 14:51:43
12327,Acetoin,0,,15688.0,12987.0,140564,43293,1,2018-06-07 14:51:43
12328,Acetoin,1,,15688.0,13014.0,6870,43360,1,2018-06-14 09:43:59
12329,Acetoin,1,,15688.0,13015.0,16589,43424,1,2018-06-14 09:43:59
12330,Acetoin,1,,15688.0,13016.0,11667,28660,1,2018-06-14 09:43:59
12331,Acetic acid,1,,15366.0,11354.0,2568,43428,1,2018-06-14 09:43:59
12332,Butyrate,1,,17968.0,11355.0,2568,43428,1,2018-06-14 09:43:59
12333,Carbon dioxide,1,,16526.0,11356.0,2568,43428,1,2018-06-14 09:43:59
12334,Dihydrogen,1,,18276.0,113593.0,2568,43428,1,2018-06-14 09:43:59
12335,DL-Lactate,1,,24996.0,113594.0,2568,43428,1,2018-06-14 09:43:59
12336,Ethanol,1,,16236.0,11357.0,2568,43428,1,2018-06-14 09:43:59
12337,Formic acid,1,,30751.0,11358.0,2568,43428,1,2018-06-14 09:43:59
12338,Acetic acid,1,,15366.0,11359.0,2817,43392,1,2018-06-14 09:43:59
12339,Acetic acid,1,,15366.0,11360.0,2836,43392,1,2018-06-14 09:43:59
12340,Acetic acid,1,,15366.0,114334.0,17033,43352,1,2018-06-14 09:43:59
12341,Acetic acid,1,,15366.0,115102.0,24801,43396,1,2018-06-14 09:43:59
12342,Acetic acid,1,,15366.0,11361.0,18051,43366,1,2018-06-14 09:43:59
12343,Acetic acid,1,,15366.0,11362.0,17068,43376,1,2018-06-14 09:43:59
12344,Acetic acid,1,,15366.0,11363.0,14324,43420,1,2018-06-14 09:43:59
12345,Acetic acid,1,,15366.0,11364.0,2760,43363,1,2018-06-14 09:43:59
12346,Acetic acid,1,,15366.0,11365.0,2853,25435,1,2018-06-14 09:43:59
12347,Acetic acid,1,,15366.0,11366.0,17777,43422,1,2018-06-14 09:43:59
12348,Acetic acid,1,,15366.0,11367.0,17805,43353,1,2018-06-14 09:43:59
12349,Acetic acid,1,,15366.0,11368.0,17679,26285,1,2018-06-14 09:43:59
12350,Acetic acid,1,,15366.0,11369.0,1623,28365,1,2018-06-14 09:43:59
12351,Acetic acid,1,,15366.0,11370.0,1626,28664,1,2018-06-14 09:43:59
12352,Acetic acid,1,,15366.0,112972.0,18022,43381,1,2018-06-14 09:43:59
12353,Acetic acid,1,,15366.0,11371.0,18028,28511,1,2018-06-14 09:43:59
12354,Acetic acid,1,,15366.0,11372.0,18029,28511,1,2018-06-14 09:43:59
12355,Acetic acid,1,,15366.0,11373.0,18026,43373,1,2018-06-14 09:43:59
12356,Acetic acid,1,,15366.0,113114.0,140656,43401,1,2018-06-14 09:43:59
12357,Acetic acid,1,,15366.0,113145.0,18027,43370,1,2018-06-14 09:43:59
12358,Acetic acid,1,,15366.0,115314.0,506,26977,1,2018-06-14 09:43:59
12359,Acetic acid,1,,15366.0,11374.0,12496,27900,1,2018-06-14 09:43:59
12360,Acetic acid,1,,15366.0,11375.0,17682,43409,1,2018-06-14 09:43:59
12361,Acetic acid,1,,15366.0,11376.0,17686,26320,1,2018-06-14 09:43:59
12362,Butanol,1,,28885.0,113542.0,2817,43392,1,2018-06-14 09:43:59
12363,Butanol,1,,28885.0,113622.0,2836,43392,1,2018-06-14 09:43:59
12364,Butyrate,1,,17968.0,11377.0,2817,43392,1,2018-06-14 09:43:59
12365,Butyrate,1,,17968.0,11378.0,2836,43392,1,2018-06-14 09:43:59
12366,Caprate,1,,30772.0,11379.0,17679,26285,1,2018-06-14 09:43:59
12367,Carbon dioxide,1,,16526.0,11380.0,17033,43352,1,2018-06-14 09:43:59
12368,Carbon dioxide,1,,16526.0,11381.0,24801,43396,1,2018-06-14 09:43:59
12369,Carbon dioxide,1,,16526.0,11382.0,18051,43366,1,2018-06-14 09:43:59
12370,Carbon dioxide,1,,16526.0,11383.0,17068,43376,1,2018-06-14 09:43:59
