ID_metabolites,metabolite,ID_strains,last_change
59869,L-Alanylglycine,133119,
59870,L-Arabinose,133119,
59871,L-Aspartic acid,133119,
59872,L-Glutamic acid,133119,
59873,L-Proline,133119,
59874,L-Serine,133119,
59875,L-Threonine,133119,
59876,Lactic acid,133119,
59877,Malonic acid,133119,
59878,Methyl pyruvate,133119,
59879,Monomethyl succinate,133119,
59880,Nitrate,133119,
59881,Succinic acid,133119,
59882,Tween 40,133119,
59883,Tween 80,133119,
59884,D-Xylose,133101,
59885,Gelatin,133101,
59886,Salicin,133101,
59887,Starch,133101,
59888,Cellobiose,133101,
59889,D-Fructose,133101,
59890,D-Galactose,133101,
59891,D-Ribose,133101,
59892,D-Sorbose,133101,
59893,Milk,133101,
59894,Nitrate,133101,
59895,Sucrose,133101,
59896,4-Nitrophenyl beta-D-galactopyranoside,133104,
59897,Amygdalin,133104,
59898,Butyric acid,133104,
59899,D-Fructose,133104,
59900,D-Galactose,133104,
59901,D-Mannose,133104,
59902,D-Rhamnose,133104,
59903,D-Sorbitol,133104,
59904,Esculin,133104,
59905,Ethanol,133104,
59906,Glycerol,133104,
59907,myo-Inositol,133104,
59908,L-Aspartic acid,133104,
59909,L-Cysteine,133104,
59910,L-Glutamic acid,133104,
59911,L-Leucine,133104,
59912,L-Methionine,133104,
59913,L-Phenylalanine,133104,
59914,L-Proline,133104,
59915,L-Rhamnose,133104,
59916,L-Serine,133104,
59917,L-Sorbose,133104,
59918,Lactose,133104,
59919,Methanol,133104,
59920,N-Acetylglucosamine,133104,
59921,Nitrate,133104,
59922,Raffinose,133104,
59923,Sucrose,133104,
59924,Trehalose,133104,
59925,Adipic acid,133104,
59926,Citric acid,133104,
59927,D-Glucose,133104,
59928,D-Mannitol,133104,
59929,Gluconic acid,133104,
59930,Glycine,133104,
59931,L-Arabinose,133104,
59932,L-Arginine,133104,
59933,L-Histidine,133104,
59934,Malic acid,133104,
59935,Maltose,133104,
59936,Melibiose,133104,
59937,Cellobiose,133117,
59938,D-Fructose,133117,
59939,D-Galactose,133117,
59940,D-Mannitol,133117,
59941,D-Ribose,133117,
59942,D-Sorbitol,133117,
59943,D-Xylose,133117,
59944,Gelatin,133117,
59945,Hypoxanthine,133117,
59946,myo-Inositol,133117,
59947,L-Arabinose,133117,
59948,L-Rhamnose,133117,
59949,Lactose,133117,
59950,Melezitose,133117,
59951,Melibiose,133117,
59952,Nitrate,133117,
59953,Raffinose,133117,
59954,Sucrose,133117,
59955,Trehalose,133117,
59956,Urea,133117,
59957,Xanthine,133117,
59958,Casein,133117,
59959,D-Glucose,133117,
59960,D-Mannose,133117,
59961,Esculin,133117,
59962,L-Tyrosine,133117,
59963,Maltose,133117,
59964,Starch,133117,
59965,Tween 80,133117,
59966,Gelatin,133109,
59967,myo-Inositol,133109,
59968,Raffinose,133109,
59969,Sucrose,133109,
59970,Urea,133109,
59971,Casein,133109,
59972,Cellobiose,133109,
59973,D-Arabinose,133109,
59974,D-Fructose,133109,
59975,D-Glucose,133109,
59976,D-Mannose,133109,
59977,D-Xylose,133109,
59978,Hypoxanthine,133109,
59979,L-Rhamnose,133109,
59980,Milk,133109,
59981,Nitrate,133109,
59982,Starch,133109,
59983,Acetamide,133113,
59984,Citric acid,133113,
59985,Lecithin,133113,
59986,Nitrate,133113,
59987,Nitrite,133113,
59988,Sodium malonate,133113,
59989,Tyrosine,133113,
59990,Casein,133113,
59991,DNA,133113,
59992,Gelatin,133113,
59993,Starch,133113,
59994,Esculin,133113,
59995,Tween 80,133113,
59996,Adipic acid,133123,
59997,Adonitol,133123,
59998,Arabinose,133123,
59999,D-Arabinose,133123,
60000,Decanoic acid,133123,
60001,L-Tyrosine,133123,
60002,L-Xanthine,133123,
60003,Malic acid,133123,
60004,Nitrate,133123,
60005,Phenylacetic acid,133123,
60006,Potassium gluconate,133123,
60007,Sodium citrate,133123,
60008,Sorbitol,133123,
60009,Amygdalin,133123,
60010,Casein,133123,
60011,Cellobiose,133123,
60012,D-Fructose,133123,
60013,D-Galactose,133123,
60014,D-Glucose,133123,
60015,D-Mannitol,133123,
60016,D-Mannose,133123,
60017,Esculin,133123,
60018,Esculin ferric citrate,133123,
60019,Gelatin,133123,
60020,L-Fucose,133123,
60021,Lactose,133123,
60022,Maltose,133123,
60023,Melibiose,133123,
60024,Methyl alpha-D-mannoside,133123,
60025,N-Acetylglucosamine,133123,
60026,Salicin,133123,
60027,Starch,133123,
60028,Sucrose,133123,
60029,Trehalose,133123,
60030,Tween 20,133123,
60031,Tween 80,133123,
60032,Alginic acid,133122,
60033,Aspartic acid,133122,
60034,Carboxymethylcellulose,133122,
60035,D-Tagatose,133122,
60036,Nitrate,133122,
60037,Tween 20,133122,
60038,Tween 40,133122,
60039,Tween 80,133122,
60040,(S)-Lactic acid,133122,
60041,(S)-Malic acid,133122,
60042,3-O-methyl-D-glucose,133122,
60043,Acetoacetic acid,133122,
60044,alpha-D-Glucose,133122,
60045,Arbutin,133122,
60046,Citric acid,133122,
60047,D-Arabitol,133122,
60048,D-Fructose,133122,
60049,D-Galacturonic acid,133122,
60050,D-Glucaric acid,133122,
60051,D-Gluconic acid,133122,
60052,D-Glucose,133122,
60053,D-Glucose 6-phosphate,133122,
60054,D-Glucuronic acid,133122,
60055,D-Mannitol,133122,
60056,D-Ribose,133122,
60057,D-Sorbitol,133122,
60058,D-Xylose,133122,
60059,Dextrin,133122,
60060,Esculin,133122,
60061,Gelatin,133122,
60062,Gentiobiose,133122,
60063,Glucuronamide,133122,
60064,Glycerol,133122,
60065,Glycogen,133122,
60066,Inosine,133122,
60067,L-Alanine,133122,
60068,L-Arabinose,133122,
60069,L-Arginine,133122,
60070,L-Histidine,133122,
60071,L-Pyroglutamic acid,133122,
60072,L-Rhamnose,133122,
60073,Lactose,133122,
60074,Maltose,133122,
60075,Melibiose,133122,
60076,Methyl (R)-Lactate,133122,
60077,N-Acetyl-beta-D-mannosamine,133122,
60078,N-Acetylgalactosamine,133122,
60079,N-Acetylneuraminic acid,133122,
60080,Raffinose,133122,
60081,Salicin,133122,
60082,Stachyose,133122,
60083,Starch,133122,
60084,Sucrose,133122,
60085,Trehalose,133122,
60086,Turanose,133122,
60087,Amygdalin,133122,
60088,D-Adonitol,133122,
60089,D-Galactose,133122,
60090,D-Mannose,133122,
60091,myo-Inositol,133122,
60092,Methyl alpha-D-glucopyranoside,133122,
60093,N-Acetylglucosamine,133122,
60094,Potassium 5-dehydro-D-gluconate,133122,
60095,Acetic acid,133099,
60096,Acetone,133099,
60097,Betaine,133099,
60098,Butyric acid,133099,
60099,Casamino acids,133099,
60100,Citric acid,133099,
60101,D-Mannitol,133099,
60102,Ethanol,133099,
60103,Formic acid,133099,
60104,Glycerol,133099,
60105,Lactic acid,133099,
60106,Methanol,133099,
60107,Oxalic acid,133099,
60108,Pectin,133099,
60109,Peptone,133099,
60110,Propionic acid,133099,
60111,Pyruvic acid,133099,
60112,Trimethylamine,133099,
60113,Yeast extract,133099,
60114,Chitin,133099,
60115,D-Arabinose,133099,
60116,D-Cellobiose,133099,
60117,D-Fructose,133099,
60118,D-Glucose,133099,
60119,D-Mannose,133099,
60120,D-Ribose,133099,
60121,D-Trehalose,133099,
60122,Lactose,133099,
60123,Maltose,133099,
60124,N-Acetylglucosamine,133099,
60125,Starch,133099,
60126,Sucrose,133099,
60127,triethylamine,133099,
60128,Cellobiose,133105,
60129,Gelatin,133105,
60130,Nitrate,133105,
60131,Tween 40,133105,
60132,alpha-Lactose,133105,
60133,Creatine,133105,
60134,D-Fructose,133105,
60135,D-Galactose,133105,
60136,D-Glucose,133105,
60137,D-Mannitol,133105,
60138,D-Mannose,133105,
60139,D-Ribose,133105,
60140,D-Sorbitol,133105,
60141,D-Xylose,133105,
60142,Esculin,133105,
60143,Glycine,133105,
60144,myo-Inositol,133105,
60145,L-Alanine,133105,
60146,L-Arabinose,133105,
60147,L-Arginine,133105,
60148,L-Asparagine,133105,
60149,L-Aspartic acid,133105,
60150,L-Glutamic acid,133105,
60151,L-Glutamine,133105,
60152,L-Proline,133105,
60153,L-Rhamnose,133105,
60154,L-Serine,133105,
60155,L-Threonine,133105,
60156,L-Tyrosine,133105,
60157,Maltose,133105,
60158,Milk,133105,
60159,Raffinose,133105,
60160,Starch,133105,
60161,Sucrose,133105,
60162,Tween 20,133105,
60163,Tween 80,133105,
60164,Adipic acid,133103,
60165,Butyric acid,133103,
60166,Carboxymethylcellulose,133103,
60167,Casein,133103,
60168,Citric acid,133103,
60169,D-Arabitol,133103,
60170,D-Gluconic acid,133103,
60171,DNA,133103,
60172,Gluconic acid,133103,
60173,Malic acid,133103,
60174,Maltose,133103,
60175,Mannitol,133103,
60176,N-Acetylglucosamine,133103,
60177,Nitrate,133103,
60178,Starch,133103,
60179,Trehalose,133103,
60180,alpha-D-Glucose,133103,
60181,Arabinose,133103,
60182,Cellobiose,133103,
60183,D-Galactose,133103,
60184,D-Mannose,133103,
60185,Dextrin,133103,
60186,Esculin,133103,
60187,Gentiobiose,133103,
60188,Glucose,133103,
60189,Glycerol,133103,
60190,myo-Inositol,133103,
60191,Mannose,133103,
60192,Melibiose,133103,
60193,Phenylacetate,133103,
60194,Salicin,133103,
60195,Tween 80,133103,
60196,Adonitol,133111,
60197,Cellobiose,133111,
60198,D-Galactose,133111,
60199,D-Mannose,133111,
60200,D-Sorbitol,133111,
60201,Erythritol,133111,
60202,Gelatin,133111,
60203,Glycerol,133111,
60204,myo-Inositol,133111,
60205,L-Arabinose,133111,
60206,Lactic acid,133111,
60207,Lactose,133111,
60208,Mannitol,133111,
60209,Oxalic acid,133111,
60210,Raffinose,133111,
60211,Rhamnose,133111,
60212,Tween 80,133111,
60213,Uric acid,133111,
60214,Casein,133111,
60215,Cellulose,133111,
60216,D-Fructose,133111,
60217,D-Ribose,133111,
60218,Guanine,133111,
60219,Hypoxanthine,133111,
60220,Malic acid,133111,
60221,Starch,133111,
60222,Tween 20,133111,
60223,Tween 40,133111,
60224,Tween 60,133111,
60225,Xanthine,133111,
60226,Xylan,133111,
60227,Glycine,133108,
60228,Hypoxanthine,133108,
60229,L-Cysteine,133108,
60230,L-Tyrosine,133108,
60231,Nitrate,133108,
60232,Urea,133108,
60233,Alanine,133108,
60234,Cellobiose,133108,
60235,Cellulose,133108,
60236,D-Fructose,133108,
60237,D-Sorbitol,133108,
60238,D-Xylose,133108,
60239,Gelatin,133108,
60240,Glucose,133108,
60241,L-Alanine,133108,
60242,L-Arabinose,133108,
60243,L-Glutamic acid,133108,
60244,L-Histidine,133108,
60245,L-Lysine,133108,
60246,L-Methionine,133108,
60247,L-Phenylalanine,133108,
60248,L-Rhamnose,133108,
60249,L-Serine 2-naphthylamide,133108,
60250,L-Threonine,133108,
60251,L-Tryptophan,133108,
60252,Lactose,133108,
60253,Maltose,133108,
60254,Starch,133108,
60255,Sucrose,133108,
60256,2-Oxogluconate,133106,
60257,3-Hydroxybenzoic acid,133106,
60258,3-Hydroxybutyric acid,133106,
60259,4-Hydroxybenzoic acid,133106,
60260,5-Dehydro-D-gluconate,133106,
60261,Adipic acid,133106,
60262,Butyric acid,133106,
60263,Citric acid,133106,
60264,D-Mannose,133106,
60265,D-Ribose,133106,
60266,D-Sorbitol,133106,
60267,Gluconic acid,133106,
60268,Glucose,133106,
60269,Histidine,133106,
60270,myo-Inositol,133106,
60271,Itaconic acid,133106,
60272,L-Alanine,133106,
60273,L-Fucose,133106,
60274,L-Proline,133106,
60275,L-Rhamnose,133106,
60276,L-Serine,133106,
60277,Malic acid,133106,
60278,Nitrate,133106,
60279,Phenylacetate,133106,
60280,Propionic acid,133106,
60281,Salicin,133106,
60282,Suberic acid,133106,
60283,Valeric acid,133106,
60284,Acetic acid,133106,
60285,D-Glucose,133106,
60286,D-Mannitol,133106,
60287,Esculin,133106,
60288,Gelatin,133106,
60289,Glycogen,133106,
60290,L-Arabinose,133106,
60291,Lactate,133106,
60292,Maltose,133106,
60293,Melibiose,133106,
60294,N-Acetylglucosamine,133106,
60295,Sucrose,133106,
60296,Agar,133121,
60297,Alginic acid,133121,
60298,Carboxymethylcellulose,133121,
60299,D-Mannitol,133121,
60300,Glycerol,133121,
60301,L-Arabinose,133121,
60302,Sorbitol,133121,
60303,Starch,133121,
60304,Tween 20,133121,
60305,Tween 40,133121,
60306,Tween 80,133121,
60307,Acetic acid,133121,
60308,Acetoacetic acid,133121,
60309,alpha-D-Glucose,133121,
60310,alpha-D-Lactose,133121,
60311,Cellobiose,133121,
60312,D-Fructose,133121,
60313,D-Fucose,133121,
60314,D-Galactose,133121,
60315,D-Galacturonic acid,133121,
60316,D-Glucose,133121,
60317,D-Glucuronic acid,133121,
60318,D-Lactose,133121,
60319,D-Mannose,133121,
60320,D-Melibiose,133121,
60321,D-Serine,133121,
60322,D-Turanose,133121,
60323,D-Xylose,133121,
60324,Dextrin,133121,
60325,Esculin,133121,
60326,Formic acid,133121,
60327,Gentiobiose,133121,
60328,Glucose,133121,
60329,L-Fucose,133121,
60330,L-Galactonic acid gamma-lactone,133121,
60331,L-Histidine,133121,
60332,L-Rhamnose,133121,
60333,Maltose,133121,
60334,Methyl alpha-D-mannoside,133121,
60335,N-Acetylglucosamine,133121,
60336,Nitrate,133121,
60337,Pectin,133121,
60338,Raffinose,133121,
60339,Salicin,133121,
60340,Stachyose,133121,
60341,Sucrose,133121,
60342,Trehalose,133121,
60343,Mannose,7850,
60344,Melibiose,7850,
60345,Raffinose,7850,
60346,Rhamnose,7850,
60347,Xylose,7850,
60348,Glucose,5547,
60349,Maltose,5547,
60350,Mannose,5547,
60351,N-Acetylglucosamine,5547,
60352,Proline,5547,
60353,Propionic acid,5547,
60354,Cellobiose,14828,
60355,Fructose,14828,
60356,Galactose,14828,
60357,Glucosamine,14828,
60358,Glucose,14828,
60359,Lactose,14828,
60360,Maltose,14828,
60361,Mannitol,14828,
60362,Mannose,14828,
60363,Melibiose,14828,
60364,Raffinose,14828,
60365,Salicin,14828,
60366,Sorbitol,14828,
60367,Sucrose,14828,
60368,Trehalose,14828,
60369,Acetic acid,5455,
60370,Dextrin,5455,
60371,Glucose,5455,
60372,Lactic acid,5455,
60373,Maltose,5455,
60374,Citric acid,134162,
60375,Gluconic acid,134162,
60376,Glucose,134162,
60377,Lactic acid,134162,
60378,Malic acid,134162,
60379,Maltose,134162,
60380,N-Acetylglucosamine,134162,
60381,3-Hydroxybutyrate,24564,
60382,Adipic acid,24564,
60383,Alanine,24564,
60384,Asparagine,24564,
60385,Cellobiose,24564,
60386,Fucose,24564,
60387,Galactose,24564,
60388,Glucose,24564,
60389,Glutamic acid,24564,
60390,Histidine,24564,
60391,Lactic acid,24564,
60392,Leucine,24564,
60393,Malic acid,24564,
60394,Maltose,24564,
60395,Proline,24564,
60396,Propionic acid,24564,
60397,Rhamnose,24564,
60398,Succinic acid,24564,
60399,D-Tryptophan,24564,
60400,Valeric acid,24564,
60401,Acetic acid,17451,
60402,Arabinose,17451,
60403,Asparagine,17451,
60404,Aspartic acid,17451,
60405,Fructose,17451,
60406,Glucose,17451,
60407,Glutamic acid,17451,
60408,Lactic acid,17451,
60409,Proline,17451,
60410,Serine,17451,
60411,D-Tryptophan,17451,
60412,Valeric acid,17451,
60413,Xylose,17451,
60414,Galactose,6310,
60415,Glucose,6310,
60416,Trehalose,6310,
60417,Arabinose,17737,
60418,Arginine,17737,
60419,Galactose,17737,
60420,Gelatin,17737,
60421,Mannose,17737,
60422,Ornithine,17737,
60423,Rhamnose,17737,
60424,Xylose,17737,
60425,Arabinose,6697,
60426,Galactose,6697,
60427,Gluconic acid,6697,
60428,Glucose,6697,
60429,Lactose,6697,
60430,Maltose,6697,
60431,Melibiose,6697,
60432,N-Acetylglucosamine,6697,
60433,Ribose,6697,
60434,Xylose,6697,
60435,Lactose,17124,
60436,Arabinose,5977,
60437,Cellobiose,5977,
60438,Fructose,5977,
60439,Galactose,5977,
60440,Glucose,5977,
60441,Glycerol,5977,
60442,Raffinose,5977,
60443,Sucrose,5977,
60444,Xylose,5977,
60445,Arabinose,2386,
60446,Cellobiose,2386,
60447,Fructose,2386,
60448,Galactose,2386,
60449,Glucose,2386,
60450,Glycogen,2386,
60451,Maltose,2386,
60452,Mannose,2386,
60453,Sucrose,2386,
60454,Trehalose,2386,
60455,Xylose,2386,
60456,Cellobiose,3050,
60457,Glucose,3050,
60458,Lactose,3050,
60459,Maltose,3050,
60460,Mannose,3050,
60461,Salicin,3050,
60462,Sucrose,3050,
60463,Adipic acid,17915,
60464,Arabinose,17915,
60465,Citric acid,17915,
60466,Gluconic acid,17915,
60467,Glucose,17915,
60468,Malic acid,17915,
60469,Maltose,17915,
60470,Mannitol,17915,
60471,Mannose,17915,
60472,Tween 20,17915,
60473,Tween 40,17915,
60474,Tween 80,17915,
60475,Fructose,133585,
60476,Glucose,133585,
60477,Mannitol,133585,
60478,Raffinose,133585,
60479,Rhamnose,133585,
60480,Sucrose,133585,
60481,Xylose,133585,
60482,Arabinose,13403,
60483,L-Arabitol,13403,
60484,Cellobiose,13403,
60485,Fructose,13403,
60486,Galactose,13403,
60487,Glucose,13403,
60488,Lactose,13403,
60489,Maltose,13403,
60490,Mannitol,13403,
60491,Melibiose,13403,
60492,Raffinose,13403,
60493,Rhamnose,13403,
60494,Salicin,13403,
60495,Sorbitol,13403,
60496,Sucrose,13403,
60497,Trehalose,13403,
60498,Xylitol,13403,
60499,Xylose,13403,
60500,Asparagine,16711,
60501,Cellobiose,16711,
60502,Fructose,16711,
60503,Galactose,16711,
60504,Glucose,16711,
60505,Glutamic acid,16711,
60506,Glycerol,16711,
60507,Lactose,16711,
60508,Maltose,16711,
60509,Mannose,16711,
60510,Melibiose,16711,
60511,Pyruvic acid,16711,
60512,Sucrose,16711,
60513,Trehalose,16711,
60514,Xylose,16711,
60515,Acetic acid,23092,
60516,Formic acid,23092,
60517,Fructose,23092,
60518,Glutamic acid,23092,
60519,Lactic acid,23092,
60520,Malonic acid,23092,
60521,Methyl pyruvate,23092,
60522,Propionic acid,23092,
60523,Succinic acid,23092,
60524,3-Hydroxybutyrate,133635,
60525,Acetic acid,133635,
60526,Adonitol,133635,
60527,Arabinose,133635,
60528,Aspartic acid,133635,
60529,Fructose,133635,
60530,Glucose,133635,
60531,Glutamic acid,133635,
60532,Lactic acid,133635,
60533,Malic acid,133635,
60534,Methyl pyruvate,133635,
60535,Propionic acid,133635,
60536,Putrescine,133635,
60537,Pyruvic acid,133635,
60538,Quinate,133635,
60539,Sorbitol,133635,
60540,Succinic acid,133635,
60541,Threonine,133635,
60542,Xylose,133635,
60543,Acetic acid,6038,
60544,Alanine,6038,
60545,Arabinose,6038,
60546,Arginine,6038,
60547,Asparagine,6038,
60548,Cellobiose,6038,
60549,Citric acid,6038,
60550,Ethanol,6038,
60551,Fructose,6038,
60552,Galactose,6038,
60553,Glucose,6038,
60554,Glycerol,6038,
60555,Malic acid,6038,
60556,Malonic acid,6038,
60557,Maltose,6038,
60558,Mannitol,6038,
60559,Mannose,6038,
60560,Melibiose,6038,
60561,Proline,6038,
60562,Raffinose,6038,
60563,Rhamnose,6038,
60564,Ribose,6038,
60565,Sorbitol,6038,
60566,Succinic acid,6038,
60567,Sucrose,6038,
60568,Trehalose,6038,
60569,Xylose,6038,
60570,Arabinose,5974,
60571,Fructose,5974,
60572,Glucose,5974,
60573,Maltose,5974,
60574,Sucrose,5974,
60575,Xylose,5974,
60576,Acetic acid,5509,
60577,Dextrin,5509,
60578,Glucose,5509,
60579,Glutamic acid,5509,
60580,Glycogen,5509,
60581,Maltose,5509,
60582,Mannose,5509,
60583,Ornithine,5509,
60584,Proline,5509,
60585,Serine,5509,
60586,Sucrose,5509,
60587,Threonine,5509,
60588,Trehalose,5509,
60589,3-Hydroxybutyrate,130802,
60590,Succinic acid,130802,
60591,Acetic acid,132891,
60592,Citric acid,132891,
60593,Formic acid,132891,
60594,Fructose,132891,
60595,Galactose,132891,
60596,Gluconic acid,132891,
60597,Glucose,132891,
60598,Lactic acid,132891,
60599,Lactose,132891,
60600,Malic acid,132891,
60601,Malonic acid,132891,
60602,Mannitol,132891,
60603,Mannose,132891,
60604,Propionic acid,132891,
60605,Pyruvic acid,132891,
60606,Succinic acid,132891,
60607,Acetic acid,2451,
60608,Fructose,2451,
60609,Lactic acid,2451,
60610,Malic acid,2451,
60611,Propionic acid,2451,
60612,Pyruvic acid,2451,
60613,Urea,2451,
60614,Cellobiose,5342,
60615,Fructose,5342,
60616,Galactose,5342,
60617,Glucose,5342,
60618,Lactose,5342,
60619,Maltose,5342,
60620,Mannose,5342,
60621,Methyl D-glucoside,5342,
60622,N-Acetylglucosamine,5342,
60623,Salicin,5342,
60624,Sucrose,5342,
60625,Trehalose,5342,
60626,Glucose,5540,
60627,Maltose,5540,
60628,Mannose,5540,
60629,Arabinose,6661,
60630,L-Arabitol,6661,
60631,Fructose,6661,
60632,Glucose,6661,
60633,Maltose,6661,
60634,Mannitol,6661,
60635,Ribose,6661,
60636,Xylose,6661,
60637,Adonitol,11401,
60638,Alanine,11401,
60639,L-Arabitol,11401,
60640,Arginine,11401,
60641,Aspartic acid,11401,
60642,Citric acid,11401,
60643,Fructose,11401,
60644,Galactose,11401,
60645,Galacturonate,11401,
60646,Gelatin,11401,
60647,Gluconic acid,11401,
60648,Glucosamine,11401,
60649,Glucose,11401,
60650,Glutamic acid,11401,
60651,Glycerol,11401,
60652,Lactic acid,11401,
60653,Lactose,11401,
60654,Malic acid,11401,
60655,Mannitol,11401,
60656,Mannose,11401,
60657,myo-Inositol,11401,
60658,N-Acetylglucosamine,11401,
60659,Proline,11401,
60660,Putrescine,11401,
60661,Ribose,11401,
60662,Sorbitol,11401,
60663,Succinic acid,11401,
60664,Sucrose,11401,
60665,Trehalose,11401,
60666,Arabinose,11585,
60667,Cellobiose,11585,
60668,Fructose,11585,
60669,Galactose,11585,
60670,Gluconic acid,11585,
60671,Glucose,11585,
60672,Glycerol,11585,
60673,Lactose,11585,
60674,Maltose,11585,
60675,Mannitol,11585,
60676,Mannose,11585,
60677,Melibiose,11585,
60678,N-Acetylglucosamine,11585,
60679,Raffinose,11585,
60680,Ribose,11585,
60681,Salicin,11585,
60682,Sucrose,11585,
60683,Trehalose,11585,
60684,Xylose,11585,
60685,Glucose,5541,
60686,Maltose,5541,
60687,Arabinose,7426,
60688,Cellobiose,7426,
60689,Fructose,7426,
60690,Galactose,7426,
60691,Glucose,7426,
60692,Glycerol,7426,
60693,Glycogen,7426,
60694,Lactose,7426,
60695,Maltose,7426,
60696,Mannitol,7426,
60697,Mannose,7426,
60698,Melibiose,7426,
60699,Proline,7426,
60700,Raffinose,7426,
60701,Ribose,7426,
60702,Salicin,7426,
60703,Sucrose,7426,
60704,Threonine,7426,
60705,Trehalose,7426,
60706,Xylose,7426,
60707,Acetic acid,4255,
60708,Glucose,4255,
60709,Maltose,4255,
60710,Arabinose,11442,
60711,Cellobiose,11442,
60712,Fructose,11442,
60713,Galactose,11442,
60714,Gluconic acid,11442,
60715,Glucose,11442,
60716,Maltose,11442,
60717,Mannose,11442,
60718,Melibiose,11442,
60719,Rhamnose,11442,
60720,Ribose,11442,
60721,Acetic acid,134166,
60722,Glutamic acid,134166,
60723,Lactose,134166,
60724,Propionic acid,134166,
60725,Raffinose,134166,
60726,Trehalose,134166,
60727,Xylose,134166,
60728,Arabinose,17909,
60729,3-Hydroxybenzoate,17445,
60730,5-Dehydro-D-gluconate,17445,
60731,Acetic acid,17445,
60732,Glycogen,17445,
60733,Malonic acid,17445,
60734,Rhamnose,17445,
60735,Serine,17445,
60736,Suberic acid,17445,
60737,Glucose,7258,
60738,Malic acid,7258,
60739,Maltose,7258,
60740,Mannitol,7258,
60741,Mannose,7258,
60742,N-Acetylglucosamine,7258,
60743,Cellobiose,6399,
60744,Fructose,6399,
60745,Galactose,6399,
60746,Glucose,6399,
60747,Mannitol,6399,
60748,Mannose,6399,
60749,N-Acetylglucosamine,6399,
60750,Salicin,6399,
60751,Sucrose,6399,
60752,Acetic acid,5730,
60753,Adipic acid,5730,
60754,Arabinose,5730,
60755,Arginine,5730,
60756,Caprate,5730,
60757,Citric acid,5730,
60758,Gluconic acid,5730,
60759,Glucose,5730,
60760,Malic acid,5730,
60761,Mannitol,5730,
60762,Mannose,5730,
60763,N-Acetylglucosamine,5730,
60764,Phenylacetate,5730,
60765,Propionic acid,5730,
60766,Pyruvic acid,5730,
60767,Citric acid,1281,
60768,Trehalose,1281,
60769,Tween 80,13848,
60770,Arabinose,6617,
60771,Cellobiose,6617,
60772,Fructose,6617,
60773,Galactose,6617,
60774,Gluconic acid,6617,
60775,Glucose,6617,
60776,Lactic acid,6617,
60777,Lactose,6617,
60778,Maltose,6617,
60779,Mannose,6617,
60780,Melibiose,6617,
60781,N-Acetylglucosamine,6617,
60782,Raffinose,6617,
60783,Ribose,6617,
60784,Salicin,6617,
60785,Sucrose,6617,
60786,Trehalose,6617,
60787,Arabinose,134155,
60788,Fructose,134155,
60789,Mannitol,134155,
60790,Raffinose,134155,
60791,Rhamnose,134155,
60792,Sucrose,134155,
60793,Xylose,134155,
60794,Arabinose,17993,
60795,Cellobiose,17993,
60796,Fructose,17993,
60797,Galactose,17993,
60798,Glucose,17993,
60799,Mannose,17993,
60800,Sucrose,17993,
60801,Xylose,17993,
60802,L-Alaninamide,13392,
60803,Cellobiose,13392,
60804,Fructose,13392,
60805,Galactose,13392,
60806,Gluconic acid,13392,
60807,Mannitol,13392,
60808,Putrescine,13392,
60809,Rhamnose,13392,
60810,Ribose,13392,
60811,Salicin,13392,
60812,Succinic acid,13392,
60813,Trehalose,13392,
60814,Xylitol,13392,
60815,Xylose,13392,
60816,Acetic acid,2278,
60817,Cellobiose,2278,
60818,Ethanol,2278,
60819,Fructose,2278,
60820,Galactose,2278,
60821,Glucose,2278,
60822,Lactose,2278,
60823,Maltose,2278,
60824,Mannitol,2278,
60825,Sorbitol,2278,
60826,Sucrose,2278,
60827,Xylose,2278,
60828,Tween 20,6231,
60829,Tween 80,6231,
60830,Fructose,134135,
60831,Galactose,134135,
60832,Glucose,134135,
60833,Mannose,134135,
60834,N-Acetylglucosamine,134135,
60835,Salicin,134135,
60836,Sorbitol,134135,
60837,Trehalose,134135,
60838,Xylose,134135,
60839,Acetic acid,1223,
60840,Cellobiose,1223,
60841,Fructose,1223,
60842,Galactose,1223,
60843,Glucose,1223,
60844,Malic acid,1223,
60845,Maltose,1223,
60846,Mannose,1223,
60847,Melibiose,1223,
60848,Pyruvic acid,1223,
60849,Raffinose,1223,
60850,Succinic acid,1223,
60851,Sucrose,1223,
60852,Trehalose,1223,
60853,Tween 80,1223,
60854,Fructose,17904,
60855,Glucose,17904,
60856,Glutamic acid,17904,
60857,Maltose,17904,
60858,Mannose,17904,
60859,Raffinose,17904,
60860,Serine,17904,
60861,Sucrose,17904,
60862,Trehalose,17904,
60863,Glucose,5557,
60864,Maltose,5557,
60865,Glucose,13835,
60866,Arabinose,1246,
60867,Fructose,1246,
60868,Glucose,1246,
60869,Glycerol,1246,
60870,Lactose,1246,
60871,Maltose,1246,
60872,Mannitol,1246,
60873,Mannose,1246,
60874,Melibiose,1246,
60875,Rhamnose,1246,
60876,Salicin,1246,
60877,Malic acid,5851,
60878,N-Acetylglucosamine,5851,
60879,Arabinose,11849,
60880,Fructose,11849,
60881,Galactose,11849,
60882,Rhamnose,11849,
60883,Ribose,11849,
60884,Xylose,11849,
60885,Tween 20,133262,
60886,Tween 40,133262,
60887,Tween 60,133262,
60888,Tween 80,133262,
60889,Maltose,14830,
60890,Acetic acid,1282,
60891,Citric acid,1282,
60892,Formic acid,1282,
60893,Glutamic acid,1282,
60894,Malic acid,1282,
60895,Succinic acid,1282,
