ID_annotation_event,approved,ID_approval_user,ID_annotation_user,Created,Last_Changed
3450,0,,5,2013-11-26 13:04:11,2013-11-26 13:04:11
3451,0,,5,2013-11-26 13:04:46,2013-11-26 13:04:46
3452,0,,5,2013-11-26 13:05:53,2013-11-26 13:05:53
3453,0,,5,2013-11-26 13:07:13,2013-11-26 13:07:13
3454,0,,5,2013-11-26 13:09:05,2013-11-26 13:09:05
3455,0,,5,2013-11-26 13:09:31,2013-11-26 13:09:31
3456,0,,5,2013-11-26 13:13:51,2013-11-26 13:13:51
3457,0,,5,2013-11-26 13:15:30,2013-11-26 13:15:30
3458,0,,5,2013-11-26 13:16:20,2013-11-26 13:16:20
3459,0,,5,2013-11-26 13:18:39,2013-11-26 13:18:39
3460,0,,5,2013-11-26 13:18:51,2013-11-26 13:18:51
3461,0,,5,2013-11-26 13:19:57,2013-11-26 13:19:57
3462,0,,5,2013-11-26 13:21:33,2013-11-26 13:21:33
3463,0,,5,2013-11-26 13:21:49,2013-11-26 13:21:49
3464,0,,5,2013-11-26 14:19:02,2013-11-26 14:19:02
3465,0,,5,2013-11-26 15:39:18,2013-11-26 15:39:18
3466,0,,5,2013-11-26 16:18:31,2013-11-26 16:18:31
3467,0,,5,2013-11-26 16:25:25,2013-11-26 16:25:25
3468,0,,5,2013-11-26 16:31:48,2013-11-26 16:31:48
3469,0,,5,2013-11-26 16:35:20,2013-11-26 16:35:20
3470,0,,5,2013-11-26 16:44:57,2013-11-26 16:44:57
3471,0,,5,2013-11-26 16:56:19,2013-11-26 16:56:19
3472,0,,5,2013-11-26 17:10:33,2013-11-26 17:10:33
3473,0,,5,2013-11-26 17:16:19,2013-11-26 17:16:19
3474,0,,5,2013-11-26 17:24:13,2013-11-26 17:24:13
3475,0,,5,2013-11-26 17:31:42,2013-11-26 17:31:42
3476,0,,5,2013-11-26 17:42:53,2013-11-26 17:42:53
3477,0,,5,2013-11-26 17:47:06,2013-11-26 17:47:06
3478,0,,5,2013-11-26 18:07:17,2013-11-26 18:07:17
3479,0,,5,2013-11-27 11:02:14,2013-11-27 11:02:14
3480,0,,5,2013-11-27 11:14:10,2013-11-27 11:14:10
3481,0,,5,2013-11-27 11:25:13,2013-11-27 11:25:13
3482,0,,5,2013-11-27 11:38:28,2013-11-27 11:38:28
3483,0,,5,2013-11-27 11:48:56,2013-11-27 11:48:56
3484,0,,5,2013-11-27 11:59:00,2013-11-27 11:59:00
3485,0,,5,2013-11-27 12:05:59,2013-11-27 12:05:59
3486,0,,5,2013-11-27 12:16:52,2013-11-27 12:16:52
3487,0,,5,2013-11-27 12:24:55,2013-11-27 12:24:55
3488,0,,5,2013-11-27 12:49:26,2013-11-27 12:49:26
3489,0,,5,2013-11-27 12:55:30,2013-11-27 12:55:30
3490,0,,5,2013-11-27 13:00:41,2013-11-27 13:00:41
3491,0,,5,2013-11-27 13:07:34,2013-11-27 13:07:34
3492,0,,5,2013-11-27 13:16:48,2013-11-27 13:16:48
3493,0,,5,2013-11-27 13:23:22,2013-11-27 13:23:22
3494,0,,5,2013-11-27 13:27:21,2013-11-27 13:27:21
3495,0,,5,2013-11-27 13:38:51,2013-11-27 13:38:51
3496,0,,5,2013-11-27 13:47:59,2013-11-27 13:47:59
3497,0,,5,2013-11-27 13:54:32,2013-11-27 13:54:32
3498,0,,5,2013-11-27 14:15:31,2013-11-27 14:15:31
3499,0,,5,2013-11-27 14:31:56,2013-11-27 14:31:56
3500,0,,5,2013-11-27 14:35:59,2013-11-27 14:35:59
3501,0,,5,2013-11-27 14:46:02,2013-11-27 14:46:02
3502,0,,5,2013-11-27 14:49:59,2013-11-27 14:49:59
3503,0,,5,2013-11-27 14:54:10,2013-11-27 14:54:10
3504,0,,5,2013-11-27 14:59:33,2013-11-27 14:59:33
3505,0,,5,2013-11-28 16:00:56,2013-11-28 16:00:56
3506,0,,5,2013-11-28 16:06:33,2013-11-28 16:06:33
3507,0,,5,2013-11-28 16:15:16,2013-11-28 16:15:16
3508,0,,5,2013-11-28 16:20:55,2013-11-28 16:20:55
3509,0,,5,2013-11-28 16:33:50,2013-11-28 16:33:50
3510,0,,5,2013-11-28 16:41:50,2013-11-28 16:41:50
3511,0,,5,2013-11-28 16:52:14,2013-11-28 16:52:14
3512,0,,5,2013-11-28 16:55:44,2013-11-28 16:55:44
3513,0,,5,2013-11-28 17:01:20,2013-11-28 17:01:20
3514,0,,5,2013-11-28 17:04:40,2013-11-28 17:04:40
3515,0,,5,2013-11-28 17:08:11,2013-11-28 17:08:11
3516,0,,5,2013-11-28 17:19:36,2013-11-28 17:19:36
3517,0,,5,2013-11-28 17:33:09,2013-11-28 17:33:09
3518,0,,5,2013-11-28 17:39:30,2013-11-28 17:39:30
3519,0,,5,2013-11-28 17:44:32,2013-11-28 17:44:32
3520,0,,5,2013-11-28 17:49:34,2013-11-28 17:49:34
3521,0,,5,2013-11-28 17:54:12,2013-11-28 17:54:12
3522,0,,5,2013-11-28 18:06:54,2013-11-28 18:06:54
3523,0,,5,2013-11-28 18:14:44,2013-11-28 18:14:44
3524,0,,5,2013-11-28 18:20:31,2013-11-28 18:20:31
3525,0,,5,2013-11-28 18:27:42,2013-11-28 18:27:42
3526,0,,5,2013-11-28 18:32:31,2013-11-28 18:32:31
3527,0,,5,2013-11-28 18:41:32,2013-11-28 18:41:32
3528,0,,5,2013-11-28 18:48:23,2013-11-28 18:48:23
3529,0,,5,2013-11-28 18:54:52,2013-11-28 18:54:52
3530,0,,5,2013-11-28 19:07:04,2013-11-28 19:07:04
3531,0,,5,2013-11-28 19:14:58,2013-11-28 19:14:58
3532,0,,5,2013-12-02 10:59:55,2013-12-02 10:59:55
3533,0,,5,2013-12-02 11:22:57,2013-12-02 11:22:57
3534,0,,5,2013-12-02 11:24:15,2013-12-02 11:24:15
3535,0,,5,2013-12-02 11:32:35,2013-12-02 11:32:35
3536,0,,5,2013-12-02 11:36:42,2013-12-02 11:36:42
3537,0,,5,2013-12-02 11:42:01,2013-12-02 11:42:01
3538,0,,5,2013-12-02 11:49:52,2013-12-02 11:49:52
3539,0,,5,2013-12-02 11:58:33,2013-12-02 11:58:33
3540,0,,5,2013-12-02 12:03:43,2013-12-02 12:03:43
3541,0,,5,2013-12-02 12:16:07,2013-12-02 12:16:07
3542,0,,5,2013-12-02 12:27:19,2013-12-02 12:27:19
3543,0,,5,2013-12-02 12:34:19,2013-12-02 12:34:19
3544,0,,5,2013-12-02 12:51:46,2013-12-02 12:51:46
3545,0,,5,2013-12-02 12:57:35,2013-12-02 12:57:35
3546,0,,5,2013-12-02 13:05:35,2013-12-02 13:05:35
3547,0,,5,2013-12-02 13:10:28,2013-12-02 13:10:28
3548,0,,5,2013-12-02 13:15:31,2013-12-02 13:15:31
3549,0,,5,2013-12-02 13:22:56,2013-12-02 13:22:56
3550,0,,5,2013-12-02 13:27:02,2013-12-02 13:27:02
3551,0,,5,2013-12-02 13:34:41,2013-12-02 13:34:41
3552,0,,5,2013-12-02 13:52:30,2013-12-02 13:52:30
3553,0,,5,2013-12-02 13:59:39,2013-12-02 13:59:39
3554,0,,5,2013-12-02 14:07:30,2013-12-02 14:07:30
3555,0,,5,2013-12-02 14:14:55,2013-12-02 14:14:55
3556,0,,5,2013-12-02 14:19:59,2013-12-02 14:19:59
3557,0,,5,2013-12-02 14:32:35,2013-12-02 14:32:35
3558,0,,5,2013-12-02 14:33:08,2013-12-02 14:33:08
3559,0,,5,2013-12-02 14:48:39,2013-12-02 14:48:39
3560,0,,5,2013-12-02 15:02:41,2013-12-02 15:02:41
3561,0,,5,2013-12-02 15:12:10,2013-12-02 15:12:10
3562,0,,5,2013-12-02 15:19:16,2013-12-02 15:19:16
3563,0,,5,2013-12-02 15:36:58,2013-12-02 15:36:58
3564,0,,5,2013-12-02 15:44:59,2013-12-02 15:44:59
3565,0,,5,2013-12-02 15:59:09,2013-12-02 15:59:09
3566,0,,5,2013-12-02 16:02:47,2013-12-02 16:02:47
3567,0,,5,2013-12-02 16:27:36,2013-12-02 16:27:36
3568,0,,5,2013-12-02 16:31:30,2013-12-02 16:31:30
3569,0,,5,2013-12-02 16:43:43,2013-12-02 16:43:43
3570,0,,5,2013-12-03 16:25:35,2013-12-03 16:25:35
3571,0,,5,2013-12-03 16:32:24,2013-12-03 16:32:24
3572,0,,5,2013-12-03 16:39:06,2013-12-03 16:39:06
3573,0,,5,2013-12-03 16:50:42,2013-12-03 16:50:42
3574,0,,5,2013-12-03 16:56:14,2013-12-03 16:56:14
3575,0,,5,2013-12-03 17:04:40,2013-12-03 17:04:40
3576,0,,5,2013-12-03 17:13:51,2013-12-03 17:13:51
3577,0,,5,2013-12-03 17:19:18,2013-12-03 17:19:18
3578,0,,5,2013-12-03 17:23:55,2013-12-03 17:23:55
3579,0,,5,2013-12-03 17:28:04,2013-12-03 17:28:04
3580,0,,5,2013-12-03 17:42:53,2013-12-03 17:42:53
3581,0,,5,2013-12-03 17:49:15,2013-12-03 17:49:15
3582,0,,5,2013-12-03 17:54:55,2013-12-03 17:54:55
3583,0,,5,2013-12-03 18:00:46,2013-12-03 18:00:46
3584,0,,5,2013-12-03 18:10:45,2013-12-03 18:10:45
3585,0,,5,2013-12-03 18:21:58,2013-12-03 18:21:58
3586,0,,5,2013-12-03 18:28:48,2013-12-03 18:28:48
3587,0,,5,2013-12-03 18:34:11,2013-12-03 18:34:11
3588,0,,5,2013-12-03 18:43:53,2013-12-03 18:43:53
3589,0,,5,2013-12-03 18:54:05,2013-12-03 18:54:05
3590,0,,5,2013-12-03 19:14:31,2013-12-03 19:14:31
3591,0,,5,2013-12-03 19:19:57,2013-12-03 19:19:57
3592,0,,5,2013-12-03 19:32:15,2013-12-03 19:32:15
3593,0,,5,2013-12-03 19:38:28,2013-12-03 19:38:28
3594,0,,5,2013-12-03 19:42:27,2013-12-03 19:42:27
3595,0,,5,2013-12-03 19:46:28,2013-12-03 19:46:28
3596,0,,5,2013-12-03 19:49:11,2013-12-03 19:49:11
3597,0,,5,2013-12-04 13:55:16,2013-12-04 13:55:16
3598,0,,5,2013-12-04 13:59:51,2013-12-04 13:59:51
3599,0,,5,2013-12-04 14:08:56,2013-12-04 14:08:56
3600,0,,5,2013-12-04 14:15:29,2013-12-04 14:15:29
3601,0,,5,2013-12-04 14:21:22,2013-12-04 14:21:22
3602,0,,5,2013-12-04 14:30:06,2013-12-04 14:30:06
3603,0,,5,2013-12-04 14:34:22,2013-12-04 14:34:22
3604,0,,5,2013-12-04 14:49:41,2013-12-04 14:49:41
3605,0,,5,2013-12-04 15:00:10,2013-12-04 15:00:10
3606,0,,5,2013-12-04 15:08:42,2013-12-04 15:08:42
3607,0,,5,2013-12-04 15:16:18,2013-12-04 15:16:18
3608,0,,5,2013-12-04 15:22:39,2013-12-04 15:22:39
3609,0,,5,2013-12-04 15:30:04,2013-12-04 15:30:04
3610,0,,5,2013-12-04 15:35:18,2013-12-04 15:35:18
3611,0,,5,2013-12-04 15:42:48,2013-12-04 15:42:48
3612,0,,5,2013-12-04 15:59:32,2013-12-04 15:59:32
3613,0,,5,2013-12-04 16:04:13,2013-12-04 16:04:13
3614,0,,5,2013-12-04 16:09:48,2013-12-04 16:09:48
3615,0,,5,2013-12-04 16:29:15,2013-12-04 16:29:15
3616,0,,5,2013-12-04 16:40:40,2013-12-04 16:40:40
3617,0,,5,2013-12-04 16:51:13,2013-12-04 16:51:13
3618,0,,5,2013-12-04 16:59:23,2013-12-04 16:59:23
3619,0,,5,2013-12-04 17:07:14,2013-12-04 17:07:14
3620,0,,5,2013-12-04 17:19:35,2013-12-04 17:19:35
3621,0,,5,2013-12-04 17:29:01,2013-12-04 17:29:01
3622,0,,5,2013-12-04 17:47:42,2013-12-04 17:47:42
3623,0,,5,2013-12-04 18:30:43,2013-12-04 18:30:43
3624,0,,5,2013-12-04 18:41:38,2013-12-04 18:41:38
3625,0,,5,2013-12-04 18:56:06,2013-12-04 18:56:06
3626,0,,5,2013-12-04 19:02:27,2013-12-04 19:02:27
3627,0,,5,2013-12-04 19:08:04,2013-12-04 19:08:04
3628,0,,5,2013-12-04 19:16:44,2013-12-04 19:16:44
3629,0,,5,2013-12-04 19:22:51,2013-12-04 19:22:51
3630,0,,5,2013-12-04 19:27:31,2013-12-04 19:27:31
3631,0,,5,2013-12-05 10:51:10,2013-12-05 10:51:10
3632,0,,5,2013-12-05 11:02:07,2013-12-05 11:02:07
3633,0,,5,2013-12-05 11:12:03,2013-12-05 11:12:03
3634,0,,5,2013-12-05 11:17:58,2013-12-05 11:17:58
3635,0,,5,2013-12-05 11:29:45,2013-12-05 11:29:45
3636,0,,5,2013-12-05 11:35:14,2013-12-05 11:35:14
3637,0,,5,2013-12-05 11:40:32,2013-12-05 11:40:32
3638,0,,5,2013-12-05 11:44:19,2013-12-05 11:44:19
3639,0,,5,2013-12-05 11:58:44,2013-12-05 11:58:44
3640,0,,5,2013-12-05 12:14:28,2013-12-05 12:14:28
3641,0,,5,2013-12-05 12:19:47,2013-12-05 12:19:47
3642,0,,5,2013-12-05 12:54:21,2013-12-05 12:54:21
3643,0,,5,2013-12-05 13:03:19,2013-12-05 13:03:19
3644,0,,5,2013-12-05 13:11:17,2013-12-05 13:11:17
3645,0,,5,2013-12-05 13:11:46,2013-12-05 13:11:46
3646,0,,5,2013-12-05 13:26:18,2013-12-05 13:26:18
3647,0,,5,2013-12-05 13:32:20,2013-12-05 13:32:20
3648,0,,5,2013-12-05 13:48:01,2013-12-05 13:48:01
3649,0,,5,2013-12-05 14:15:35,2013-12-05 14:15:35
3650,0,,5,2013-12-05 14:29:31,2013-12-05 14:29:31
3651,0,,5,2013-12-05 14:41:40,2013-12-05 14:41:40
3652,0,,5,2013-12-05 16:44:50,2013-12-05 16:44:50
3653,0,,5,2013-12-05 16:50:07,2013-12-05 16:50:07
3654,0,,5,2013-12-05 17:10:17,2013-12-05 17:10:17
3655,0,,5,2013-12-05 17:16:48,2013-12-05 17:16:48
3656,0,,5,2013-12-05 17:20:47,2013-12-05 17:20:47
3657,0,,5,2013-12-05 17:26:11,2013-12-05 17:26:11
3658,0,,9,2014-11-12 16:44:58,2014-11-12 16:44:58
3659,0,,9,2014-11-12 16:57:47,2014-11-12 16:57:47
3660,0,,10,2014-11-14 11:02:27,2014-11-14 11:02:27
3661,0,,10,2014-11-14 11:18:56,2014-11-14 11:18:56
3662,0,,10,2014-11-14 11:29:57,2014-11-14 11:29:57
3663,0,,10,2014-11-14 11:34:21,2014-11-14 11:34:21
3664,0,,10,2014-11-14 11:37:06,2014-11-14 11:37:06
3665,0,,10,2014-11-14 11:40:11,2014-11-14 11:40:11
3666,0,,10,2014-11-14 11:42:30,2014-11-14 11:42:30
3667,0,,10,2014-11-14 11:44:51,2014-11-14 11:44:51
3668,0,,10,2014-11-14 11:47:08,2014-11-14 11:47:08
3669,0,,10,2014-11-14 11:49:25,2014-11-14 11:49:25
3670,0,,10,2014-11-14 11:51:48,2014-11-14 11:51:48
3671,0,,10,2014-11-14 11:53:56,2014-11-14 11:53:56
3672,0,,10,2014-11-14 11:56:19,2014-11-14 11:56:19
3673,0,,10,2014-11-14 11:58:22,2014-11-14 11:58:22
3674,0,,10,2014-11-14 12:00:13,2014-11-14 12:00:13
3675,0,,10,2014-11-14 12:01:58,2014-11-14 12:01:58
3676,0,,10,2014-11-14 12:03:40,2014-11-14 12:03:40
3677,0,,10,2014-11-14 12:05:52,2014-11-14 12:05:52
3678,0,,10,2014-11-14 12:07:56,2014-11-14 12:07:56
3679,0,,10,2014-11-14 12:09:54,2014-11-14 12:09:54
3680,0,,10,2014-11-14 12:13:12,2014-11-14 12:13:12
3681,0,,10,2014-11-14 12:14:44,2014-11-14 12:14:44
3682,0,,10,2014-11-14 12:21:09,2014-11-14 12:21:09
3683,0,,10,2014-11-14 12:28:03,2014-11-14 12:28:03
3684,0,,10,2014-11-14 12:30:41,2014-11-14 12:30:41
3685,0,,10,2014-11-14 12:55:30,2014-11-14 12:55:30
3686,0,,10,2014-11-14 12:56:06,2014-11-14 12:56:06
3687,0,,10,2014-11-14 12:56:36,2014-11-14 12:56:36
3688,0,,10,2014-11-14 12:56:42,2014-11-14 12:56:42
3689,0,,10,2014-11-14 13:10:15,2014-11-14 13:10:15
3690,0,,10,2014-11-14 13:10:18,2014-11-14 13:10:18
3691,0,,10,2014-11-14 13:10:22,2014-11-14 13:10:22
3692,0,,10,2014-11-14 13:10:23,2014-11-14 13:10:23
3693,0,,10,2014-11-14 13:10:23,2014-11-14 13:10:23
3694,0,,10,2014-11-14 13:10:23,2014-11-14 13:10:23
3695,0,,10,2014-11-14 13:10:30,2014-11-14 13:10:30
3696,0,,10,2014-11-14 13:11:30,2014-11-14 13:11:30
3697,0,,10,2014-11-14 13:11:31,2014-11-14 13:11:31
3698,0,,2,2014-11-14 13:21:02,2014-11-14 13:21:02
3699,0,,2,2014-11-14 13:25:42,2014-11-14 13:25:42
3700,0,,2,2014-11-14 13:26:18,2014-11-14 13:26:18
3701,0,,2,2014-11-14 13:30:06,2014-11-14 13:30:06
3702,0,,2,2014-11-14 13:33:43,2014-11-14 13:33:43
3703,0,,2,2014-11-14 13:34:29,2014-11-14 13:34:29
3704,0,,2,2014-11-14 13:35:20,2014-11-14 13:35:20
3705,0,,2,2014-11-14 13:35:27,2014-11-14 13:35:27
3706,0,,2,2014-11-14 13:35:42,2014-11-14 13:35:42
3707,0,,2,2014-11-14 13:35:47,2014-11-14 13:35:47
3708,0,,2,2014-11-14 13:35:47,2014-11-14 13:35:47
3709,0,,2,2014-11-14 13:35:48,2014-11-14 13:35:48
3710,0,,2,2014-11-14 13:37:18,2014-11-14 13:37:18
3711,0,,2,2014-11-14 13:37:26,2014-11-14 13:37:26
3712,0,,2,2014-11-14 13:37:30,2014-11-14 13:37:30
3713,0,,2,2014-11-14 13:37:31,2014-11-14 13:37:31
3714,0,,2,2014-11-14 13:37:44,2014-11-14 13:37:44
3715,0,,2,2014-11-14 13:40:10,2014-11-14 13:40:10
3716,0,,10,2014-11-14 13:40:21,2014-11-14 13:40:21
3717,0,,2,2014-11-14 13:40:30,2014-11-14 13:40:30
3718,0,,10,2014-11-14 13:42:18,2014-11-14 13:42:18
3719,0,,10,2014-11-14 13:43:01,2014-11-14 13:43:01
3720,0,,10,2014-11-14 13:45:13,2014-11-14 13:45:13
3721,0,,10,2014-11-14 13:47:58,2014-11-14 13:47:58
3722,0,,10,2014-11-14 13:49:40,2014-11-14 13:49:40
3723,0,,10,2014-11-14 13:51:18,2014-11-14 13:51:18
3724,0,,10,2014-11-14 13:53:00,2014-11-14 13:53:00
3725,0,,10,2014-11-14 13:54:43,2014-11-14 13:54:43
3726,0,,10,2014-11-14 13:55:55,2014-11-14 13:55:55
3727,0,,10,2014-11-14 13:58:01,2014-11-14 13:58:01
3728,0,,10,2014-11-14 13:59:36,2014-11-14 13:59:36
3729,0,,10,2014-11-14 14:00:40,2014-11-14 14:00:40
3730,0,,10,2014-11-14 14:02:02,2014-11-14 14:02:02
3731,0,,10,2014-11-14 14:03:30,2014-11-14 14:03:30
3732,0,,10,2014-11-14 14:06:23,2014-11-14 14:06:23
3733,0,,10,2014-11-14 14:08:20,2014-11-14 14:08:20
3734,0,,10,2014-11-14 14:09:19,2014-11-14 14:09:19
3735,0,,10,2014-11-14 14:10:06,2014-11-14 14:10:06
3736,0,,10,2014-11-14 14:11:06,2014-11-14 14:11:06
3737,0,,10,2014-11-14 14:12:22,2014-11-14 14:12:22
3738,0,,10,2014-11-14 14:13:26,2014-11-14 14:13:26
3739,0,,10,2014-11-14 14:14:17,2014-11-14 14:14:17
3740,0,,10,2014-11-14 14:18:35,2014-11-14 14:18:35
3741,0,,10,2014-11-14 14:19:42,2014-11-14 14:19:42
3742,0,,10,2014-11-14 14:20:46,2014-11-14 14:20:46
3743,0,,10,2014-11-14 14:28:01,2014-11-14 14:28:01
3744,0,,10,2014-11-14 14:31:01,2014-11-14 14:31:01
3745,0,,10,2014-11-14 14:33:33,2014-11-14 14:33:33
3746,0,,10,2014-11-14 14:35:59,2014-11-14 14:35:59
3747,0,,10,2014-11-14 14:46:04,2014-11-14 14:46:04
3748,0,,10,2014-11-14 14:46:50,2014-11-14 14:46:50
3749,0,,10,2014-11-14 14:49:41,2014-11-14 14:49:41
3750,0,,10,2014-11-14 14:50:46,2014-11-14 14:50:46
3751,0,,10,2014-11-14 14:53:39,2014-11-14 14:53:39
3752,0,,10,2014-11-14 14:55:55,2014-11-14 14:55:55
3753,0,,10,2014-11-14 14:57:34,2014-11-14 14:57:34
3754,0,,10,2014-11-14 14:58:59,2014-11-14 14:58:59
3755,0,,10,2014-11-14 15:02:42,2014-11-14 15:02:42
3756,0,,10,2014-11-14 15:09:31,2014-11-14 15:09:31
3757,0,,10,2014-11-14 15:12:49,2014-11-14 15:12:49
3758,0,,10,2014-11-14 15:14:58,2014-11-14 15:14:58
3759,0,,10,2014-11-14 15:17:10,2014-11-14 15:17:10
3760,0,,10,2014-11-14 15:18:55,2014-11-14 15:18:55
3761,0,,10,2014-11-14 15:20:46,2014-11-14 15:20:46
3762,0,,10,2014-11-14 15:22:55,2014-11-14 15:22:55
3763,0,,10,2014-11-14 15:25:10,2014-11-14 15:25:10
3764,0,,10,2014-11-14 15:32:15,2014-11-14 15:32:15
3765,0,,10,2014-11-14 15:35:27,2014-11-14 15:35:27
3766,0,,10,2014-11-14 15:42:18,2014-11-14 15:42:18
3767,0,,10,2014-11-14 15:44:24,2014-11-14 15:44:24
3768,0,,10,2014-11-14 15:47:15,2014-11-14 15:47:15
3769,0,,10,2014-11-14 15:49:35,2014-11-14 15:49:35
3770,0,,10,2014-11-14 15:51:30,2014-11-14 15:51:30
3771,0,,10,2014-11-14 15:54:23,2014-11-14 15:54:23
3772,0,,10,2014-11-14 15:56:30,2014-11-14 15:56:30
3773,0,,10,2014-11-14 16:03:08,2014-11-14 16:03:08
3774,0,,10,2014-11-14 16:05:20,2014-11-14 16:05:20
3775,0,,9,2014-11-17 09:22:07,2014-11-17 09:22:07
3776,0,,9,2014-11-17 09:37:16,2014-11-17 09:37:16
3777,0,,9,2014-11-17 09:39:47,2014-11-17 09:39:47
3778,0,,9,2014-11-17 09:44:15,2014-11-17 09:44:15
3779,0,,9,2014-11-17 09:47:15,2014-11-17 09:47:15
3780,0,,9,2014-11-17 09:53:50,2014-11-17 09:53:50
3781,0,,9,2014-11-17 09:55:55,2014-11-17 09:55:55
3782,0,,9,2014-11-17 10:01:27,2014-11-17 10:01:27
3783,0,,9,2014-11-17 10:03:34,2014-11-17 10:03:34
3784,0,,9,2014-11-17 10:08:21,2014-11-17 10:08:21
3785,0,,9,2014-11-17 10:09:19,2014-11-17 10:09:19
3786,0,,9,2014-11-17 10:18:33,2014-11-17 10:18:33
3787,0,,9,2014-11-17 10:25:20,2014-11-17 10:25:20
3788,0,,9,2014-11-17 10:32:40,2014-11-17 10:32:40
3789,0,,9,2014-11-17 10:43:14,2014-11-17 10:43:14
3790,0,,9,2014-11-17 10:49:17,2014-11-17 10:49:17
3791,0,,9,2014-11-17 10:51:24,2014-11-17 10:51:24
3792,0,,9,2014-11-17 10:54:58,2014-11-17 10:54:58
3793,0,,9,2014-11-17 10:56:13,2014-11-17 10:56:13
3794,0,,9,2014-11-17 11:01:38,2014-11-17 11:01:38
3795,0,,9,2014-11-17 11:04:27,2014-11-17 11:04:27
3796,0,,9,2014-11-17 11:08:23,2014-11-17 11:08:23
3797,0,,9,2014-11-17 11:10:20,2014-11-17 11:10:20
3798,0,,9,2014-11-17 11:15:01,2014-11-17 11:15:01
3799,0,,9,2014-11-17 11:17:03,2014-11-17 11:17:03
3800,0,,9,2014-11-17 11:23:17,2014-11-17 11:23:17
3801,0,,9,2014-11-17 11:27:18,2014-11-17 11:27:18
3802,0,,9,2014-11-17 11:28:34,2014-11-17 11:28:34
3803,0,,9,2014-11-17 11:33:04,2014-11-17 11:33:04
3804,0,,9,2014-11-17 11:33:54,2014-11-17 11:33:54
3805,0,,9,2014-11-17 11:37:46,2014-11-17 11:37:46
3806,0,,9,2014-11-17 11:39:01,2014-11-17 11:39:01
3807,0,,9,2014-11-17 11:42:08,2014-11-17 11:42:08
3808,0,,9,2014-11-17 11:42:51,2014-11-17 11:42:51
3809,0,,9,2014-11-17 11:46:50,2014-11-17 11:46:50
3810,0,,9,2014-11-17 11:48:09,2014-11-17 11:48:09
3811,0,,9,2014-11-17 11:52:02,2014-11-17 11:52:02
3812,0,,9,2014-11-17 11:53:27,2014-11-17 11:53:27
3813,0,,9,2014-11-17 11:56:40,2014-11-17 11:56:40
3814,0,,9,2014-11-17 11:57:49,2014-11-17 11:57:49
3815,0,,9,2014-11-17 12:02:00,2014-11-17 12:02:00
3816,0,,9,2014-11-17 12:03:21,2014-11-17 12:03:21
3817,0,,9,2014-11-17 12:07:09,2014-11-17 12:07:09
3818,0,,9,2014-11-17 12:07:55,2014-11-17 12:07:55
3819,0,,9,2014-11-17 12:12:51,2014-11-17 12:12:51
3820,0,,9,2014-11-17 12:13:54,2014-11-17 12:13:54
3821,0,,9,2014-11-17 12:17:49,2014-11-17 12:17:49
3822,0,,9,2014-11-17 12:18:34,2014-11-17 12:18:34
3823,0,,9,2014-11-17 12:23:07,2014-11-17 12:23:07
3824,0,,9,2014-11-17 12:24:35,2014-11-17 12:24:35
3825,0,,9,2014-11-17 12:30:05,2014-11-17 12:30:05
3826,0,,9,2014-11-17 12:30:50,2014-11-17 12:30:50
3827,0,,9,2014-11-17 12:35:14,2014-11-17 12:35:14
3828,0,,9,2014-11-17 12:37:48,2014-11-17 12:37:48
3829,0,,9,2014-11-17 12:54:59,2014-11-17 12:54:59
3830,0,,9,2014-11-17 12:56:26,2014-11-17 12:56:26
3831,0,,9,2014-11-17 12:56:41,2014-11-17 12:56:41
3832,0,,9,2014-11-17 13:01:27,2014-11-17 13:01:27
3833,0,,9,2014-11-17 13:04:02,2014-11-17 13:04:02
3834,0,,9,2014-11-17 13:06:01,2014-11-17 13:06:01
3835,0,,9,2014-11-17 13:08:20,2014-11-17 13:08:20
3836,0,,9,2014-11-17 13:10:14,2014-11-17 13:10:14
3837,0,,9,2014-11-17 13:12:16,2014-11-17 13:12:16
3838,0,,9,2014-11-17 13:14:03,2014-11-17 13:14:03
3839,0,,9,2014-11-17 13:16:47,2014-11-17 13:16:47
3840,0,,9,2014-11-17 13:19:07,2014-11-17 13:19:07
3841,0,,9,2014-11-17 13:21:23,2014-11-17 13:21:23
3842,0,,9,2014-11-17 13:27:17,2014-11-17 13:27:17
3843,0,,9,2014-11-17 13:30:02,2014-11-17 13:30:02
3844,0,,9,2014-11-17 13:30:16,2014-11-17 13:30:16
3845,0,,9,2014-11-17 13:35:48,2014-11-17 13:35:48
3846,0,,9,2014-11-17 13:42:31,2014-11-17 13:42:31
3847,0,,9,2014-11-17 13:46:50,2014-11-17 13:46:50
3848,0,,9,2014-11-17 13:51:38,2014-11-17 13:51:38
3849,0,,9,2014-11-17 13:54:49,2014-11-17 13:54:49
3850,0,,9,2014-11-17 13:59:15,2014-11-17 13:59:15
3851,0,,9,2014-11-17 14:01:01,2014-11-17 14:01:01
3852,0,,9,2014-11-17 14:07:41,2014-11-17 14:07:41
3853,0,,9,2014-11-17 14:11:13,2014-11-17 14:11:13
3854,0,,9,2014-11-17 14:11:39,2014-11-17 14:11:39
3855,0,,9,2014-11-17 14:13:27,2014-11-17 14:13:27
3856,0,,9,2014-11-17 14:20:38,2014-11-17 14:20:38
3857,0,,9,2014-11-17 14:22:47,2014-11-17 14:22:47
3858,0,,9,2014-11-17 14:24:37,2014-11-17 14:24:37
3859,0,,2,,2014-11-18 09:59:22
3860,0,,2,,2014-11-18 10:00:56
