"Dataset","Number of the triple","Time"
"strain_synonyms","7420000","117.67410159111023"
"strain_synonyms","7430000","117.81613445281982"
"strain_synonyms","7440000","117.95669770240784"
"strain_synonyms","7450000","118.09788274765015"
"strain_synonyms","7460000","118.23959422111511"
"strain_synonyms","7470000","118.38112020492554"
"strain_synonyms","7480000","118.5224928855896"
"strain_synonyms","7490000","118.66352438926697"
"strain_synonyms","7500000","118.82262468338013"
"strain_synonyms","7510000","118.96675610542297"
"strain_synonyms","7520000","119.11043429374695"
"strain_synonyms","7530000","119.25464749336243"
"strain_synonyms","7540000","119.3984386920929"
"strain_synonyms","7550000","119.54208707809448"
"strain_synonyms","7560000","119.68530058860779"
"strain_synonyms","7570000","119.83739519119263"
"strain_synonyms","7580000","119.97980213165283"
"strain_synonyms","7590000","120.12175250053406"
"strain_synonyms","7600000","120.26363348960876"
"strain_synonyms","7610000","120.40524005889893"
"strain_synonyms","7620000","120.54720759391785"
"strain_synonyms","7630000","120.68875193595886"
"strain_synonyms","7640000","120.8304533958435"
"strain_synonyms","7650000","120.97131729125977"
"strain_synonyms","7660000","121.11253547668457"
"biosample","7670000","122.30071997642517"
"biosample","7680000","122.47167205810547"
"biosample","7690000","122.64206576347351"
"biosample","7700000","122.81241083145142"
"biosample","7710000","122.98204636573792"
"biosample","7720000","123.16640067100525"
"biosample","7730000","123.33132696151733"
"biosample","7740000","123.49794793128967"
"biosample","7750000","123.6674120426178"
"biosample","7760000","123.83896827697754"
"biosample","7770000","124.01041531562805"
"biosample","7780000","124.1908187866211"
"culture_collection","7790000","124.58005142211914"
"fa_meta","7800000","124.94400644302368"
"fa_meta","7810000","125.11725807189941"
"fa_meta","7820000","125.3266384601593"
"fa_profile","7830000","126.30123281478882"
"fa_profile","7840000","126.42781829833984"
"fa_profile","7850000","126.55484461784363"
"fa_profile","7860000","126.68218994140625"
"fa_profile","7870000","126.81017875671387"
"fa_profile","7880000","126.93655753135681"
"fa_profile","7890000","127.06355142593384"
"fa_profile","7900000","127.19118881225586"
"fa_profile","7910000","127.31866526603699"
"fa_profile","7920000","127.44765424728394"
"fa_profile","7930000","127.57194495201111"
"fa_profile","7940000","127.69176173210144"
"fa_profile","7950000","127.81145095825195"
"fa_profile","7960000","127.93115568161011"
"fa_profile","7970000","128.05146098136902"
"fa_profile","7980000","128.1719913482666"
"fa_profile","7990000","128.291766166687"
"fa_profile","8000000","128.41208624839783"
"fa_profile","8010000","128.53296399116516"
"fa_profile","8020000","128.65480518341064"
"fa_profile","8030000","128.78205037117004"
"fa_profile","8040000","128.9023721218109"
"fa_profile","8050000","129.02470803260803"
"fa_profile","8060000","129.14546871185303"
"fa_profile","8070000","129.2666244506836"
"fa_profile","8080000","129.38743448257446"
"fa_profile","8090000","129.50926280021667"
"fa_profile","8100000","129.63126254081726"
"fa_profile","8110000","129.75272679328918"
"fa_profile","8120000","129.87489247322083"
"fa_profile","8130000","129.99750185012817"
"fa_profile","8140000","130.12018203735352"
"fa_profile","8150000","130.24800205230713"
"fa_profile","8160000","130.3699553012848"
"fa_profile","8170000","130.49162411689758"
"fa_profile","8180000","130.61334943771362"
"fa_profile","8190000","130.734637260437"
"fa_profile","8200000","130.8560335636139"
"fa_profile","8210000","130.97732591629028"
"fa_profile","8220000","131.0990662574768"
"fa_profile","8230000","131.22038006782532"
"fa_profile","8240000","131.34099102020264"
"fa_profile","8250000","131.47749876976013"
"fa_profile","8260000","131.5977761745453"
"fa_profile","8270000","131.71875143051147"
"fa_profile","8280000","131.84076499938965"
"fa_profile","8290000","131.9652054309845"
"fa_profile","8300000","132.08737587928772"
"fa_profile","8310000","132.21020221710205"
"fa_profile","8320000","132.3633954524994"
"fa_profile","8330000","132.48672819137573"
"fa_profile","8340000","132.61160135269165"
"fa_profile","8350000","132.73462390899658"
"fa_profile","8360000","132.85717272758484"
"fa_profile","8370000","132.98107862472534"
"fa_profile","8380000","133.10336899757385"
"fa_profile","8390000","133.22536730766296"
"fa_profile","8400000","133.3478922843933"
"fa_profile","8410000","133.47017645835876"
"fa_profile","8420000","133.5935845375061"
"fa_profile","8430000","133.7157678604126"
"fa_profile","8440000","133.8378622531891"
"fa_profile","8450000","133.96012926101685"
"fa_profile","8460000","134.08246564865112"
"pigmentation","8470000","134.46244168281555"
"pigmentation","8480000","134.6049747467041"
"pigmentation","8490000","134.74851822853088"
"sequence","8500000","139.65281891822815"
"sequence","8510000","139.77814936637878"
"sequence","8520000","139.90493655204773"
"sequence","8530000","140.03227877616882"
"sequence","8540000","140.15896773338318"
"sequence","8550000","140.28785109519958"
"sequence","8560000","140.41496920585632"
"sequence","8570000","140.5396740436554"
"sequence","8580000","140.65750074386597"
"sequence","8590000","140.77440786361694"
"sequence","8600000","140.89108085632324"
"sequence","8610000","141.00769996643066"
"sequence","8620000","141.12315249443054"
"sequence","8630000","141.248197555542"
"sequence","8640000","141.36638736724854"
"sequence","8650000","141.48653841018677"
"sequence","8660000","141.6075246334076"
"sequence","8670000","141.7287471294403"
"sequence","8680000","141.84997653961182"
"sequence","8690000","141.9725592136383"
"sequence","8700000","142.09455847740173"
"sequence","8710000","142.2162208557129"
"sequence","8720000","142.3379669189453"
"sequence","8730000","142.45993423461914"
"sequence","8740000","142.58196783065796"
"sequence","8750000","142.70134353637695"
"sequence","8760000","142.8214235305786"
"sequence","8770000","142.94209814071655"
"sequence","8780000","143.06241869926453"
"sequence","8790000","143.18237328529358"
"sequence","8800000","143.30180287361145"
"sequence","8810000","143.42123770713806"
"sequence","8820000","143.54105830192566"
"sequence","8830000","143.6596701145172"
"sequence","8840000","143.77838563919067"
"sequence","8850000","143.89653325080872"
"sequence","8860000","144.0169529914856"
"sequence","8870000","144.13525462150574"
"sequence","8880000","144.2532024383545"
"sequence","8890000","144.37216663360596"
"sequence","8900000","144.49657797813416"
"sequence","8910000","144.6160488128662"
"sequence","8920000","144.73828625679016"
"sequence","8930000","144.85677886009216"
"sequence","8940000","144.97504878044128"
"sequence","8950000","145.0941343307495"
"sequence","8960000","145.2195897102356"
"sequence","8970000","145.3402054309845"
"sequence","8980000","145.45919275283813"
"sequence","8990000","145.5784637928009"
"sequence","9000000","145.69963479042053"
"sequence","9010000","145.8196120262146"
"sequence","9020000","145.9400863647461"
"sequence","9030000","146.06427526474"
"sequence","9040000","146.19439601898193"
"sequence","9050000","146.32030034065247"
"sequence","9060000","146.44038128852844"
"sequence","9070000","146.56169605255127"
"sequence","9080000","146.68355512619019"
"sequence","9090000","146.80479645729065"
"sequence","9100000","146.92427325248718"
"sequence","9110000","147.04627227783203"
"sequence","9120000","147.1654028892517"
"sequence","9130000","147.2843415737152"
"sequence","9140000","147.40418028831482"
"sequence","9150000","147.5237431526184"
"sequence","9160000","147.64210748672485"
"sequence","9170000","147.7607204914093"
"sequence","9180000","147.88441944122314"
"sequence","9190000","148.0088231563568"
"sequence","9200000","148.12997436523438"
"sequence","9210000","148.2533462047577"
"sequence","9220000","148.37531304359436"
"sequence","9230000","148.49631214141846"
"sequence","9240000","148.61590147018433"
"sequence","9250000","148.73545360565186"
"sequence","9260000","148.8551938533783"
"sequence","9270000","148.98310041427612"
"sequence","9280000","149.10154056549072"
"sequence","9290000","149.22067642211914"
"sequence","9300000","149.3411591053009"
"sequence","9310000","149.46140360832214"
"sequence","9320000","149.58571696281433"
"sequence","9330000","149.70809674263"
"sequence","9340000","149.8294551372528"
"sequence","9350000","149.94861674308777"
"sequence","9360000","150.0699164867401"
"sequence","9370000","150.19335508346558"
"sequence","9380000","150.31674242019653"
"sequence","9390000","150.43994116783142"
"sequence","9400000","150.56125044822693"
"sequence","9410000","150.68283557891846"
"sequence","9420000","150.80332231521606"
"sequence","9430000","150.9233479499817"
"sequence","9440000","151.0441586971283"
"sequence","9450000","151.1661126613617"
"sequence","9460000","151.28669333457947"
"sequence","9470000","151.40882873535156"
"sequence","9480000","151.5312740802765"
"sequence","9490000","151.6541986465454"
"sequence","9500000","151.77548933029175"
"sequence","9510000","151.89637398719788"
"sequence","9520000","152.0177927017212"
"sequence","9530000","152.13767457008362"
"sequence","9540000","152.2574644088745"
"sequence","9550000","152.3784956932068"
"sequence","9560000","152.499849319458"
"sequence","9570000","152.62002158164978"
"sequence","9580000","152.74168491363525"
"sequence","9590000","152.8629846572876"
"sequence","9600000","153.03362488746643"
"sequence","9610000","153.15522122383118"
"sequence","9620000","153.27443528175354"
"sequence","9630000","153.3923442363739"
"sequence","9640000","153.51108932495117"
"sequence","9650000","153.63147640228271"
"sequence","9660000","153.75269603729248"
"sequence","9670000","153.87404203414917"
"sequence","9680000","153.9961440563202"
"sequence","9690000","154.11978960037231"
"sequence","9700000","154.24686527252197"
"sequence","9710000","154.37209057807922"
"sequence","9720000","154.4943642616272"
"sequence","9730000","154.61556839942932"
"sequence","9740000","154.73630785942078"
"sequence","9750000","154.85854363441467"
"sequence","9760000","154.97935700416565"
"sequence","9770000","155.10087275505066"
"sequence","9780000","155.22176027297974"
"sequence","9790000","155.34068608283997"
"sequence","9800000","155.4721121788025"
"sequence","9810000","155.59375309944153"
"sequence","9820000","155.71695828437805"
"sequence","9830000","155.83741116523743"
"sequence","9840000","155.95668935775757"
"sequence","9850000","156.07782125473022"
"sequence","9860000","156.20026779174805"
"sequence","9870000","156.32451057434082"
"sequence","9880000","156.45012259483337"
"sequence","9890000","156.57488250732422"
"sequence","9900000","156.69521641731262"
"sequence","9910000","156.81526970863342"
"sequence","9920000","156.93549275398254"
"sequence","9930000","157.05611205101013"
"sequence","9940000","157.1759068965912"
"sequence","9950000","157.2958791255951"
"sequence","9960000","157.4155330657959"
"sequence","9970000","157.53518915176392"
"sequence","9980000","157.65819549560547"
"sequence","9990000","157.7805941104889"
"sequence","10000000","157.90249180793762"
"sequence","10010000","158.02225852012634"
"sequence","10020000","158.14252734184265"
"sequence","10030000","158.2619309425354"
"sequence","10040000","158.38509154319763"
"sequence","10050000","158.50933480262756"
"sequence","10060000","158.6334080696106"
"sequence","10070000","158.7549774646759"
"sequence","10080000","158.88062644004822"
"sequence","10090000","159.00371098518372"
"sequence","10100000","159.12370109558105"
"sequence","10110000","159.24392199516296"
"sequence","10120000","159.3639395236969"
"sequence","10130000","159.4855034351349"
"sequence","10140000","159.60609579086304"
"sequence","10150000","159.72643566131592"
"sequence","10160000","159.84562039375305"
"sequence","10170000","159.96680331230164"
"sequence","10180000","160.0871946811676"
"sequence","10190000","160.20710587501526"
"sequence","10200000","160.32663202285767"
"sequence","10210000","160.44566130638123"
"sequence","10220000","160.56518530845642"
"sequence","10230000","160.68462800979614"
"sequence","10240000","160.80482149124146"
"sequence","10250000","160.92396140098572"
"sequence","10260000","161.04414081573486"
"sequence","10270000","161.16477704048157"
"sequence","10280000","161.28459644317627"
"sequence","10290000","161.4093418121338"
"sequence","10300000","161.53356409072876"
"sequence","10310000","161.6600799560547"
"sequence","10320000","161.79201745986938"
"sequence","10330000","161.918048620224"
"sequence","10340000","162.03855061531067"
"sequence","10350000","162.1591112613678"
"sequence","10360000","162.2794647216797"
"sequence","10370000","162.3998486995697"
"sequence","10380000","162.52074718475342"
"sequence","10390000","162.6416211128235"
"sequence","10400000","162.76288175582886"
"sequence","10410000","162.88403296470642"
"sequence","10420000","163.00549983978271"
"sequence","10430000","163.12732672691345"
"sequence","10440000","163.2495470046997"
"sequence","10450000","163.3711462020874"
"sequence","10460000","163.49276208877563"
"sequence","10470000","163.61425065994263"
"sequence","10480000","163.73594617843628"
"sequence","10490000","163.8573877811432"
"sequence","10500000","163.97879004478455"
"sequence","10510000","164.10232782363892"
"sequence","10520000","164.22466158866882"
"sequence","10530000","164.34665632247925"
"sequence","10540000","164.46895027160645"
"sequence","10550000","164.59091877937317"
"sequence","10560000","164.71345448493958"
"sequence","10570000","164.8362352848053"
"sequence","10580000","164.96047568321228"
"sequence","10590000","165.0885739326477"
"sequence","10600000","165.21697402000427"
"sequence","10610000","165.34325408935547"
"sequence","10620000","165.4663200378418"
"sequence","10630000","165.58784770965576"
"sequence","10640000","165.708909034729"
"sequence","10650000","165.8301248550415"
"sequence","10660000","165.95187640190125"
"sequence","10670000","166.0736517906189"
"sequence","10680000","166.1953308582306"
"sequence","10690000","166.31670475006104"
"sequence","10700000","166.4436912536621"
"sequence","10710000","166.56562852859497"
"sequence","10720000","166.7482147216797"
"sequence","10730000","166.89602708816528"
"sequence","10740000","167.0161349773407"
"sequence","10750000","167.13664865493774"
"sequence","10760000","167.25672507286072"
"sequence","10770000","167.37710070610046"
"sequence","10780000","167.4974250793457"
"sequence","10790000","167.6181435585022"
"sequence","10800000","167.738347530365"
"sequence","10810000","167.8590865135193"
"sequence","10820000","167.9831485748291"
"sequence","10830000","168.1043803691864"
"sequence","10840000","168.2255356311798"
"sequence","10850000","168.34604716300964"
"sequence","10860000","168.46675968170166"
"sequence","10870000","168.58639121055603"
"sequence","10880000","168.7103145122528"
"sequence","10890000","168.83612871170044"
"sequence","10900000","168.95780515670776"
"sequence","10910000","169.07942128181458"
"sequence","10920000","169.20039176940918"
"sequence","10930000","169.32075190544128"
"sequence","10940000","169.44241380691528"
"sequence","10950000","169.56417751312256"
"sequence","10960000","169.68560695648193"
"sequence","10970000","169.80681252479553"
"sequence","10980000","169.92810654640198"
"sequence","10990000","170.04977774620056"
"sequence","11000000","170.17040133476257"
"sequence","11010000","170.29153537750244"
"sequence","11020000","170.41296982765198"
"sequence","11030000","170.53396654129028"
"sequence","11040000","170.65836572647095"
"sequence","11050000","170.78382468223572"
"sequence","11060000","170.9071967601776"
"sequence","11070000","171.02986097335815"
"sequence","11080000","171.1528639793396"
"sequence","11090000","171.2755184173584"
"sequence","11100000","171.40978908538818"
"sequence","11110000","171.54121851921082"
"sequence","11120000","171.68336033821106"
"sequence","11130000","171.8075671195984"
"sequence","11140000","171.92896485328674"
"sequence","11150000","172.0505976676941"
"sequence","11160000","172.17185378074646"
"sequence","11170000","172.29328060150146"
"sequence","11180000","172.41384363174438"
"sequence","11190000","172.53405356407166"
"sequence","11200000","172.65930891036987"
"sequence","11210000","172.78513431549072"
"sequence","11220000","172.9099018573761"
"sequence","11230000","173.03129148483276"
"sequence","11240000","173.15304946899414"
"sequence","11250000","173.27432918548584"
"sequence","11260000","173.39565229415894"
"sequence","11270000","173.5200173854828"
"sequence","11280000","173.65229153633118"
"sequence","11290000","173.77593874931335"
"sequence","11300000","173.8988757133484"
"sequence","11310000","174.02210640907288"
"sequence","11320000","174.1438090801239"
"sequence","11330000","174.2659730911255"
"sequence","11340000","174.3882176876068"
"sequence","11350000","174.51494479179382"
"sequence","11360000","174.6369915008545"
"sequence","11370000","174.7610993385315"
"sequence","11380000","174.8862006664276"
"sequence","11390000","175.012633562088"
"sequence","11400000","175.35609650611877"
"sequence","11410000","175.4821014404297"
"sequence","11420000","175.60804224014282"
"sequence","11430000","175.73352122306824"
"sequence","11440000","175.85931873321533"
"sequence","11450000","175.98396396636963"
"sequence","11460000","176.1102602481842"
"sequence","11470000","176.23417353630066"
"sequence","11480000","176.3576364517212"
"sequence","11490000","176.48111748695374"
"sequence","11500000","176.60759568214417"
"sequence","11510000","176.7355992794037"
"sequence","11520000","176.85963535308838"
"sequence","11530000","176.98386001586914"
"sequence","11540000","177.10898065567017"
"sequence","11550000","177.23376417160034"
"sequence","11560000","177.3588445186615"
"sequence","11570000","177.48373985290527"
"sequence","11580000","177.60891127586365"
"sequence","11590000","177.7339997291565"
"sequence","11600000","177.85871291160583"
"sequence","11610000","177.9829432964325"
"sequence","11620000","178.1065902709961"
"sequence","11630000","178.23520874977112"
"sequence","11640000","178.35981464385986"
"sequence","11650000","178.48933124542236"
"sequence","11660000","178.621812582016"
"sequence","11670000","178.75063371658325"
"sequence","11680000","178.87972021102905"
"sequence","11690000","179.00864362716675"
"sequence","11700000","179.13855981826782"
"sequence","11710000","179.26672458648682"
"sequence","11720000","179.39417695999146"
"sequence","11730000","179.5197081565857"
"sequence","11740000","179.64597177505493"
"sequence","11750000","179.77334308624268"
"sequence","11760000","179.9073543548584"
"sequence","11770000","180.04118013381958"
"met_antibiogram","11780000","181.27045845985413"
"met_antibiogram","11790000","181.35577917099"
"met_antibiogram","11800000","181.44132900238037"
"met_antibiogram","11810000","181.52758479118347"
"met_antibiogram","11820000","181.61395478248596"
"met_antibiogram","11830000","181.70297169685364"
"met_antibiogram","11840000","181.78942608833313"
"met_antibiogram","11850000","181.87542366981506"
"kit_api_20e","11860000","182.706392288208"
"kit_api_20e","11870000","182.82539653778076"
"kit_api_20e","11880000","182.92382526397705"
"kit_api_20e","11890000","183.02350974082947"
"kit_api_20e","11900000","183.13169527053833"
"kit_api_20e","11910000","183.23061442375183"
"kit_api_20e","11920000","183.32935738563538"
"kit_api_20ne","11930000","183.92159819602966"
"kit_api_20ne","11940000","184.01468420028687"
"kit_api_20ne","11950000","184.10533666610718"
"kit_api_20ne","11960000","184.20158553123474"
"kit_api_20ne","11970000","184.2949023246765"
"kit_api_20ne","11980000","184.38634133338928"
"kit_api_20ne","11990000","184.4777376651764"
"kit_api_20ne","12000000","184.5708556175232"
"kit_api_20ne","12010000","184.66217160224915"
"kit_api_20str","12020000","185.14018392562866"
"kit_api_50chac","12030000","185.84821271896362"
"kit_api_50chac","12040000","185.9317479133606"
"kit_api_50chac","12050000","186.01525712013245"
"kit_api_50chac","12060000","186.0980749130249"
"kit_api_50chac","12070000","186.18143391609192"
"kit_api_50chac","12080000","186.26440906524658"
"kit_api_50chac","12090000","186.34778308868408"
"kit_api_50chac","12100000","186.4308910369873"
"kit_api_50chac","12110000","186.51542258262634"
"kit_api_50chac","12120000","186.59844326972961"
"kit_api_cam","12130000","187.5761752128601"
"kit_api_coryne","12140000","188.11509943008423"
"kit_api_coryne","12150000","188.21220326423645"
"kit_api_coryne","12160000","188.30490231513977"
"kit_api_coryne","12170000","188.39688634872437"
"kit_api_coryne","12180000","188.48859810829163"
"kit_api_coryne","12190000","188.58044576644897"
"kit_api_coryne","12200000","188.67199993133545"
"kit_api_coryne","12210000","188.7646176815033"
"is_link","12220000","189.80364298820496"
"is_link","12230000","189.93247628211975"
"is_link","12240000","190.06246376037598"
"is_link","12250000","190.1944704055786"
"is_link","12260000","190.32581090927124"
"is_link","12270000","190.45634078979492"
"is_link","12280000","190.59694647789001"
"is_link","12290000","190.73029470443726"
"is_link","12300000","190.86494541168213"
"is_link","12310000","190.99829840660095"
"is_link","12320000","191.13169813156128"
"is_link","12330000","191.26664781570435"
"is_link","12340000","191.3998143672943"
"is_link","12350000","191.53493404388428"
"is_link","12360000","191.66734862327576"
"is_link","12370000","191.820725440979"
"is_link","12380000","191.95749616622925"
"is_link","12390000","192.09301733970642"
"is_link","12400000","192.22951865196228"
"is_link","12410000","192.3661494255066"
"is_link","12420000","192.50318002700806"
"is_link","12430000","192.640123128891"
"is_link","12440000","192.77585983276367"
"is_link","12450000","192.9126536846161"
"is_link","12460000","193.04941391944885"
"is_link","12470000","193.18916368484497"
"is_link","12480000","193.32508492469788"
"is_link","12490000","193.46190786361694"
"is_link","12500000","193.59602546691895"
"is_link","12510000","193.73135638237"
"is_link","12520000","193.860449552536"
"is_link","12530000","193.98813843727112"
"is_link","12540000","194.12038803100586"
"is_link","12550000","194.26177501678467"
"is_link","12560000","194.40347528457642"
"is_link","12570000","194.55023765563965"
"is_link","12580000","194.67877912521362"
"is_link","12590000","194.80863547325134"
"is_link","12600000","194.93572735786438"
"is_link","12610000","195.06510615348816"
"is_link","12620000","195.19631028175354"
"is_link","12630000","195.32509922981262"
"is_link","12640000","195.45356798171997"
"is_link","12650000","195.59131526947021"
"is_link","12660000","195.72408032417297"
"is_link","12670000","195.86602997779846"
"is_link","12680000","196.00823879241943"
"is_link","12690000","196.1504147052765"
"is_link","12700000","196.29268622398376"
"multimedia","12710000","196.75738525390625"
"multimedia","12720000","196.8836705684662"
"multimedia","12730000","197.01240253448486"
"multimedia","12740000","197.1475007534027"
"multimedia","12750000","197.2862832546234"
"kit_api_id32e","12760000","197.70999217033386"
"kit_api_id32e","12770000","197.79873776435852"
"kit_api_id32e","12780000","197.8861939907074"
"kit_api_id32e","12790000","197.97433876991272"
"kit_api_id32e","12800000","198.06296920776367"
"kit_api_id32e","12810000","198.1523778438568"
"kit_api_id32sta","12820000","198.70491528511047"
"kit_api_id32sta","12830000","198.79515671730042"
"kit_api_id32sta","12840000","198.88576936721802"
"kit_api_list","12850000","199.3273627758026"
"kit_api_nh","12860000","199.84198713302612"
"kit_api_nh","12870000","199.94066071510315"
"kit_api_nh","12880000","200.03943347930908"
"kit_api_rid32a","12890000","200.61714386940002"
"kit_api_rid32a","12900000","200.70627808570862"
"kit_api_rid32a","12910000","200.7957980632782"
"kit_api_rid32a","12920000","200.88449835777283"
"kit_api_rid32a","12930000","200.9732711315155"
"kit_api_rid32a","12940000","201.0633008480072"
"kit_api_rid32a","12950000","201.1522979736328"
"kit_api_rid32a","12960000","201.24205207824707"
"kit_api_rid32a","12970000","201.33175945281982"
"kit_api_rid32str","12980000","202.00967454910278"
"kit_api_rid32str","12990000","202.0975341796875"
"kit_api_rid32str","13000000","202.18598175048828"
"kit_api_rid32str","13010000","202.27419781684875"
"kit_api_rid32str","13020000","202.3625509738922"
"kit_api_rid32str","13030000","202.45164442062378"
"kit_api_rid32str","13040000","202.53966665267944"
"kit_api_rid32str","13050000","202.62852883338928"
"kit_api_rid32str","13060000","202.71740198135376"
"kit_api_rid32str","13070000","202.8065047264099"
"kit_api_rid32str","13080000","202.90001964569092"
"kit_api_rid32str","13090000","202.9887285232544"
"kit_api_rid32str","13100000","203.07813000679016"
"kit_api_rid32str","13110000","203.1672875881195"
"kit_api_rid32str","13120000","203.25627374649048"
"kit_api_sta","13130000","203.7438771724701"
"kit_api_zym","13140000","204.35870790481567"
"kit_api_zym","13150000","204.45489716529846"
"kit_api_zym","13160000","204.55229330062866"
"kit_api_zym","13170000","204.6474814414978"
"kit_api_zym","13180000","204.74365186691284"
"kit_api_zym","13190000","204.83738112449646"
"kit_api_zym","13200000","204.93306398391724"
"kit_api_zym","13210000","205.03147435188293"
"kit_api_zym","13220000","205.12671732902527"
"kit_api_zym","13230000","205.21979999542236"
"kit_api_zym","13240000","205.3133716583252"
"kit_api_zym","13250000","205.40673995018005"
