ID_met_production,metabolite_prod,production,excreted,chebi_ID,ID_strains
11605,"Hydrogen sulfide",1,NULL,16136,134137
11606,"Hydrogen sulfide",1,NULL,16136,1095
11607,"Hydrogen sulfide",1,NULL,16136,23706
11608,"Hydrogen sulfide",1,NULL,16136,134109
11609,"Hydrogen sulfide",1,NULL,16136,11324
11610,"Hydrogen sulfide",1,NULL,16136,10428
11611,"Hydrogen sulfide",1,NULL,16136,7277
11612,"Hydrogen sulfide",1,NULL,16136,16428
11613,Indole,1,NULL,35581,134179
11614,"Hydrogen sulfide",1,NULL,16136,11058
11615,Indole,1,NULL,35581,11058
11616,Methane,1,NULL,16183,134143
11617,"Hydrogen sulfide",1,NULL,16136,24077
11618,Indole,1,NULL,35581,24077
11619,Indole,1,NULL,35581,3812
11620,Indole,1,NULL,35581,2831
11621,"Hydrogen sulfide",1,NULL,16136,17038
11622,Indole,1,NULL,35581,2842
11623,Indole,1,NULL,35581,134197
11624,"Hydrogen sulfide",1,NULL,16136,134153
11625,"Hydrogen sulfide",1,NULL,16136,13826
11626,"Hydrogen sulfide",1,NULL,16136,11828
11627,Indole,1,NULL,35581,14031
11628,Indole,1,NULL,35581,14032
11629,"Hydrogen sulfide",1,NULL,16136,11074
11630,"Hydrogen sulfide",1,NULL,16136,11075
11631,"Hydrogen sulfide",1,NULL,16136,13262
11632,Indole,1,NULL,35581,10511
11633,"Hydrogen sulfide",1,NULL,16136,13258
11634,"Hydrogen sulfide",1,NULL,16136,11123
11635,"Hydrogen sulfide",1,NULL,16136,17245
11636,"Hydrogen sulfide",1,NULL,16136,16417
11637,"Hydrogen sulfide",1,NULL,16136,17719
11638,"Hydrogen sulfide",1,NULL,16136,2856
11639,Indole,1,NULL,35581,134191
11640,"Hydrogen sulfide",1,NULL,16136,2883
11641,"Hydrogen sulfide",1,NULL,16136,17131
11642,"Hydrogen sulfide",1,NULL,16136,17146
11643,Indole,1,NULL,35581,11621
11644,"Hydrogen sulfide",1,NULL,16136,16438
11645,Indole,1,NULL,35581,134196
11646,Indole,1,NULL,35581,5952
11647,"Hydrogen sulfide",1,NULL,16136,134201
11648,"Hydrogen sulfide",1,NULL,16136,134202
11649,Indole,1,NULL,35581,134202
11650,"Hydrogen sulfide",1,NULL,16136,13435
11651,Indole,1,NULL,35581,6373
11652,Indole,1,NULL,35581,17758
11653,"Hydrogen sulfide",1,NULL,16136,134311
11654,"Hydrogen sulfide",1,NULL,16136,14430
11655,Indole,1,NULL,35581,14430
11656,Methane,1,NULL,16183,134213
11657,"Hydrogen sulfide",1,NULL,16136,7509
11658,Indole,1,NULL,35581,7509
11659,"Hydrogen sulfide",1,NULL,16136,13259
11660,"Hydrogen sulfide",1,NULL,16136,1284
11661,Methane,1,NULL,16183,6950
11662,"Hydrogen sulfide",1,NULL,16136,7497
11663,"Hydrogen sulfide",1,NULL,16136,23225
11664,"Hydrogen sulfide",1,NULL,16136,134219
11665,Indole,1,NULL,35581,134219
11666,"Hydrogen sulfide",1,NULL,16136,5733
11667,Indole,1,NULL,35581,133447
11668,Indole,1,NULL,35581,8209
11669,"Hydrogen sulfide",1,NULL,16136,5458
11670,"Hydrogen sulfide",1,NULL,16136,13260
11671,Indole,1,NULL,35581,130612
11672,"Hydrogen sulfide",1,NULL,16136,134217
11673,Indole,1,NULL,35581,24080
11674,Indole,1,NULL,35581,24081
11675,Indole,1,NULL,35581,17342
11676,"Hydrogen sulfide",1,NULL,16136,14435
11677,"Hydrogen sulfide",1,NULL,16136,1556
11678,Indole,1,NULL,35581,1556
11679,Indole,1,NULL,35581,134312
11680,Indole,1,NULL,35581,5242
11681,Indole,1,NULL,35581,5239
11682,Indole,1,NULL,35581,134359
11683,"Hydrogen sulfide",1,NULL,16136,11079
11684,"Hydrogen sulfide",1,NULL,16136,17166
11685,"Hydrogen sulfide",1,NULL,16136,6058
11686,"Hydrogen sulfide",1,NULL,16136,6059
11687,"Hydrogen sulfide",1,NULL,16136,134254
11688,Indole,1,NULL,35581,134254
11689,Indole,1,NULL,35581,131172
11690,"Hydrogen sulfide",1,NULL,16136,134289
11691,Indole,1,NULL,35581,5228
11692,"Hydrogen sulfide",1,NULL,16136,3997
11693,"Hydrogen sulfide",1,NULL,16136,8030
11694,"Hydrogen sulfide",1,NULL,16136,2845
11695,"Hydrogen sulfide",1,NULL,16136,2852
11696,Indole,1,NULL,35581,5687
11697,Indole,1,NULL,35581,5686
11698,Indole,1,NULL,35581,5510
11699,"Hydrogen sulfide",1,NULL,16136,3953
11700,Indole,1,NULL,35581,12010
11701,"Hydrogen sulfide",1,NULL,16136,5572
11702,"Hydrogen sulfide",1,NULL,16136,17784
11703,Indole,1,NULL,35581,133437
11704,Indole,1,NULL,35581,11897
11705,"Hydrogen sulfide",1,NULL,16136,11080
11706,"Hydrogen sulfide",1,NULL,16136,2515
11707,"Hydrogen sulfide",1,NULL,16136,6069
11708,"Hydrogen sulfide",1,NULL,16136,5695
11709,"Hydrogen sulfide",1,NULL,16136,16896
11710,Indole,1,NULL,35581,2849
11711,"Hydrogen sulfide",1,NULL,16136,8593
11712,"Hydrogen sulfide",1,NULL,16136,6068
11713,"Hydrogen sulfide",1,NULL,16136,2139
11714,Indole,1,NULL,35581,11146
11715,Indole,1,NULL,35581,5972
11716,Indole,1,NULL,35581,13638
11717,Indole,1,NULL,35581,11895
11718,"Hydrogen sulfide",1,NULL,16136,130765
11719,Indole,1,NULL,35581,130765
11720,"Hydrogen sulfide",1,NULL,16136,272
11721,Indole,1,NULL,35581,435
11722,"Hydrogen sulfide",1,NULL,16136,17692
11723,"Hydrogen sulfide",1,NULL,16136,133780
11724,"Hydrogen sulfide",1,NULL,16136,133419
11725,"Hydrogen sulfide",1,NULL,16136,133499
11726,Indole,1,NULL,35581,133517
11727,"Hydrogen sulfide",1,NULL,16136,8008
11728,"Hydrogen sulfide",1,NULL,16136,133451
11729,"Hydrogen sulfide",1,NULL,16136,17073
11730,Indole,1,NULL,35581,10509
11731,"Hydrogen sulfide",1,NULL,16136,134085
11732,"Hydrogen sulfide",1,NULL,16136,17785
11733,"Hydrogen sulfide",1,NULL,16136,133458
11734,"Hydrogen sulfide",1,NULL,16136,133579
11735,Indole,1,NULL,35581,24039
11736,"Hydrogen sulfide",1,NULL,16136,17656
11737,"Hydrogen sulfide",1,NULL,16136,17655
11738,Indole,1,NULL,35581,11639
11739,Indole,1,NULL,35581,17797
11740,"Hydrogen sulfide",1,NULL,16136,11251
11741,Indole,1,NULL,35581,18084
11742,"Hydrogen sulfide",1,NULL,16136,133442
11743,Indole,1,NULL,35581,18006
11744,"Hydrogen sulfide",1,NULL,16136,16456
11745,"Hydrogen sulfide",1,NULL,16136,7843
11746,"Hydrogen sulfide",1,NULL,16136,133446
11747,"Hydrogen sulfide",1,NULL,16136,6880
11748,"Hydrogen sulfide",1,NULL,16136,13307
11749,"Hydrogen sulfide",1,NULL,16136,14297
11750,"Hydrogen sulfide",1,NULL,16136,23763
11751,"Hydrogen sulfide",1,NULL,16136,1571
11752,Indole,1,NULL,35581,10512
11753,Indole,1,NULL,35581,133443
11754,"Hydrogen sulfide",1,NULL,16136,24721
11755,Indole,1,NULL,35581,133475
11756,"Hydrogen sulfide",1,NULL,16136,133493
11757,Indole,1,NULL,35581,11647
11758,Indole,1,NULL,35581,14195
11759,"Hydrogen sulfide",1,NULL,16136,133534
11760,"Hydrogen sulfide",1,NULL,16136,133561
11761,Indole,1,NULL,35581,133592
11762,Indole,1,NULL,35581,133566
11763,"Hydrogen sulfide",1,NULL,16136,133607
11764,Indole,1,NULL,35581,133607
11765,"Hydrogen sulfide",1,NULL,16136,133594
11766,Indole,1,NULL,35581,133591
11767,Indole,1,NULL,35581,3917
11768,Indole,1,NULL,35581,134065
11769,"Hydrogen sulfide",1,NULL,16136,8045
11770,Indole,1,NULL,35581,13857
11771,Indole,1,NULL,35581,133513
11772,Indole,1,NULL,35581,14024
11773,"Hydrogen sulfide",1,NULL,16136,11145
11774,Indole,1,NULL,35581,11145
11775,"Hydrogen sulfide",1,NULL,16136,23310
11776,"Hydrogen sulfide",1,NULL,16136,133999
11777,"Hydrogen sulfide",1,NULL,16136,16679
11778,"Hydrogen sulfide",1,NULL,16136,11147
11779,Indole,1,NULL,35581,6312
11780,Indole,1,NULL,35581,130529
11781,"Hydrogen sulfide",1,NULL,16136,17859
11782,"Hydrogen sulfide",1,NULL,16136,7877
11783,"Hydrogen sulfide",1,NULL,16136,7879
11784,"Hydrogen sulfide",1,NULL,16136,133575
11785,"Hydrogen sulfide",1,NULL,16136,8048
11786,"Hydrogen sulfide",1,NULL,16136,8049
11787,"Hydrogen sulfide",1,NULL,16136,133524
11788,Indole,1,NULL,35581,17752
11789,Indole,1,NULL,35581,23990
11790,"Hydrogen sulfide",1,NULL,16136,7462
11791,Indole,1,NULL,35581,5709
11792,"Hydrogen sulfide",1,NULL,16136,23819
11793,"Hydrogen sulfide",1,NULL,16136,5585
11794,Indole,1,NULL,35581,5585
11795,Indole,1,NULL,35581,133773
11796,"Hydrogen sulfide",1,NULL,16136,23457
11797,Indole,1,NULL,35581,133627
11798,"Hydrogen sulfide",1,NULL,16136,24302
11799,Indole,1,NULL,35581,133726
11800,Indole,1,NULL,35581,1303
11801,Indole,1,NULL,35581,23707
11802,"Hydrogen sulfide",1,NULL,16136,16477
11803,"Hydrogen sulfide",1,NULL,16136,13474
11804,Indole,1,NULL,35581,1631
11805,Indole,1,NULL,35581,5623
11806,"Hydrogen sulfide",1,NULL,16136,24047
11807,"Hydrogen sulfide",1,NULL,16136,133720
11808,"Hydrogen sulfide",1,NULL,16136,133638
11809,Indole,1,NULL,35581,13648
11810,"Hydrogen sulfide",1,NULL,16136,24008
11811,"Hydrogen sulfide",1,NULL,16136,133709
11812,"Hydrogen sulfide",1,NULL,16136,22921
11813,Indole,1,NULL,35581,22921
11814,"Hydrogen sulfide",1,NULL,16136,22967
11815,Indole,1,NULL,35581,22967
11816,Indole,1,NULL,35581,24196
11817,"Hydrogen sulfide",1,NULL,16136,22996
11818,Indole,1,NULL,35581,23547
11819,"Hydrogen sulfide",1,NULL,16136,23552
11820,Indole,1,NULL,35581,134000
11821,Indole,1,NULL,35581,130824
11822,Indole,1,NULL,35581,7240
11823,"Hydrogen sulfide",1,NULL,16136,133707
11824,"Hydrogen sulfide",1,NULL,16136,134076
11825,"Hydrogen sulfide",1,NULL,16136,17147
11826,Indole,1,NULL,35581,133694
11827,"Hydrogen sulfide",1,NULL,16136,24014
11828,Indole,1,NULL,35581,11759
11829,Indole,1,NULL,35581,133669
11830,Indole,1,NULL,35581,133677
11831,"Hydrogen sulfide",1,NULL,16136,133717
11832,"Hydrogen sulfide",1,NULL,16136,24670
11833,"Hydrogen sulfide",1,NULL,16136,23344
11834,"Hydrogen sulfide",1,NULL,16136,6272
11835,"Hydrogen sulfide",1,NULL,16136,133869
11836,"Hydrogen sulfide",1,NULL,16136,22925
11837,"Hydrogen sulfide",1,NULL,16136,133721
11838,Indole,1,NULL,35581,133686
11839,"Hydrogen sulfide",1,NULL,16136,2375
11840,"Hydrogen sulfide",1,NULL,16136,133727
11841,"Hydrogen sulfide",1,NULL,16136,133950
11842,Indole,1,NULL,35581,17369
11843,Indole,1,NULL,35581,133900
11844,"Hydrogen sulfide",1,NULL,16136,23832
11845,"Hydrogen sulfide",1,NULL,16136,16024
11846,Indole,1,NULL,35581,133812
11847,"Hydrogen sulfide",1,NULL,16136,11967
11848,Indole,1,NULL,35581,11967
11849,Indole,1,NULL,35581,133791
11850,"Hydrogen sulfide",1,NULL,16136,23183
11851,"Hydrogen sulfide",1,NULL,16136,7963
11852,Indole,1,NULL,35581,11746
11853,"Hydrogen sulfide",1,NULL,16136,133822
11854,Indole,1,NULL,35581,23150
11855,"Hydrogen sulfide",1,NULL,16136,134032
11856,"Hydrogen sulfide",1,NULL,16136,133859
11857,Indole,1,NULL,35581,24035
11858,"Hydrogen sulfide",1,NULL,16136,22962
11859,Indole,1,NULL,35581,23267
11860,Indole,1,NULL,35581,130655
11861,Indole,1,NULL,35581,23093
11862,"Hydrogen sulfide",1,NULL,16136,134047
11863,Indole,1,NULL,35581,24439
11864,Indole,1,NULL,35581,133828
11865,"Hydrogen sulfide",1,NULL,16136,132160
11866,"Hydrogen sulfide",1,NULL,16136,134028
11867,"Hydrogen sulfide",1,NULL,16136,134039
11868,"Hydrogen sulfide",1,NULL,16136,133906
11869,Indole,1,NULL,35581,133906
11870,"Hydrogen sulfide",1,NULL,16136,24085
11871,Indole,1,NULL,35581,24663
11872,"Hydrogen sulfide",1,NULL,16136,24062
11873,"Hydrogen sulfide",1,NULL,16136,134022
11874,Indole,1,NULL,35581,23098
11875,"Hydrogen sulfide",1,NULL,16136,16848
11876,"Hydrogen sulfide",1,NULL,16136,133528
11877,"Hydrogen sulfide",1,NULL,16136,11942
11878,"Hydrogen sulfide",1,NULL,16136,133495
11879,Indole,1,NULL,35581,11607
11880,Acetoin,1,NULL,15688,140264
11881,Indole,0,NULL,35581,140264
11882,"Hydrogen sulfide",0,NULL,16136,140264
11883,Acetoin,0,NULL,15688,140458
11884,"Hydrogen sulfide",0,NULL,16136,140458
11885,Indole,0,NULL,35581,140458
11886,Indole,0,NULL,35581,140459
11887,Indole,0,NULL,35581,140460
11888,Acetoin,0,NULL,15688,140460
11889,"Hydrogen sulfide",1,NULL,16136,140268
11890,Indole,0,NULL,35581,140268
11891,"Hydrogen sulfide",0,NULL,16136,5422
11892,"Hydrogen sulfide",1,NULL,16136,5426
11893,Indole,0,NULL,35581,5426
11894,"Hydrogen sulfide",1,NULL,16136,2621
11895,Indole,0,NULL,35581,140266
11896,"Hydrogen sulfide",0,NULL,16136,140266
11897,Indole,0,NULL,35581,140267
11898,Indole,0,NULL,35581,140269
11899,Indole,0,NULL,35581,140270
11900,Indole,0,NULL,35581,140275
11901,Acetoin,1,NULL,15688,133096
11902,"Hydrogen sulfide",0,NULL,16136,133096
11903,Indole,0,NULL,35581,140463
11904,Acetoin,0,NULL,15688,140276
11905,"Hydrogen sulfide",0,NULL,16136,140276
11906,Indole,0,NULL,35581,140276
11907,Acetoin,0,NULL,15688,140465
11908,Indole,0,NULL,35581,140465
11909,"Hydrogen sulfide",0,NULL,16136,140465
11910,Ammonium,0,NULL,28938,140465
11911,Indole,0,NULL,35581,140466
11912,"Hydrogen sulfide",0,NULL,16136,140466
11913,Indole,0,NULL,35581,140467
11914,"Hydrogen sulfide",0,NULL,16136,140467
11915,Acetoin,0,NULL,15688,140279
11916,"Hydrogen sulfide",0,NULL,16136,140468
11917,Indole,0,NULL,35581,140468
11918,"Hydrogen sulfide",0,NULL,16136,140469
11919,Indole,0,NULL,35581,140469
11920,Acetoin,0,NULL,15688,140470
11921,"Hydrogen sulfide",0,NULL,16136,140470
11922,Indole,0,NULL,35581,140470
11923,Indole,0,NULL,35581,140471
11924,Acetoin,1,NULL,15688,140471
11925,"Hydrogen sulfide",0,NULL,16136,140471
11926,Indole,0,NULL,35581,140472
11927,Indole,0,NULL,35581,140473
11928,Acetoin,0,NULL,15688,132928
11929,Indole,0,NULL,35581,132928
11930,Acetoin,1,NULL,15688,140476
11931,"Hydrogen sulfide",0,NULL,16136,140477
11932,Indole,0,NULL,35581,140477
11933,Acetoin,0,NULL,15688,140477
11934,Indole,1,NULL,35581,140479
11935,Acetoin,0,NULL,15688,140479
11936,Indole,0,NULL,35581,140480
11937,Indole,0,NULL,35581,24269
11938,Indole,0,NULL,35581,13146
11939,Acetoin,0,NULL,15688,140484
11940,"Hydrogen sulfide",0,NULL,16136,140484
11941,Indole,0,NULL,35581,140484
11942,Acetoin,0,NULL,15688,140485
11943,Indole,1,NULL,35581,140486
11944,"Hydrogen sulfide",0,NULL,16136,140486
11945,Indole,0,NULL,35581,140487
11946,"Hydrogen sulfide",0,NULL,16136,140487
11947,"Hydrogen sulfide",1,NULL,16136,140488
11948,Indole,0,NULL,35581,140492
11949,Indole,1,NULL,35581,132605
11950,"Hydrogen sulfide",0,NULL,16136,132612
11951,"Nicotinic acid",0,NULL,15940,132613
11952,"Nicotinic acid",0,NULL,15940,132614
11953,"Nicotinic acid",0,NULL,15940,132615
11954,Indole,0,NULL,35581,140497
11955,"Hydrogen sulfide",0,NULL,16136,132611
11956,Indole,0,NULL,35581,132611
11957,Acetoin,0,NULL,15688,132611
11958,Indole,0,NULL,35581,140498
11959,Indole,0,NULL,35581,140499
11960,"Hydrogen sulfide",0,NULL,16136,132995
11961,Indole,0,NULL,35581,132995
11962,Acetoin,1,NULL,15688,140501
11963,Indole,0,NULL,35581,140502
11964,Indole,0,NULL,35581,140503
11965,Indole,0,NULL,35581,132996
11966,"Hydrogen sulfide",0,NULL,16136,132996
11967,"Hydrogen sulfide",0,NULL,16136,140504
11968,Indole,0,NULL,35581,140504
11969,Indole,0,NULL,35581,140505
11970,Indole,0,NULL,35581,140507
11971,"Hydrogen sulfide",0,NULL,16136,140507
11972,Indole,0,NULL,35581,140506
11973,"Hydrogen sulfide",0,NULL,16136,140506
11974,Indole,0,NULL,35581,140508
11975,"Hydrogen sulfide",0,NULL,16136,140508
11976,Indole,0,NULL,35581,140509
11977,"Hydrogen sulfide",0,NULL,16136,140509
11978,Acetoin,1,NULL,15688,140510
11979,Indole,0,NULL,35581,140510
11980,Indole,0,NULL,35581,140512
11981,Indole,0,NULL,35581,140513
11982,Indole,0,NULL,35581,132986
11983,"Hydrogen sulfide",0,NULL,16136,132986
11984,Acetoin,0,NULL,15688,132986
11985,Indole,0,NULL,35581,140514
11986,Indole,0,NULL,35581,140515
11987,"Hydrogen sulfide",0,NULL,16136,140515
11988,Acetoin,1,NULL,15688,140516
11989,"Hydrogen sulfide",0,NULL,16136,140516
11990,Indole,0,NULL,35581,140516
11991,Indole,0,NULL,35581,132987
11992,Acetoin,1,NULL,15688,132988
11993,Indole,0,NULL,35581,132988
11994,"Hydrogen sulfide",0,NULL,16136,132988
11995,"Hydrogen sulfide",0,NULL,16136,140517
11996,Indole,0,NULL,35581,140517
11997,Indole,0,NULL,35581,140518
11998,"Hydrogen sulfide",0,NULL,16136,140518
11999,Indole,0,NULL,35581,140519
12000,"Hydrogen sulfide",0,NULL,16136,140519
12001,Indole,0,NULL,35581,140167
12002,"Hydrogen sulfide",0,NULL,16136,140167
12003,Siderophore,1,NULL,26672,140521
12004,Acetoin,0,NULL,15688,140521
12005,Indole,0,NULL,35581,140521
12006,"Acetic acid",1,NULL,15366,132583
12007,Ethanol,1,NULL,16236,132583
12008,Dihydrogen,1,NULL,18276,132583
12009,"Carbon dioxide",1,NULL,16526,132583
12010,"Lactic acid",0,NULL,78320,132583
12011,"Succinic acid",0,NULL,15741,132583
12012,"Hydrogen sulfide",0,NULL,16136,132583
12013,Indole,0,NULL,35581,132583
12014,Ethanol,1,NULL,16236,132584
12015,Dihydrogen,1,NULL,18276,132584
12016,"Carbon dioxide",1,NULL,16526,132584
12017,"Lactic acid",0,NULL,78320,132584
12018,"Succinic acid",0,NULL,15741,132584
12019,"Hydrogen sulfide",1,NULL,16136,132584
12020,Indole,0,NULL,35581,132584
12021,"Acetic acid",1,NULL,15366,132584
12022,Indole,0,NULL,35581,140522
12023,Indole,0,NULL,35581,132587
12024,Acetoin,1,NULL,15688,132587
12025,"Hydrogen sulfide",1,NULL,16136,132587
12026,"Hydrogen sulfide",0,NULL,16136,140565
12027,Indole,1,NULL,35581,140566
12028,"Hydrogen sulfide",1,NULL,16136,140566
12029,Indole,0,NULL,35581,140567
12030,Indole,0,NULL,35581,140568
12031,Indole,0,NULL,35581,140569
12032,Acetoin,0,NULL,15688,140572
12033,Acetoin,0,NULL,15688,140571
12034,"Hydrogen sulfide",0,NULL,16136,140573
12035,Acetoin,0,NULL,15688,140573
12036,Indole,0,NULL,35581,140573
12037,Acetoin,1,NULL,15688,140263
12038,Indole,0,NULL,35581,140574
12039,Indole,0,NULL,35581,140575
12040,"Elemental sulfur",1,NULL,33403,11924
12041,"Elemental sulfur",1,NULL,33403,11925
12042,"Elemental sulfur",1,NULL,33403,11931
12043,"Elemental sulfur",1,NULL,33403,11932
12044,"Elemental sulfur",0,NULL,33403,11923
12045,Cobalamin,1,NULL,30411,11923
12046,Cobalamin,1,NULL,30411,11932
12047,Cobalamin,1,NULL,30411,11931
12048,Cobalamin,1,NULL,30411,11925
12049,Cobalamin,1,NULL,30411,11924
12050,Cobalamin,1,NULL,30411,11933
12051,Cobalamin,1,NULL,30411,11927
12052,Cobalamin,1,NULL,30411,11930
12053,Cobalamin,1,NULL,30411,11910
12054,"Elemental sulfur",0,NULL,33403,11910
12055,Cobalamin,1,NULL,30411,11912
12056,"Elemental sulfur",0,NULL,33403,11912
12057,Cobalamin,1,NULL,30411,11913
12058,"Elemental sulfur",0,NULL,33403,11913
12059,Cobalamin,1,NULL,30411,11911
12060,"Elemental sulfur",0,NULL,33403,11911
12061,"Hydrogen sulfide",0,NULL,16136,140577
12062,Indole,0,NULL,35581,140577
12063,Indole,1,NULL,35581,1235
12064,"Hydrogen sulfide",1,NULL,16136,1235
12065,Acetoin,1,NULL,15688,1235
12066,"Hydrogen sulfide",0,NULL,16136,140578
12067,Acetoin,1,NULL,15688,140580
12068,"Hydrogen sulfide",0,NULL,16136,140580
12069,Melanin,0,NULL,89634,140580
12070,Indole,0,NULL,35581,140580
12071,Indole,0,NULL,35581,140585
12072,"Hydrogen sulfide",0,NULL,16136,140585
12073,Acetoin,0,NULL,15688,140585
12074,"Hydrogen sulfide",0,NULL,16136,140289
12075,Indole,0,NULL,35581,140289
12076,Acetoin,0,NULL,15688,140290
12077,Acetoin,0,NULL,15688,140587
12078,"Hydrogen sulfide",0,NULL,16136,140588
12079,Indole,0,NULL,35581,140588
12080,Acetoin,0,NULL,15688,140588
12081,Indole,1,NULL,35581,137718
12082,Acetoin,0,NULL,15688,140591
12083,"Hydrogen sulfide",1,NULL,16136,140591
12084,Indole,1,NULL,35581,140591
12085,Indole,0,NULL,35581,12763
12086,Indole,0,NULL,35581,140292
12087,"Hydrogen sulfide",0,NULL,16136,140592
12088,Indole,0,NULL,35581,140592
12089,Acetoin,0,NULL,15688,140592
12090,Indole,0,NULL,35581,140593
12091,"Hydrogen sulfide",0,NULL,16136,140593
12092,Acetoin,1,NULL,15688,140593
12093,"Hydrogen sulfide",0,NULL,16136,140594
12094,Indole,0,NULL,35581,140594
12095,Acetoin,1,NULL,15688,140595
12096,Indole,0,NULL,35581,140595
12097,"Hydrogen sulfide",1,NULL,16136,140298
12098,Ammonium,1,NULL,28938,140298
12099,Indole,0,NULL,35581,140600
12100,"Hydrogen sulfide",0,NULL,16136,140602
12101,Acetoin,1,NULL,15688,140603
12102,"Hydrogen sulfide",0,NULL,16136,140603
12103,Indole,0,NULL,35581,140603
12104,Pyocyanine,0,NULL,8653,140299
12105,"Hydrogen sulfide",0,NULL,16136,140299
12106,Indole,0,NULL,35581,140299
12107,Acetoin,0,NULL,15688,140299
12108,"Hydrogen sulfide",0,NULL,16136,140300
12109,Indole,0,NULL,35581,140300
12110,Acetoin,0,NULL,15688,140300
12111,Acetoin,1,NULL,15688,140604
12112,Urea,1,NULL,16199,140604
12113,"Hydrogen sulfide",0,NULL,16136,140604
12114,Indole,0,NULL,35581,140604
12115,Acetoin,0,NULL,15688,140605
12116,"Hydrogen sulfide",0,NULL,16136,140605
12117,Indole,0,NULL,35581,140605
12118,Indole,0,NULL,35581,140306
12119,"Hydrogen sulfide",0,NULL,16136,140306
12120,Acetoin,0,NULL,15688,140608
12121,"Hydrogen sulfide",0,NULL,16136,140608
12122,Indole,0,NULL,35581,140608
12123,Indole,0,NULL,35581,7573
12124,Porphyrin,1,NULL,8337,11739
12125,Acetoin,0,NULL,15688,11739
12126,Porphyrin,1,NULL,8337,140609
12127,Acetoin,0,NULL,15688,140609
12128,Acetoin,0,NULL,15688,140610
12129,Acetoin,0,NULL,15688,140301
12130,Acetoin,0,NULL,15688,140302
12131,Acetoin,0,NULL,15688,140303
12132,Acetoin,0,NULL,15688,140304
12133,Acetoin,0,NULL,15688,140305
12134,Indole,0,NULL,35581,140611
12135,"Hydrogen sulfide",0,NULL,16136,140611
12136,Acetoin,0,NULL,15688,140611
12137,Acetoin,0,NULL,15688,140612
12138,"Hydrogen sulfide",0,NULL,16136,140612
12139,Indole,0,NULL,35581,140612
12140,exopolysaccharides,0,NULL,72813,140612
12141,poly-beta-hydroxyalkanoate,0,NULL,NULL,140612
12142,Indole,0,NULL,35581,140613
12143,Acetoin,0,NULL,15688,140613
12144,"Hydrogen sulfide",0,NULL,16136,140613
12145,Indole,0,NULL,35581,140614
12146,"Hydrogen sulfide",0,NULL,16136,140614
12147,"Hydrogen sulfide",0,NULL,16136,140615
12148,Indole,0,NULL,35581,140228
12149,"Hydrogen sulfide",0,NULL,16136,140228
12150,"Hydrogen sulfide",0,NULL,16136,140229
12151,Indole,0,NULL,35581,140229
12152,Indole,0,NULL,35581,140616
12153,"Hydrogen sulfide",0,NULL,16136,140617
12154,Acetoin,0,NULL,15688,140617
12155,Indole,1,NULL,35581,140617
12156,Acetoin,1,NULL,15688,140230
12157,Acetoin,1,NULL,15688,140618
12158,"Hydrogen sulfide",0,NULL,16136,140618
12159,Indole,0,NULL,35581,140618
12160,"Hydrogen sulfide",0,NULL,16136,132616
12161,Indole,0,NULL,35581,132616
12162,Indole,0,NULL,35581,140619
12163,Acetoin,0,NULL,15688,140619
12164,Indole,0,NULL,35581,132617
12165,"Hydrogen sulfide",0,NULL,16136,132617
12166,Butyrate,1,NULL,17968,132618
12167,Ethanol,1,NULL,16236,132618
12168,Butanol,1,NULL,28885,132618
12169,"Acetic acid",1,NULL,15366,132618
12170,"Acetic acid",1,NULL,15366,133155
12171,Acetoin,0,NULL,15688,132619
12172,Indole,0,NULL,35581,132619
12173,"Hydrogen sulfide",0,NULL,16136,132619
12174,"Hydrogen sulfide",0,NULL,16136,140620
12175,Indole,0,NULL,35581,140620
12176,Acetoin,0,NULL,15688,140620
12177,Acetoin,0,NULL,15688,140621
12178,"Hydrogen sulfide",0,NULL,16136,140621
12179,Indole,0,NULL,35581,140621
12180,Indole,0,NULL,35581,132620
12181,Indole,0,NULL,35581,132621
12182,Indole,0,NULL,35581,132622
12183,"Hydrogen sulfide",0,NULL,16136,140622
12184,Indole,0,NULL,35581,140623
12185,Indole,0,NULL,35581,140624
12186,Indole,0,NULL,35581,139618
12187,Indole,0,NULL,35581,132997
12188,Indole,0,NULL,35581,140626
12189,Polyhydroxybutyrate,1,NULL,53388,140627
12190,Acetoin,0,NULL,15688,140627
12191,Indole,0,NULL,35581,140627
12192,"Hydrogen sulfide",0,NULL,16136,140627
12193,Indole,1,NULL,35581,140628
12194,Astaxanthin,1,NULL,40968,140628
12195,Polyhydroxybutyrate,1,NULL,53388,132998
12196,"Hydrogen sulfide",1,NULL,16136,132998
12197,Acetoin,1,NULL,15688,132998
12198,Indole,0,NULL,35581,140629
12199,Dinitrogen,0,NULL,17997,140630
12200,Indole,0,NULL,35581,140630
12201,Indole,0,NULL,35581,132999
12202,"Hydrogen sulfide",0,NULL,16136,132999
12203,Indole,0,NULL,35581,132626
12204,Indole,0,NULL,35581,140632
12205,"Hydrogen sulfide",0,NULL,16136,140632
12206,Indole,0,NULL,35581,448
12207,"Hydrogen sulfide",0,NULL,16136,3178
12208,"Hydrogen sulfide",0,NULL,16136,140634
12209,"Hydrogen sulfide",0,NULL,16136,140633
12210,"Hydrogen sulfide",0,NULL,16136,132580
12211,"Hydrogen sulfide",0,NULL,16136,140636
12212,Acetoin,0,NULL,15688,132581
12213,Acetoin,0,NULL,15688,140638
12214,"Hydrogen sulfide",0,NULL,16136,132985
12215,Melanin,0,NULL,89634,132985
