PK_IS_link,Cat1_link,Cat2_link,Cat3_link,ID_strains,ID_origin
919,2,14.0,81.0,458,1669
920,1,8.0,41.0,459,3148
921,1,9.0,51.0,459,3148
922,2,16.0,,459,3148
926,2,14.0,91.0,460,5718
927,2,14.0,81.0,461,14468
928,2,14.0,89.0,461,14468
929,2,14.0,320.0,461,14468
930,2,14.0,87.0,462,6345
931,2,14.0,91.0,462,6345
932,4,33.0,180.0,462,6345
933,5,42.0,243.0,462,6345
934,2,14.0,87.0,463,13306
935,2,14.0,91.0,463,13306
936,1,9.0,51.0,464,1872
937,1,8.0,41.0,465,3147
938,1,9.0,51.0,465,3147
939,2,16.0,,465,3147
940,2,14.0,81.0,466,6589
941,2,14.0,87.0,466,6589
942,2,14.0,81.0,467,6593
943,2,16.0,99.0,467,6593
944,4,32.0,172.0,467,6593
945,4,23.0,135.0,468,6272
946,2,17.0,113.0,469,14702
947,2,17.0,117.0,470,5340
950,2,14.0,86.0,470,23528
951,4,33.0,179.0,470,23528
952,4,33.0,180.0,470,23528
953,2,17.0,113.0,471,4920
954,7,55.0,,471,4920
955,2,14.0,81.0,472,6879
956,2,14.0,320.0,472,6879
957,1,6.0,,473,2286
958,2,14.0,81.0,473,2286
959,2,14.0,87.0,473,2286
960,1,8.0,40.0,474,3242
961,1,8.0,47.0,474,3242
962,2,14.0,81.0,475,9990
963,2,14.0,81.0,476,3253
964,2,14.0,87.0,476,3253
965,2,14.0,81.0,477,4229
966,2,14.0,87.0,477,4229
967,2,17.0,113.0,478,4395
968,7,55.0,,478,4395
969,2,14.0,81.0,479,23531
970,2,14.0,320.0,479,23531
971,2,17.0,112.0,479,23531
973,4,30.0,159.0,480,4554
974,2,14.0,81.0,481,4906
975,2,14.0,91.0,481,4906
976,1,9.0,51.0,482,5076
977,4,34.0,187.0,482,5076
978,2,14.0,81.0,483,4908
979,2,14.0,91.0,483,4908
980,2,14.0,90.0,484,5650
981,2,14.0,320.0,484,5650
982,7,57.0,,484,5650
983,2,14.0,81.0,485,5893
984,2,17.0,111.0,485,5893
985,2,14.0,81.0,486,5161
986,1,7.0,30.0,487,5810
987,1,10.0,312.0,487,5810
988,2,14.0,84.0,487,5810
989,1,6.0,24.0,488,5999
990,2,17.0,113.0,488,5999
991,2,14.0,81.0,489,6155
992,7,55.0,,489,6155
993,2,14.0,81.0,490,6734
994,2,14.0,81.0,491,12818
995,2,14.0,87.0,491,12818
996,7,57.0,,491,12818
997,2,14.0,,492,13384
998,7,55.0,,492,13384
999,2,14.0,81.0,493,14394
1000,2,17.0,,493,14394
1001,2,14.0,81.0,494,12765
1002,2,14.0,91.0,494,12765
1003,2,14.0,81.0,495,6785
1004,2,14.0,89.0,495,6785
1005,2,14.0,81.0,496,6914
1006,2,14.0,89.0,496,6914
1007,2,14.0,81.0,497,13242
1008,2,14.0,81.0,498,13883
1009,2,14.0,81.0,499,13837
1010,2,14.0,320.0,499,13837
1011,2,14.0,81.0,500,13900
1012,1,10.0,61.0,501,3962
1013,7,53.0,,501,3962
1015,1,2.0,8.0,501,23538
1016,1,7.0,,501,23538
1017,1,10.0,312.0,501,23538
1018,7,57.0,,501,23538
1022,1,2.0,8.0,502,23539
1023,1,10.0,312.0,502,23539
1024,2,14.0,82.0,502,23539
1025,7,57.0,,502,23539
1028,1,2.0,8.0,503,23540
1029,1,10.0,312.0,503,23540
1030,2,14.0,82.0,503,23540
1033,1,2.0,8.0,504,23541
1034,1,10.0,312.0,504,23541
1035,2,14.0,82.0,504,23541
1036,1,2.0,,505,5857
1037,2,14.0,82.0,505,5857
1038,7,57.0,,505,5857
1039,2,14.0,,506,14578
1040,2,16.0,99.0,506,14578
1041,7,57.0,,506,14578
1042,1,2.0,,507,917
1043,1,9.0,51.0,507,917
1044,2,14.0,82.0,507,917
1045,7,53.0,,507,917
1046,2,14.0,81.0,508,1886
1047,2,14.0,87.0,508,1886
1048,7,57.0,,508,1886
1049,2,14.0,90.0,509,5033
1050,7,57.0,,509,5033
1051,2,14.0,68.0,510,5581
1052,7,56.0,,510,5581
1053,7,57.0,,510,5581
1054,2,14.0,90.0,511,846
1055,2,16.0,99.0,511,846
1056,4,23.0,,511,846
1057,4,32.0,172.0,511,846
1058,2,14.0,90.0,512,1780
1059,7,57.0,,512,1780
1060,2,17.0,108.0,513,3014
1061,2,17.0,116.0,513,3014
1062,2,14.0,68.0,515,3995
1063,2,14.0,81.0,515,3995
1064,7,57.0,,515,3995
1065,2,14.0,68.0,517,4377
1066,2,14.0,81.0,517,4377
1067,7,57.0,,517,4377
1068,2,14.0,77.0,518,4286
1069,7,57.0,,518,4286
1070,2,14.0,,519,4438
1071,2,14.0,90.0,520,6781
1072,2,17.0,,520,6781
1073,7,57.0,,520,6781
1074,2,14.0,90.0,521,6782
1075,7,57.0,,521,6782
1076,2,14.0,90.0,522,3360
1077,7,57.0,,522,3360
1078,2,14.0,88.0,523,14475
1079,2,14.0,90.0,525,6801
1080,2,17.0,,525,6801
1081,7,57.0,,525,6801
1082,2,14.0,71.0,526,4218
1084,4,30.0,154.0,526,23546
1085,2,14.0,81.0,527,13209
1086,2,14.0,81.0,528,4628
1087,2,14.0,81.0,529,4629
1088,2,14.0,81.0,530,4630
1089,2,14.0,79.0,531,5540
1090,7,55.0,,531,5540
1091,2,17.0,,532,13286
1092,2,13.0,,533,6234
1093,1,8.0,48.0,534,23551
1094,2,14.0,74.0,534,23551
1095,7,54.0,,534,23551
1096,1,8.0,40.0,534,13285
1097,4,31.0,,536,2439
1098,6,46.0,268.0,536,2439
1099,2,17.0,111.0,537,2440
1100,2,17.0,105.0,538,2441
1101,2,17.0,105.0,539,2442
1102,2,17.0,105.0,540,2443
1103,5,42.0,242.0,540,2443
1104,4,31.0,,541,2445
1105,6,46.0,268.0,541,2445
1106,2,17.0,,542,2446
1107,7,55.0,,542,2446
1108,2,17.0,111.0,543,2447
1109,7,55.0,,543,2447
1110,7,55.0,,544,2448
1111,2,14.0,82.0,545,4467
1112,2,14.0,79.0,546,5101
1113,2,17.0,113.0,546,5101
1114,7,55.0,,546,5101
1115,2,17.0,104.0,547,6198
1116,2,17.0,113.0,547,6198
1117,2,17.0,113.0,548,5485
1118,7,55.0,,548,5485
1119,2,14.0,81.0,549,14449
1120,2,14.0,87.0,549,14449
1121,7,55.0,,549,14449
1122,2,14.0,90.0,550,797
1123,7,57.0,,550,797
1124,1,10.0,312.0,551,12969
1125,6,46.0,268.0,552,3438
1126,2,14.0,,553,4323
1127,2,17.0,112.0,553,4323
1128,1,8.0,40.0,554,4780
1129,1,10.0,64.0,555,4742
1130,1,7.0,27.0,556,5017
1131,6,48.0,280.0,556,5017
1132,2,14.0,90.0,557,5389
1133,7,57.0,,557,5389
1134,1,5.0,19.0,558,15040
1135,2,14.0,90.0,559,5930
1136,7,57.0,,559,5930
1137,2,17.0,113.0,560,4849
1138,2,17.0,116.0,560,4849
1139,2,14.0,90.0,561,6577
1140,7,52.0,,561,6577
1141,7,57.0,,561,6577
1142,2,14.0,90.0,562,5420
1143,2,14.0,,563,6187
1144,2,14.0,82.0,563,6187
1145,2,14.0,82.0,564,5433
1146,2,14.0,90.0,565,13950
1147,7,57.0,,565,13950
1148,2,14.0,90.0,566,13949
1149,7,57.0,,566,13949
1150,1,8.0,40.0,567,13636
1151,2,14.0,87.0,567,13636
1152,7,57.0,,567,13636
1153,2,14.0,88.0,568,13976
1154,2,17.0,113.0,569,4347
1155,2,17.0,113.0,570,5013
1156,2,17.0,113.0,571,5015
1157,4,29.0,,572,157
1158,6,46.0,268.0,572,157
1159,4,29.0,,573,739
1160,6,46.0,268.0,573,739
1161,2,17.0,113.0,577,333
1162,2,17.0,113.0,578,421
1163,2,17.0,113.0,579,426
1164,2,17.0,113.0,580,1140
1165,1,1.0,1.0,581,1141
1166,2,17.0,113.0,581,1141
1167,1,1.0,1.0,582,1142
1168,2,17.0,113.0,582,1142
1169,1,1.0,1.0,583,1166
1170,2,17.0,113.0,583,1166
1171,4,33.0,179.0,584,1866
1172,5,42.0,234.0,584,1866
1173,2,16.0,98.0,585,1867
1174,2,17.0,113.0,585,1867
1175,4,33.0,185.0,585,1867
1176,5,42.0,242.0,585,1867
1177,1,1.0,1.0,586,1868
1178,2,17.0,113.0,586,1868
1179,2,17.0,104.0,587,1869
1180,2,17.0,113.0,587,1869
1181,2,17.0,113.0,588,1870
1182,4,33.0,180.0,588,1870
1183,5,42.0,242.0,588,1870
1184,2,17.0,113.0,589,1871
1185,2,17.0,113.0,594,273
1186,2,17.0,113.0,595,274
1187,2,17.0,113.0,596,275
1188,2,17.0,113.0,597,276
1189,1,8.0,41.0,598,23555
1190,2,17.0,113.0,598,23555
1191,1,1.0,2.0,599,316
1192,2,17.0,113.0,599,316
1193,1,5.0,19.0,604,14368
1194,1,1.0,1.0,606,107
1195,2,17.0,113.0,606,107
1196,1,1.0,2.0,607,109
1197,2,17.0,113.0,607,109
1198,4,31.0,160.0,610,214
1199,6,46.0,268.0,610,214
1200,1,7.0,33.0,614,674
1201,1,9.0,49.0,615,895
1202,1,9.0,51.0,615,895
1203,3,62.0,,616,992
1204,1,7.0,33.0,617,1073
1205,3,18.0,118.0,617,1073
1206,1,7.0,33.0,621,1139
1207,1,6.0,,628,2415
1208,1,8.0,40.0,628,2415
1209,1,7.0,29.0,631,13646
1210,1,8.0,48.0,631,13646
1211,1,7.0,29.0,632,13647
1212,1,8.0,48.0,632,13647
1213,1,7.0,29.0,633,13648
1214,1,8.0,48.0,633,13648
1215,1,7.0,29.0,634,13649
1216,1,8.0,48.0,634,13649
1217,1,7.0,29.0,635,13650
1218,1,8.0,48.0,635,13650
1219,1,5.0,19.0,636,14161
1220,1,5.0,19.0,637,14172
1221,1,5.0,20.0,638,14200
1222,1,5.0,19.0,639,14347
1223,2,17.0,113.0,640,334
1224,2,17.0,113.0,642,1341
1225,1,5.0,19.0,644,14170
1226,1,7.0,28.0,646,494
1227,1,7.0,29.0,646,494
1228,5,42.0,242.0,650,678
1229,1,7.0,29.0,654,1335
1230,1,5.0,19.0,655,14316
1231,2,17.0,113.0,656,15
1232,1,2.0,9.0,657,16
1233,1,1.0,1.0,658,17
1234,2,17.0,113.0,658,17
1235,1,1.0,1.0,659,20
1236,2,17.0,113.0,659,20
1237,1,10.0,,660,90
1238,4,26.0,,660,90
1239,4,36.0,189.0,660,90
1240,1,10.0,,661,91
1241,4,26.0,,661,91
1242,4,36.0,189.0,661,91
1243,2,17.0,113.0,662,92
1244,2,17.0,113.0,663,408
1245,1,1.0,1.0,665,1355
1246,2,17.0,113.0,665,1355
1247,1,1.0,2.0,666,1356
1248,2,17.0,113.0,666,1356
1249,1,6.0,24.0,667,1359
1250,2,17.0,113.0,667,1359
1251,1,1.0,2.0,668,1360
1252,2,17.0,113.0,668,1360
1253,1,1.0,2.0,669,1361
1254,2,17.0,113.0,669,1361
1255,1,1.0,1.0,670,1362
1256,2,17.0,113.0,670,1362
1257,1,1.0,2.0,671,1363
1258,2,17.0,113.0,671,1363
1259,1,1.0,2.0,672,1370
1260,2,17.0,113.0,672,1370
1261,1,5.0,19.0,676,14109
1262,2,17.0,113.0,679,548
1263,1,5.0,19.0,680,14102
1264,1,5.0,20.0,681,14332
1265,2,17.0,113.0,683,1340
1266,1,1.0,1.0,684,123
1267,2,17.0,113.0,684,123
1268,1,1.0,2.0,685,124
1269,2,17.0,113.0,685,124
1270,3,18.0,,686,210
1271,5,44.0,256.0,686,210
1272,2,17.0,113.0,688,600
1273,2,17.0,113.0,690,1343
1274,2,17.0,105.0,692,2122
1275,6,45.0,261.0,694,2284
1276,2,17.0,113.0,695,3019
1277,2,17.0,113.0,696,3020
1278,2,17.0,113.0,697,3352
1279,2,17.0,113.0,698,3353
1280,1,5.0,19.0,699,14072
1281,1,5.0,19.0,700,14089
1282,1,5.0,19.0,701,14101
1283,1,5.0,19.0,702,14110
1284,1,5.0,19.0,703,14117
1285,1,5.0,19.0,704,14157
1286,1,5.0,19.0,705,14183
1287,1,5.0,19.0,706,14186
1288,1,5.0,19.0,707,14221
1289,1,5.0,19.0,708,14282
1290,1,5.0,19.0,709,14322
1291,1,5.0,19.0,710,14325
1292,1,5.0,20.0,711,14334
1293,1,5.0,20.0,712,14335
1294,1,5.0,19.0,713,15041
1295,1,1.0,1.0,714,65
1296,2,17.0,113.0,714,65
1297,1,1.0,2.0,719,88
1298,2,17.0,113.0,719,88
1299,2,17.0,113.0,720,105
1300,2,17.0,113.0,726,549
1301,2,17.0,113.0,727,550
1302,2,17.0,113.0,728,551
1303,8,59.0,293.0,728,551
1304,2,17.0,113.0,729,552
1305,2,17.0,113.0,730,780
1306,2,17.0,113.0,734,1369
1307,1,5.0,19.0,735,14159
1308,1,5.0,19.0,736,14173
1309,1,5.0,20.0,737,14199
1310,1,5.0,20.0,738,14338
1311,1,5.0,19.0,739,15072
1312,2,17.0,113.0,740,28
1313,2,17.0,113.0,741,30
1314,2,17.0,113.0,742,31
1315,4,33.0,180.0,743,32
1316,5,42.0,239.0,743,32
1317,4,33.0,180.0,744,118
1318,5,42.0,243.0,744,118
1319,2,17.0,113.0,745,453
1320,2,17.0,105.0,753,290
1321,2,17.0,113.0,754,425
1322,1,5.0,20.0,759,3863
1323,2,13.0,66.0,759,3863
1324,1,5.0,19.0,760,14112
1325,1,5.0,19.0,761,14125
1326,1,5.0,19.0,762,14168
1327,1,5.0,19.0,763,14178
1328,1,5.0,19.0,764,14187
1329,1,5.0,19.0,765,14191
1330,1,5.0,19.0,766,14192
1331,1,5.0,19.0,767,14197
1332,1,5.0,20.0,768,14202
1333,1,5.0,19.0,769,14206
1334,1,5.0,19.0,770,14242
1335,1,5.0,19.0,771,14244
1336,1,5.0,19.0,772,14245
1337,1,5.0,19.0,773,14250
1338,1,5.0,19.0,774,14251
1339,1,5.0,19.0,775,14253
1340,1,5.0,19.0,776,14274
1341,1,5.0,19.0,777,14278
1342,1,5.0,20.0,778,14340
1343,1,5.0,19.0,779,14352
1344,1,5.0,19.0,780,14353
1345,1,5.0,19.0,781,14372
1346,2,14.0,79.0,782,611
1347,2,14.0,82.0,782,611
1348,2,14.0,79.0,783,612
1349,2,14.0,82.0,783,612
1350,1,8.0,48.0,784,2343
1351,2,14.0,84.0,784,2343
1352,1,8.0,48.0,785,2345
1353,2,14.0,84.0,785,2345
1354,1,8.0,48.0,786,2346
1355,2,14.0,84.0,786,2346
1356,1,5.0,20.0,806,3897
1357,2,13.0,66.0,806,3897
1358,1,5.0,19.0,807,14067
1359,1,5.0,19.0,808,14224
1360,1,5.0,20.0,809,14339
1361,4,33.0,180.0,810,153
1362,5,42.0,243.0,810,153
1363,6,48.0,280.0,810,153
1364,4,33.0,180.0,811,154
1365,5,42.0,243.0,811,154
1366,6,48.0,280.0,811,154
1367,4,33.0,180.0,812,682
1368,5,42.0,243.0,812,682
1369,6,48.0,280.0,812,682
1370,4,33.0,180.0,813,683
1371,5,42.0,243.0,813,683
1372,6,48.0,280.0,813,683
1373,4,33.0,180.0,814,684
1374,5,42.0,243.0,814,684
1375,6,48.0,280.0,814,684
1376,1,7.0,29.0,815,1121
1377,2,17.0,113.0,816,56
1378,2,17.0,113.0,817,57
1379,2,17.0,113.0,818,58
1380,2,17.0,111.0,819,59
1381,2,17.0,111.0,820,60
1382,2,17.0,111.0,821,61
1383,2,17.0,113.0,822,62
1384,2,17.0,113.0,823,63
1385,2,17.0,113.0,824,108
1386,2,14.0,84.0,825,127
1387,7,57.0,,825,127
1388,1,5.0,23.0,826,128
1389,2,14.0,,826,128
1390,7,57.0,,826,128
1391,1,5.0,23.0,827,129
1392,2,14.0,,827,129
1393,7,57.0,,827,129
1394,4,33.0,180.0,828,142
1395,5,42.0,242.0,828,142
1396,2,17.0,113.0,829,155
1397,2,17.0,113.0,830,178
1398,7,57.0,,830,178
1399,1,1.0,2.0,831,196
1400,2,17.0,113.0,831,196
1401,7,55.0,,833,197
1402,2,17.0,113.0,834,213
1403,6,45.0,258.0,835,246
1404,1,1.0,2.0,836,247
1405,2,17.0,113.0,836,247
1406,2,17.0,113.0,837,328
1407,2,17.0,113.0,840,409
1408,2,17.0,113.0,841,410
1409,2,17.0,113.0,842,411
1410,6,46.0,268.0,844,484
1411,2,17.0,113.0,845,491
1412,2,17.0,113.0,846,498
1413,2,17.0,113.0,847,523
1414,2,17.0,113.0,851,528
1415,4,33.0,180.0,856,676
1416,5,42.0,242.0,856,676
1417,2,17.0,113.0,857,727
1418,2,17.0,113.0,858,731
1419,2,17.0,113.0,859,732
1420,2,17.0,113.0,860,733
1421,2,17.0,113.0,861,736
1422,2,17.0,113.0,862,737
1423,1,9.0,49.0,864,1320
1424,2,17.0,113.0,865,1342
1425,4,25.0,140.0,866,1393
1426,5,38.0,202.0,866,1393
1427,2,17.0,113.0,875,1582
1428,2,17.0,113.0,876,1583
1429,2,17.0,113.0,877,1584
1430,2,17.0,113.0,878,1586
1431,1,10.0,64.0,880,1767
1432,7,57.0,,880,1767
1433,2,17.0,113.0,884,1888
1434,4,25.0,137.0,884,1888
1435,1,1.0,2.0,887,1910
1436,2,17.0,113.0,887,1910
1437,2,17.0,105.0,888,1911
1438,2,17.0,107.0,888,1911
1439,2,17.0,113.0,895,2060
1440,2,17.0,113.0,896,2061
1441,2,17.0,113.0,897,2062
1442,2,17.0,113.0,898,2063
1443,2,17.0,113.0,899,2064
1444,2,17.0,113.0,901,2081
1445,2,14.0,85.0,902,2191
1446,2,17.0,113.0,902,2191
1447,4,31.0,,903,2194
1448,4,31.0,164.0,903,2194
1449,6,46.0,268.0,903,2194
1450,4,33.0,180.0,904,2226
1451,5,42.0,242.0,904,2226
1452,4,33.0,180.0,905,2227
1453,5,42.0,242.0,905,2227
1454,4,33.0,180.0,906,2228
1455,5,42.0,242.0,906,2228
1456,1,8.0,48.0,908,2344
1457,2,14.0,84.0,908,2344
1458,2,17.0,113.0,909,2370
1459,2,17.0,113.0,910,2371
1460,2,17.0,113.0,911,2372
1461,2,17.0,105.0,912,2444
1462,2,17.0,105.0,913,2519
1463,2,17.0,107.0,913,2519
1464,1,1.0,1.0,914,2533
1465,2,17.0,113.0,914,2533
1466,4,26.0,,915,2534
1467,6,46.0,268.0,915,2534
1468,2,14.0,,916,2544
1469,2,17.0,111.0,916,2544
1470,2,17.0,113.0,920,2547
1471,2,14.0,,921,2959
1472,2,17.0,113.0,921,2959
1473,2,17.0,117.0,922,2982
1474,2,17.0,117.0,923,2983
1475,2,17.0,117.0,924,2984
1476,2,17.0,117.0,925,2985
1477,2,17.0,113.0,926,3017
1478,2,17.0,113.0,927,3018
1479,2,17.0,113.0,928,3021
1480,1,10.0,312.0,929,3562
1481,5,42.0,237.0,929,3562
1482,7,52.0,,929,3562
1483,2,17.0,113.0,930,3906
1484,2,14.0,81.0,931,5547
1485,2,14.0,87.0,931,5547
1486,2,14.0,81.0,932,5548
1487,2,14.0,87.0,932,5548
1488,2,14.0,81.0,933,5549
1489,2,14.0,87.0,933,5549
1490,2,14.0,81.0,934,5550
1491,2,14.0,87.0,934,5550
1492,2,14.0,81.0,935,5551
1493,2,14.0,87.0,935,5551
1494,2,14.0,81.0,936,5556
1495,2,14.0,87.0,936,5556
1496,2,14.0,81.0,937,5557
1497,2,14.0,87.0,937,5557
1498,2,14.0,81.0,938,5609
1499,2,14.0,87.0,938,5609
1500,2,14.0,81.0,939,5610
1501,2,14.0,87.0,939,5610
1502,2,14.0,81.0,940,5611
1503,2,14.0,87.0,940,5611
1504,2,14.0,81.0,941,5700
1505,2,14.0,87.0,941,5700
1506,2,14.0,81.0,942,5702
1507,2,14.0,87.0,942,5702
1508,2,14.0,81.0,943,5703
1509,2,14.0,87.0,943,5703
1510,2,17.0,113.0,944,6348
1511,1,5.0,19.0,945,14071
1512,1,5.0,19.0,946,14182
1513,1,5.0,19.0,947,14193
1514,1,5.0,19.0,948,14226
1515,1,5.0,19.0,949,14313
1516,1,5.0,20.0,950,14330
1517,1,5.0,20.0,951,14331
1518,1,5.0,20.0,952,14337
1519,1,5.0,19.0,953,14348
1520,1,5.0,19.0,954,14349
1521,1,5.0,19.0,955,14370
1522,4,25.0,137.0,956,14859
1523,5,38.0,,956,14859
1524,1,5.0,19.0,957,14907
1525,3,20.0,,957,14907
1526,1,5.0,19.0,958,15055
1527,1,5.0,19.0,959,15070
1528,1,5.0,19.0,960,15071
1529,1,5.0,19.0,961,15089
1530,4,33.0,180.0,965,601
1531,5,42.0,237.0,965,601
1532,1,7.0,32.0,966,602
1533,2,17.0,113.0,966,602
1534,4,33.0,180.0,966,602
1535,2,13.0,,975,1464
1536,1,7.0,,976,1488
1537,4,33.0,180.0,976,1488
1538,4,33.0,180.0,978,3577
1539,4,33.0,180.0,979,12888
1540,5,42.0,243.0,979,12888
1541,1,5.0,19.0,980,14069
1542,1,5.0,19.0,981,14070
1543,1,5.0,19.0,982,14078
1544,1,5.0,19.0,983,14095
1545,1,5.0,19.0,984,14099
1546,1,5.0,19.0,985,14100
1547,1,5.0,19.0,986,14115
1548,1,5.0,19.0,987,14116
1549,1,5.0,19.0,988,14126
1550,1,5.0,19.0,989,14133
1551,1,5.0,19.0,990,14137
1552,1,5.0,19.0,991,14145
1553,1,5.0,19.0,992,14153
1554,1,5.0,19.0,993,14169
1555,1,5.0,19.0,994,14194
1556,1,5.0,19.0,995,14220
1557,1,5.0,19.0,996,14243
1558,1,5.0,19.0,997,14248
1559,1,5.0,19.0,998,14249
1560,1,5.0,19.0,999,14254
1561,1,5.0,19.0,1000,14281
1562,1,5.0,19.0,1001,14350
1563,4,25.0,137.0,1006,452
1564,1,1.0,1.0,1012,1468
1565,2,17.0,113.0,1012,1468
1566,4,33.0,180.0,1012,1468
1567,4,25.0,137.0,1014,1469
1568,4,25.0,137.0,1016,1470
1569,4,32.0,172.0,1021,1522
1570,4,32.0,172.0,1022,1523
1571,2,17.0,111.0,1023,1533
1572,2,17.0,113.0,1023,1533
1573,4,25.0,137.0,1024,1564
1574,4,25.0,137.0,1026,1565
1575,3,18.0,,1031,1592
1576,4,25.0,137.0,1031,1592
1577,4,33.0,180.0,1031,1592
1578,1,10.0,,1032,1599
1579,4,25.0,137.0,1032,1599
1580,1,10.0,,1033,1600
1581,4,25.0,137.0,1033,1600
1582,1,10.0,,1034,1601
1583,4,25.0,137.0,1034,1601
1584,2,17.0,315.0,1035,1602
1585,4,33.0,180.0,1035,1602
1586,5,42.0,237.0,1035,1602
1587,1,1.0,1.0,1045,1606
1588,2,17.0,113.0,1045,1606
1589,4,33.0,180.0,1045,1606
1590,2,17.0,315.0,1049,1619
1591,4,33.0,180.0,1049,1619
1592,5,42.0,237.0,1049,1619
1593,2,17.0,113.0,1052,1620
1594,1,9.0,49.0,1054,1621
1595,1,9.0,51.0,1054,1621
1596,2,13.0,,1054,1621
1597,4,32.0,172.0,1054,1621
1598,4,25.0,137.0,1060,1622
1599,4,25.0,137.0,1062,1623
1600,2,14.0,79.0,1068,887
1601,2,14.0,87.0,1068,887
1602,2,17.0,113.0,1069,1427
1603,2,17.0,113.0,1070,1428
1604,2,17.0,113.0,1071,1609
1605,2,17.0,113.0,1072,1708
1606,2,17.0,108.0,1073,1306
1607,7,57.0,,1073,1306
1608,2,13.0,,1076,1463
1609,2,17.0,113.0,1077,2047
1610,1,5.0,19.0,1078,14068
1611,1,5.0,19.0,1079,14234
1613,1,1.0,5.0,1081,23558
1614,2,17.0,113.0,1081,23558
1615,4,31.0,164.0,1081,23558
1616,4,31.0,164.0,1082,1689
1617,6,46.0,268.0,1082,1689
1618,4,31.0,164.0,1083,1690
1619,6,46.0,268.0,1083,1690
1620,2,17.0,113.0,1084,1691
1621,4,31.0,164.0,1085,1692
1622,6,46.0,268.0,1085,1692
1623,4,31.0,164.0,1086,1693
1624,6,46.0,268.0,1086,1693
1625,2,17.0,113.0,1087,1694
1626,2,17.0,113.0,1088,1695
1627,2,17.0,113.0,1089,1696
1628,2,17.0,113.0,1090,1701
1629,2,17.0,113.0,1091,848
1630,1,5.0,20.0,1092,14201
1631,2,17.0,113.0,1093,2373
1632,2,17.0,113.0,1094,2374
1633,2,14.0,69.0,1095,6402
1634,2,14.0,85.0,1095,6402
1635,1,5.0,19.0,1096,14114
1636,1,5.0,19.0,1097,14210
1637,1,5.0,19.0,1098,14223
1638,1,5.0,19.0,1099,15037
1639,1,5.0,19.0,1100,15047
1640,1,5.0,19.0,1101,15053
1641,4,25.0,137.0,1102,2341
1642,5,38.0,202.0,1102,2341
1643,2,17.0,113.0,1107,729
1644,2,17.0,113.0,1108,730
1645,2,17.0,113.0,1109,2192
1646,2,14.0,79.0,1110,2521
1647,2,17.0,105.0,1111,2530
1648,1,10.0,64.0,1112,162
1649,2,17.0,113.0,1113,726
1650,4,31.0,,1115,1912
1651,6,46.0,268.0,1115,1912
1652,1,8.0,40.0,1117,2195
1653,2,14.0,,1117,2195
1654,1,5.0,305.0,1118,2532
1655,2,17.0,113.0,1119,6060
1656,2,17.0,113.0,1124,725
1657,2,17.0,113.0,1125,728
1658,2,17.0,113.0,1126,738
1659,1,1.0,2.0,1127,2193
1660,2,17.0,113.0,1127,2193
1661,2,17.0,105.0,1128,2535
1662,2,17.0,107.0,1128,2535
1663,2,17.0,105.0,1129,2536
1664,2,17.0,107.0,1129,2536
1665,2,17.0,113.0,1130,2537
1666,1,5.0,19.0,1131,15081
1667,1,5.0,19.0,1140,14283
1668,2,17.0,102.0,1147,2650
1669,2,17.0,102.0,1148,2651
1670,1,7.0,29.0,1149,2743
1671,6,45.0,261.0,1149,2743
1672,2,17.0,111.0,1150,23560
1673,4,33.0,185.0,1150,23560
1674,1,7.0,29.0,1153,3235
1675,6,45.0,261.0,1153,3235
1676,1,1.0,2.0,1154,3512
1677,2,17.0,113.0,1154,3512
1678,1,1.0,2.0,1155,3513
1679,2,17.0,113.0,1155,3513
1680,2,17.0,113.0,1157,326
1681,2,17.0,113.0,1158,327
1682,2,17.0,103.0,1193,4345
1683,4,33.0,,1194,3623
1684,1,8.0,41.0,1195,3692
1685,1,9.0,51.0,1195,3692
1686,1,8.0,41.0,1196,3693
1687,1,9.0,51.0,1196,3693
1688,1,5.0,19.0,1197,14297
1689,2,17.0,113.0,1198,3551
1690,2,17.0,103.0,1201,23562
1691,2,17.0,113.0,1201,23562
1692,2,17.0,113.0,1202,3851
1693,4,33.0,180.0,1203,23563
1694,2,14.0,,1204,3888
1695,1,5.0,,1205,4190
1696,1,11.0,313.0,1205,4190
1697,1,5.0,19.0,1206,14284
1698,2,17.0,117.0,1207,4116
1699,4,33.0,183.0,1207,4116
1702,1,5.0,,1208,23564
1703,1,11.0,313.0,1208,23564
1704,4,32.0,,1208,23564
1705,1,5.0,19.0,1209,4363
1706,2,13.0,66.0,1209,4363
1707,1,5.0,305.0,1210,4301
1708,1,10.0,61.0,1210,4301
1709,1,10.0,312.0,1210,4301
1710,2,17.0,112.0,1211,4506
1711,1,7.0,29.0,1212,23566
1712,2,16.0,,1212,23566
1713,6,45.0,261.0,1212,4568
1714,1,1.0,,1213,23567
1715,2,17.0,113.0,1213,23567
1716,1,1.0,,1214,23568
1717,2,17.0,113.0,1214,23568
1718,1,1.0,,1215,23569
1719,2,17.0,113.0,1215,23569
1720,1,1.0,,1216,23570
1721,2,17.0,113.0,1216,23570
1722,1,1.0,,1217,23571
1723,2,17.0,113.0,1217,23571
1724,1,8.0,40.0,1218,4779
1725,1,8.0,40.0,1219,4802
1726,1,8.0,40.0,1220,4803
1727,6,45.0,261.0,1221,4804
1728,2,17.0,113.0,1222,4955
1729,1,7.0,31.0,1223,4966
1730,2,14.0,81.0,1224,4973
1731,2,14.0,91.0,1224,4973
1732,2,14.0,81.0,1225,4974
