ID_pigmentation,pigment_name,pigment_color,pigment_production,ID_strains,ID_reference,manual_annotation,last_change
981,,,1,133557,29499,1,2017-12-04 12:32:22
982,,,1,13759,30299,1,2017-12-04 12:32:22
983,,,1,133757,30417,1,2017-12-04 12:32:22
984,,,1,133775,30468,1,2017-12-04 12:32:22
985,,,1,133672,30059,1,2017-12-04 12:32:22
986,,,1,5603,29293,1,2017-12-04 12:32:22
987,,,1,3234,29153,1,2017-12-04 12:32:22
988,,,1,3812,31525,1,2017-12-04 12:32:22
989,,,1,2348,32464,1,2017-12-04 12:32:22
990,,,1,17506,31529,1,2017-12-04 12:32:22
991,,,1,14128,32089,1,2017-12-04 12:32:22
992,,,1,14137,29451,1,2017-12-04 12:32:22
993,,,1,14136,29451,1,2017-12-04 12:32:22
994,,,1,1542,29993,1,2017-12-04 12:32:22
995,,,1,5510,29410,1,2017-12-04 12:32:22
996,,,1,133745,30379,1,2017-12-04 12:32:22
997,,,1,133747,30379,1,2017-12-04 12:32:22
998,,,1,133746,30379,1,2017-12-04 12:32:22
999,,,1,11112,31420,1,2017-12-04 12:32:22
1000,,,1,5953,31210,1,2017-12-04 12:32:22
1001,,,1,7227,31419,1,2017-12-04 12:32:22
1002,,,1,7277,31475,1,2017-12-04 12:32:22
1003,,,1,133887,30774,1,2017-12-04 12:32:22
1004,,,1,12609,29998,1,2017-12-04 12:32:22
1005,,,1,5688,32474,1,2017-12-04 12:32:22
1006,,,1,7444,31189,1,2017-12-04 12:32:22
1007,,,1,24313,30798,1,2017-12-04 12:32:22
1008,,,1,24314,30798,1,2017-12-04 12:32:22
1009,,,1,133809,30565,1,2017-12-04 12:32:22
1010,,,1,13173,28912,1,2017-12-04 12:32:22
1011,,,1,133643,29902,1,2017-12-04 12:32:22
1012,,,1,133666,30023,1,2017-12-04 12:32:22
1013,,,1,13836,32020,1,2017-12-04 12:32:22
1014,,,1,134151,31554,1,2017-12-04 12:32:22
1015,,,1,13189,30200,1,2017-12-04 12:32:22
1016,,,1,133773,30464,1,2017-12-04 12:32:22
1017,,,1,5655,32374,1,2017-12-04 12:32:22
1018,,,1,134333,32471,1,2017-12-04 12:32:22
1019,,,1,133525,29328,1,2017-12-04 12:32:22
1020,,,1,134221,31935,1,2017-12-04 12:32:22
1021,,,1,11063,31828,1,2017-12-04 12:32:22
1022,,,1,7497,31882,1,2017-12-04 12:32:22
1023,,,1,7178,31454,1,2017-12-04 12:32:22
1024,,,1,7179,31541,1,2017-12-04 12:32:22
1025,,,1,7180,31650,1,2017-12-04 12:32:22
1026,,,1,134188,31748,1,2017-12-04 12:32:22
1027,,,1,134193,31782,1,2017-12-04 12:32:22
1028,,,1,133462,29069,1,2017-12-04 12:32:22
1029,,,1,3894,29176,1,2017-12-04 12:32:22
1030,,,1,13395,31757,1,2017-12-04 12:32:22
1031,,,1,11610,31703,1,2017-12-04 12:32:22
1032,,,1,10455,29223,1,2017-12-04 12:32:22
1033,,,1,5509,31634,1,2017-12-04 12:32:22
1034,,,1,11294,29887,1,2017-12-04 12:32:22
1035,,,1,23149,30624,1,2017-12-04 12:32:22
1036,,,1,17700,30033,1,2017-12-04 12:32:22
1037,,,1,17698,30033,1,2017-12-04 12:32:22
1038,,,1,17699,30033,1,2017-12-04 12:32:22
1039,,,1,130153,30138,1,2017-12-04 12:32:22
1040,,,1,1228,31332,1,2017-12-04 12:32:22
1041,,,1,134176,31697,1,2017-12-04 12:32:22
1042,,,1,134257,32163,1,2017-12-04 12:32:22
1043,,,1,24502,29911,1,2017-12-04 12:32:22
1044,,,1,23302,30864,1,2017-12-04 12:32:22
1045,,,1,134295,32304,1,2017-12-04 12:32:22
1046,,,1,5746,30541,1,2017-12-04 12:32:22
1047,,,1,134066,31165,1,2017-12-04 12:32:22
1048,,,1,133832,30625,1,2017-12-04 12:32:22
1049,,,1,14293,31549,1,2017-12-04 12:32:22
1050,,,1,5572,32498,1,2017-12-04 12:32:22
1051,,,1,134175,31696,1,2017-12-04 12:32:22
1052,,,1,23025,29605,1,2017-12-04 12:32:22
1053,,,1,23737,30373,1,2017-12-04 12:32:22
1054,,,1,7665,29503,1,2017-12-04 12:32:22
1055,,,1,133504,29219,1,2017-12-04 12:32:22
1056,,,1,7281,29397,1,2017-12-04 12:32:22
1057,,,1,7664,29398,1,2017-12-04 12:32:22
1058,,,1,14432,32048,1,2017-12-04 12:32:22
1059,,,1,5586,30323,1,2017-12-04 12:32:22
1060,,,1,5585,30323,1,2017-12-04 12:32:22
1061,,,1,23024,31670,1,2017-12-04 12:32:22
1062,,,1,14110,28877,1,2017-12-04 12:32:22
1063,,,1,1223,31283,1,2017-12-04 12:32:22
1064,,,1,16751,31346,1,2017-12-04 12:32:22
1065,,,1,16752,31346,1,2017-12-04 12:32:22
1066,,,1,11279,29973,1,2017-12-04 12:32:22
1067,,,1,134283,32259,1,2017-12-04 12:32:22
1068,,,1,2245,32511,1,2017-12-04 12:32:22
1069,,,1,134070,31168,1,2017-12-04 12:32:22
1070,,,1,131258,30704,1,2017-12-04 12:32:22
1071,,,1,133787,30497,1,2017-12-04 12:32:22
1072,,,1,14091,31867,1,2017-12-04 12:32:22
1073,,,1,14430,31880,1,2017-12-04 12:32:22
1074,,,1,134213,31903,1,2017-12-04 12:32:22
1075,,,1,1318,29978,1,2017-12-04 12:32:22
1076,,,1,133630,29850,1,2017-12-04 12:32:22
1077,,,1,7666,29803,1,2017-12-04 12:32:22
1078,,,1,23745,31081,1,2017-12-04 12:32:22
1079,,,1,23877,31049,1,2017-12-04 12:32:22
1080,,,1,24038,30999,1,2017-12-04 12:32:22
1081,,,1,23093,30687,1,2017-12-04 12:32:22
1082,,,1,133942,30922,1,2017-12-04 12:32:22
1083,,,1,7186,32496,1,2017-12-04 12:32:22
1084,,,1,7190,32496,1,2017-12-04 12:32:22
1085,,,1,7191,32496,1,2017-12-04 12:32:22
1086,,,1,7187,32496,1,2017-12-04 12:32:22
1087,,,1,7188,32496,1,2017-12-04 12:32:22
1088,,,1,1540,29452,1,2017-12-04 12:32:22
1089,,,1,3931,29477,1,2017-12-04 12:32:22
1090,,,1,5958,32566,1,2017-12-04 12:32:22
1091,,,1,133610,29755,1,2017-12-04 12:32:22
1092,,,1,133802,30554,1,2017-12-04 12:32:22
1093,,,1,134324,32436,1,2017-12-04 12:32:22
1094,,,1,14252,32024,1,2017-12-04 12:32:22
1095,,,1,3890,32604,1,2017-12-04 12:32:22
1096,,,1,133430,28918,1,2017-12-04 12:32:22
1097,,,1,7436,32148,1,2017-12-04 12:32:22
1098,,,1,17763,28958,1,2017-12-04 12:32:22
1099,,,1,11450,29510,1,2017-12-04 12:32:22
1100,,,1,134029,31089,1,2017-12-04 12:32:22
1101,,,1,23022,30148,1,2017-12-04 12:32:22
1102,,,1,3249,31522,1,2017-12-04 12:32:22
1103,,,1,1207,29872,1,2017-12-04 12:32:22
1104,,,1,3765,30064,1,2017-12-04 12:32:22
1105,,,1,17695,30127,1,2017-12-04 12:32:22
1106,,,1,7597,31246,1,2017-12-04 12:32:22
1107,,,1,3764,31334,1,2017-12-04 12:32:22
1108,,,1,7985,31344,1,2017-12-04 12:32:22
1109,,,1,7176,31326,1,2017-12-04 12:32:22
1110,,,1,7175,31326,1,2017-12-04 12:32:22
1111,,,1,5550,31865,1,2017-12-04 12:32:22
1112,,,1,5568,31865,1,2017-12-04 12:32:22
1113,,,1,13486,31254,1,2017-12-04 12:32:22
1114,,,1,395,32069,1,2017-12-04 12:32:22
1115,,,1,134121,31431,1,2017-12-04 12:32:22
1116,,,1,14167,31653,1,2017-12-04 12:32:22
1117,,,1,134241,32074,1,2017-12-04 12:32:22
1118,,,1,3779,32063,1,2017-12-04 12:32:22
1119,,,1,134312,32375,1,2017-12-04 12:32:22
1120,,,1,5875,32543,1,2017-12-04 12:32:22
1121,,,1,6056,29505,1,2017-12-04 12:32:22
1122,,,1,17469,32556,1,2017-12-04 12:32:22
1123,,,1,134367,32628,1,2017-12-04 12:32:22
1124,,,1,10453,32490,1,2017-12-04 12:32:22
1125,,,1,17711,30209,1,2017-12-04 12:32:22
1126,,,1,133858,30689,1,2017-12-04 12:32:22
1127,,,1,24039,31113,1,2017-12-04 12:32:22
1128,,,1,14164,32654,1,2017-12-04 12:32:22
1129,,,1,133516,29259,1,2017-12-04 12:32:22
1130,,,1,133489,29175,1,2017-12-04 12:32:22
1131,,,1,1301,29661,1,2017-12-04 12:32:22
1132,,,1,24551,30764,1,2017-12-04 12:32:22
1133,,,1,10516,29533,1,2017-12-04 12:32:22
1134,,,1,7508,29690,1,2017-12-04 12:32:22
1135,,,1,133554,29487,1,2017-12-04 12:32:22
1136,,,1,24722,29759,1,2017-12-04 12:32:22
1137,,,1,23795,30444,1,2017-12-04 12:32:22
1138,,,1,133631,29856,1,2017-12-04 12:32:22
1139,,,1,133632,29856,1,2017-12-04 12:32:22
1140,,,1,22907,30242,1,2017-12-04 12:32:22
1141,,,1,23259,30569,1,2017-12-04 12:32:22
1142,,,1,5587,30293,1,2017-12-04 12:32:22
1143,,,1,133823,30606,1,2017-12-04 12:32:22
1144,,,1,133843,30653,1,2017-12-04 12:32:22
1145,,,1,134037,31112,1,2017-12-04 12:32:22
1146,,,1,23449,30388,1,2017-12-04 12:32:22
1147,,,1,133785,30490,1,2017-12-04 12:32:22
1148,,,1,133885,30763,1,2017-12-04 12:32:22
1149,,,1,133842,30652,1,2017-12-04 12:32:22
1150,,,1,133896,30805,1,2017-12-04 12:32:22
1151,,,1,130139,31047,1,2017-12-04 12:32:22
1152,,,1,130135,30443,1,2017-12-04 12:32:22
1153,,,1,130671,30869,1,2017-12-04 12:32:22
1154,,,1,133830,30622,1,2017-12-04 12:32:22
1155,,,1,131263,30966,1,2017-12-04 12:32:22
1156,,,1,23286,30727,1,2017-12-04 12:32:22
1157,,,1,23272,30613,1,2017-12-04 12:32:22
1158,,,1,23281,30716,1,2017-12-04 12:32:22
1159,,,1,23273,30613,1,2017-12-04 12:32:22
1160,,,1,24021,30796,1,2017-12-04 12:32:22
1161,,,1,133916,30870,1,2017-12-04 12:32:22
1162,,,1,130672,31068,1,2017-12-04 12:32:22
1163,,,1,133866,30712,1,2017-12-04 12:32:22
1164,,,1,133906,30844,1,2017-12-04 12:32:22
1165,,,1,133960,30954,1,2017-12-04 12:32:22
1166,,,1,24675,31009,1,2017-12-04 12:32:22
1167,,,1,133973,30981,1,2017-12-04 12:32:22
1168,,,1,23760,31005,1,2017-12-04 12:32:22
1169,,,1,134057,31151,1,2017-12-04 12:32:22
1170,,,1,134040,31119,1,2017-12-04 12:32:22
1171,,,1,133552,29483,1,2017-12-04 12:32:22
1172,,,1,23278,30596,1,2017-12-04 12:32:22
1173,,,1,133806,30558,1,2017-12-04 12:32:22
1174,,,1,14155,31399,1,2017-12-04 12:32:22
1175,,,1,5640,31705,1,2017-12-04 12:32:22
1176,,,1,134119,31429,1,2017-12-04 12:32:22
1177,,,1,3924,31729,1,2017-12-04 12:32:22
1178,,,1,5558,31692,1,2017-12-04 12:32:22
1179,,,1,13727,32603,1,2017-12-04 12:32:22
1180,,,1,3810,28950,1,2017-12-04 12:32:22
1181,,,1,133442,29001,1,2017-12-04 12:32:22
1182,,,1,133580,29640,1,2017-12-04 12:32:22
1183,,,1,23270,29603,1,2017-12-04 12:32:22
1184,,,1,130823,30806,1,2017-12-04 12:32:22
1185,,,1,24068,30458,1,2017-12-04 12:32:22
1186,,,1,24460,30780,1,2017-12-04 12:32:22
1187,,,1,24619,30995,1,2017-12-04 12:32:22
1188,,,1,11908,30396,1,2017-12-04 12:32:22
1189,,,1,23343,30411,1,2017-12-04 12:32:22
1190,,,1,24062,31001,1,2017-12-04 12:32:22
1191,,,1,134160,31590,1,2017-12-04 12:32:22
1192,,,1,7479,32523,1,2017-12-04 12:32:22
1194,,,1,7302,31980,1,2017-12-04 12:32:22
1195,,,1,7489,32626,1,2017-12-04 12:32:22
1196,,,1,133486,29172,1,2017-12-04 12:32:22
1197,,,1,11974,28957,1,2017-12-04 12:32:22
1198,,,1,7306,30337,1,2017-12-04 12:32:22
1199,,,1,24186,30337,1,2017-12-04 12:32:22
1200,,,1,24250,30526,1,2017-12-04 12:32:22
1201,,,1,24251,30526,1,2017-12-04 12:32:22
1202,,,1,134005,31036,1,2017-12-04 12:32:22
1203,,,1,11307,28924,1,2017-12-04 12:32:22
1204,,,1,24187,30890,1,2017-12-04 12:32:22
1205,,,1,5482,31609,1,2017-12-04 12:32:22
1206,,,1,5614,29093,1,2017-12-04 12:32:22
1207,,,1,23165,30766,1,2017-12-04 12:32:22
1208,,,1,17484,31709,1,2017-12-04 12:32:22
1209,,,1,17485,31709,1,2017-12-04 12:32:22
1210,,,1,11118,29907,1,2017-12-04 12:32:22
1211,,,1,7511,30018,1,2017-12-04 12:32:22
1212,,,1,1294,29085,1,2017-12-04 12:32:22
1213,,,1,7432,32226,1,2017-12-04 12:32:22
1214,,,1,133707,30228,1,2017-12-04 12:32:22
1215,,,1,133465,29075,1,2017-12-04 12:32:22
1216,,,1,24566,30636,1,2017-12-04 12:32:22
1217,,,1,133671,30054,1,2017-12-04 12:32:22
1218,,,1,23267,30828,1,2017-12-04 12:32:22
1219,,,1,11326,31701,1,2017-12-04 12:32:22
1220,,,1,14284,29216,1,2017-12-04 12:32:22
1221,,,1,14262,29228,1,2017-12-04 12:32:22
1222,,,1,8148,30511,1,2017-12-04 12:32:22
1223,,,1,14272,30380,1,2017-12-04 12:32:22
1224,,,1,7332,32596,1,2017-12-04 12:32:22
1225,,,1,14138,32090,1,2017-12-04 12:32:22
1226,,,1,16998,29008,1,2017-12-04 12:32:22
1227,,,1,16711,30037,1,2017-12-04 12:32:22
1228,,,1,3021,31754,1,2017-12-04 12:32:22
1229,,,1,6097,32600,1,2017-12-04 12:32:22
1230,,,1,5577,29215,1,2017-12-04 12:32:22
1231,,,1,5578,29215,1,2017-12-04 12:32:22
1232,,,1,5576,29215,1,2017-12-04 12:32:22
1233,,,1,17443,31437,1,2017-12-04 12:32:22
1234,,,1,134179,31714,1,2017-12-04 12:32:22
1235,,,1,2960,31673,1,2017-12-04 12:32:22
1236,,,1,11599,31580,1,2017-12-04 12:32:22
1237,,,1,10518,29484,1,2017-12-04 12:32:22
1238,,,1,133484,29163,1,2017-12-04 12:32:22
1239,,,1,133487,29173,1,2017-12-04 12:32:22
1240,,,1,133459,29064,1,2017-12-04 12:32:22
1241,,,1,133452,29033,1,2017-12-04 12:32:22
1242,,,1,133488,29174,1,2017-12-04 12:32:22
1243,,,1,17952,29543,1,2017-12-04 12:32:22
1244,,,1,6137,29875,1,2017-12-04 12:32:22
1245,,,1,16732,29134,1,2017-12-04 12:32:22
1246,,,1,133999,31028,1,2017-12-04 12:32:22
1247,,,1,17720,29624,1,2017-12-04 12:32:22
1248,,,1,133897,30809,1,2017-12-04 12:32:22
1249,,,1,24505,30935,1,2017-12-04 12:32:22
1250,,,1,24724,30797,1,2017-12-04 12:32:22
1251,,,1,11441,30258,1,2017-12-04 12:32:22
1252,,,1,17765,30367,1,2017-12-04 12:32:22
1253,,,1,23456,30484,1,2017-12-04 12:32:22
1254,,,1,23349,30776,1,2017-12-04 12:32:22
1255,,,1,133945,30927,1,2017-12-04 12:32:22
1256,,,1,4259,32240,1,2017-12-04 12:32:22
1257,,,1,6075,29031,1,2017-12-04 12:32:22
1258,,,1,6073,29031,1,2017-12-04 12:32:22
1259,,,1,6074,29031,1,2017-12-04 12:32:22
1260,,,1,12000,29501,1,2017-12-04 12:32:22
1261,,,1,10610,31314,1,2017-12-04 12:32:22
1262,,,1,1622,32112,1,2017-12-04 12:32:22
1263,,,1,5624,30087,1,2017-12-04 12:32:22
1264,,,1,10715,30611,1,2017-12-04 12:32:22
1265,,,1,8348,30813,1,2017-12-04 12:32:22
1266,,,1,11339,30283,1,2017-12-04 12:32:22
1267,,,1,10799,31312,1,2017-12-04 12:32:22
1268,,,1,17465,29232,1,2017-12-04 12:32:22
1269,,,1,7445,28983,1,2017-12-04 12:32:22
1270,,,1,23552,30946,1,2017-12-04 12:32:22
1271,,,1,17690,31329,1,2017-12-04 12:32:22
1272,,,1,17375,31587,1,2017-12-04 12:32:22
1273,,,1,5708,29627,1,2017-12-04 12:32:22
1274,,,1,11631,32267,1,2017-12-04 12:32:22
1275,,,1,7792,29737,1,2017-12-04 12:32:22
1276,,,1,10827,29765,1,2017-12-04 12:32:22
1277,,,1,10795,31443,1,2017-12-04 12:32:22
1278,,,1,10826,29546,1,2017-12-04 12:32:22
1279,,,1,10810,31838,1,2017-12-04 12:32:22
1280,,,1,10611,31693,1,2017-12-04 12:32:22
1281,,,1,10613,31693,1,2017-12-04 12:32:22
1282,,,1,13471,29063,1,2017-12-04 12:32:22
1283,,,1,5694,32652,1,2017-12-04 12:32:22
1284,,,1,7282,29622,1,2017-12-04 12:32:22
1285,,,1,17795,29418,1,2017-12-04 12:32:22
1286,,,1,13319,29336,1,2017-12-04 12:32:22
1287,,,1,13321,29336,1,2017-12-04 12:32:22
1288,,,1,1317,30213,1,2017-12-04 12:32:22
1289,,,1,134284,32261,1,2017-12-04 12:32:22
1290,,,1,1512,29980,1,2017-12-04 12:32:22
1291,,,1,16395,31389,1,2017-12-04 12:32:22
1292,,,1,6000,31261,1,2017-12-04 12:32:22
1293,,,1,134104,31325,1,2017-12-04 12:32:22
1294,,,1,11284,31482,1,2017-12-04 12:32:22
1295,,,1,6045,31460,1,2017-12-04 12:32:22
1296,,,1,134153,31560,1,2017-12-04 12:32:22
1297,,,1,13826,31615,1,2017-12-04 12:32:22
1298,,,1,11273,31571,1,2017-12-04 12:32:22
1299,,,1,14433,31999,1,2017-12-04 12:32:22
1300,,,1,17712,32397,1,2017-12-04 12:32:22
1301,,,1,133482,29154,1,2017-12-04 12:32:22
1302,,,1,23019,28988,1,2017-12-04 12:32:22
1303,,,1,17797,29324,1,2017-12-04 12:32:22
1304,,,1,13751,29512,1,2017-12-04 12:32:22
1305,,,1,13318,29336,1,2017-12-04 12:32:22
1306,,,1,13320,29336,1,2017-12-04 12:32:22
1307,,,1,17911,29426,1,2017-12-04 12:32:22
1308,,,1,133696,30184,1,2017-12-04 12:32:22
1309,,,1,133644,29903,1,2017-12-04 12:32:22
1310,,,1,133710,30235,1,2017-12-04 12:32:22
1311,,,1,133715,30261,1,2017-12-04 12:32:22
1312,,,1,133716,30261,1,2017-12-04 12:32:22
1313,,,1,23765,30671,1,2017-12-04 12:32:22
1314,,,1,23710,30896,1,2017-12-04 12:32:22
1315,,,1,1573,30351,1,2017-12-04 12:32:22
1316,,,1,134001,31030,1,2017-12-04 12:32:22
1317,,,1,22925,30708,1,2017-12-04 12:32:22
1318,,,1,133728,30308,1,2017-12-04 12:32:22
1319,,,1,133781,30476,1,2017-12-04 12:32:22
1320,,,1,17789,30416,1,2017-12-04 12:32:22
1321,,,1,134047,31132,1,2017-12-04 12:32:22
1322,,,1,24645,30760,1,2017-12-04 12:32:22
1323,,,1,13683,31382,1,2017-12-04 12:32:22
1324,,,1,13853,29597,1,2017-12-04 12:32:22
1325,,,1,23739,30658,1,2017-12-04 12:32:22
1326,,,1,4300,32537,1,2017-12-04 12:32:22
1327,,,1,4298,32537,1,2017-12-04 12:32:22
1328,,,1,11218,31676,1,2017-12-04 12:32:22
1329,,,1,11219,31676,1,2017-12-04 12:32:22
1330,,,1,11221,31676,1,2017-12-04 12:32:22
1331,,,1,11222,31676,1,2017-12-04 12:32:22
1332,,,1,11220,31676,1,2017-12-04 12:32:22
1333,,,1,14409,31716,1,2017-12-04 12:32:22
1334,,,1,132846,31574,1,2017-12-04 12:32:22
1335,,,1,134171,31681,1,2017-12-04 12:32:22
1336,,,1,132911,30691,1,2017-12-04 12:32:22
1337,,,1,6281,30430,1,2017-12-04 12:32:22
1338,,,1,12630,29751,1,2017-12-04 12:32:22
1339,,,1,12001,29501,1,2017-12-04 12:32:22
1340,,,1,11303,31799,1,2017-12-04 12:32:22
1341,,,1,11442,31660,1,2017-12-04 12:32:22
1342,,,1,17913,29313,1,2017-12-04 12:32:22
1343,,,1,130631,31155,1,2017-12-04 12:32:22
1344,,,1,24017,31152,1,2017-12-04 12:32:22
1345,,,1,24762,30738,1,2017-12-04 12:32:22
1346,,,1,5168,29013,1,2017-12-04 12:32:22
1347,,,1,24669,30350,1,2017-12-04 12:32:22
1348,,,1,133962,30960,1,2017-12-04 12:32:22
1349,,,1,134329,32455,1,2017-12-04 12:32:22
1350,,,1,133874,30736,1,2017-12-04 12:32:22
1351,,,1,8019,30103,1,2017-12-04 12:32:22
1352,,,1,133540,29414,1,2017-12-04 12:32:22
1353,,,1,133668,30040,1,2017-12-04 12:32:22
1354,,,1,1149,29921,1,2017-12-04 12:32:22
1355,,,1,1102,29921,1,2017-12-04 12:32:22
1356,,,1,7449,29488,1,2017-12-04 12:32:22
1357,,,1,7451,29488,1,2017-12-04 12:32:22
1358,,,1,7450,29488,1,2017-12-04 12:32:22
1359,,,1,5596,29935,1,2017-12-04 12:32:22
1360,,,1,11647,29392,1,2017-12-04 12:32:22
1361,,,1,13465,32105,1,2017-12-04 12:32:22
1362,,,1,133556,29496,1,2017-12-04 12:32:22
1363,,,1,133872,30731,1,2017-12-04 12:32:22
1364,,,1,1325,30050,1,2017-12-04 12:32:22
1365,,,1,482,31386,1,2017-12-04 12:32:22
1366,,,1,5678,31499,1,2017-12-04 12:32:22
1367,,,1,16566,29311,1,2017-12-04 12:32:22
1368,,,1,13635,32485,1,2017-12-04 12:32:22
1369,,,1,133602,29714,1,2017-12-04 12:32:22
1370,,,1,133603,29714,1,2017-12-04 12:32:22
1371,,,1,133604,29714,1,2017-12-04 12:32:22
1372,,,1,5813,29959,1,2017-12-04 12:32:22
1373,,,1,3227,31927,1,2017-12-04 12:32:22
1374,,,1,134275,32222,1,2017-12-04 12:32:22
1375,,,1,6397,31637,1,2017-12-04 12:32:22
1376,,,1,8010,31840,1,2017-12-04 12:32:22
1377,,,1,24523,30714,1,2017-12-04 12:32:22
1378,,,1,133692,30174,1,2017-12-04 12:32:22
1379,,,1,133474,29108,1,2017-12-04 12:32:22
1380,,,1,468,29108,1,2017-12-04 12:32:22
1381,,,1,134286,32276,1,2017-12-04 12:32:22
1382,,,1,133421,28887,1,2017-12-04 12:32:22
1383,,,1,133422,28887,1,2017-12-04 12:32:22
1384,,,1,14259,28989,1,2017-12-04 12:32:22
1385,,,1,11868,31770,1,2017-12-04 12:32:22
1386,,,1,13670,32650,1,2017-12-04 12:32:22
1387,,,1,134162,31629,1,2017-12-04 12:32:22
1388,,,1,134163,31629,1,2017-12-04 12:32:22
1389,,,1,3895,28977,1,2017-12-04 12:32:22
1390,,,1,1513,29194,1,2017-12-04 12:32:22
1391,,,1,11066,29593,1,2017-12-04 12:32:22
1392,,,1,133518,29264,1,2017-12-04 12:32:22
1393,,,1,17374,29972,1,2017-12-04 12:32:22
1394,,,1,3250,31262,1,2017-12-04 12:32:22
1395,,,1,8016,29486,1,2017-12-04 12:32:22
1396,,,1,134156,31579,1,2017-12-04 12:32:22
1397,,,1,134157,31579,1,2017-12-04 12:32:22
1398,,,1,134158,31579,1,2017-12-04 12:32:22
1399,,,1,134172,31683,1,2017-12-04 12:32:22
1400,,,1,5638,32509,1,2017-12-04 12:32:22
1401,,,1,134235,32036,1,2017-12-04 12:32:22
1402,,,1,7435,32148,1,2017-12-04 12:32:22
1403,,,1,134262,32194,1,2017-12-04 12:32:22
1404,,,1,134334,32478,1,2017-12-04 12:32:22
1405,,,1,132093,32322,1,2017-12-04 12:32:22
1406,,,1,17212,32455,1,2017-12-04 12:32:22
1407,,,1,24013,32507,1,2017-12-04 12:32:22
1408,,,1,134079,31193,1,2017-12-04 12:32:22
1409,,,1,134080,31193,1,2017-12-04 12:32:22
1410,,,1,134081,31193,1,2017-12-04 12:32:22
1411,,,1,134082,31193,1,2017-12-04 12:32:22
1412,,,1,134083,31193,1,2017-12-04 12:32:22
1413,,,1,17918,29760,1,2017-12-04 12:32:22
1414,,,1,17916,29623,1,2017-12-04 12:32:22
1415,,,1,133576,29619,1,2017-12-04 12:32:22
1416,,,1,23241,29724,1,2017-12-04 12:32:22
1417,,,1,23118,30648,1,2017-12-04 12:32:22
1418,,,1,130608,30728,1,2017-12-04 12:32:22
1419,,,1,133873,30734,1,2017-12-04 12:32:22
1420,,,1,133878,30750,1,2017-12-04 12:32:22
1421,,,1,130771,30732,1,2017-12-04 12:32:22
1422,,,1,133922,30880,1,2017-12-04 12:32:22
1423,,,1,13770,31573,1,2017-12-04 12:32:22
1424,,,1,11870,31644,1,2017-12-04 12:32:22
1425,,,1,5969,31790,1,2017-12-04 12:32:22
1426,,,1,14049,32283,1,2017-12-04 12:32:22
1427,,,1,6168,32246,1,2017-12-04 12:32:22
1428,,,1,5609,32242,1,2017-12-04 12:32:22
1429,,,1,134253,32124,1,2017-12-04 12:32:22
1430,,,1,133477,29117,1,2017-12-04 12:32:22
1431,,,1,13734,28960,1,2017-12-04 12:32:22
1432,,,1,2882,29962,1,2017-12-04 12:32:22
1433,,,1,5604,30026,1,2017-12-04 12:32:22
1434,,,1,14078,31570,1,2017-12-04 12:32:22
1435,,,1,130606,31393,1,2017-12-04 12:32:22
1436,,,1,5718,31567,1,2017-12-04 12:32:22
1437,,,1,134146,31530,1,2017-12-04 12:32:22
1438,,,1,130622,28953,1,2017-12-04 12:32:22
1439,,,1,292,31719,1,2017-12-04 12:32:22
1440,,,1,134182,31725,1,2017-12-04 12:32:22
1441,,,1,134205,31839,1,2017-12-04 12:32:22
1442,,,1,134236,32040,1,2017-12-04 12:32:22
1443,,,1,11121,31829,1,2017-12-04 12:32:22
1444,,,1,13688,31853,1,2017-12-04 12:32:22
1445,,,1,13839,32022,1,2017-12-04 12:32:22
1446,,,1,133865,30707,1,2017-12-04 12:32:22
1447,,,1,134294,32299,1,2017-12-04 12:32:22
1448,,,1,16464,29266,1,2017-12-04 12:32:22
1449,,,1,133445,29022,1,2017-12-04 12:32:22
1450,,,1,134305,32340,1,2017-12-04 12:32:22
1451,,,1,23285,30603,1,2017-12-04 12:32:22
1452,,,1,13668,29344,1,2017-12-04 12:32:22
1453,,,1,134086,31195,1,2017-12-04 12:32:22
1454,,,1,133470,29082,1,2017-12-04 12:32:22
1455,,,1,6284,29748,1,2017-12-04 12:32:22
1456,,,1,6238,29985,1,2017-12-04 12:32:22
1457,,,1,23759,30343,1,2017-12-04 12:32:22
1458,,,1,133761,30424,1,2017-12-04 12:32:22
1459,,,1,13671,29295,1,2017-12-04 12:32:22
1460,,,1,24516,29235,1,2017-12-04 12:32:22
1461,,,1,5589,29873,1,2017-12-04 12:32:22
1462,,,1,5595,29832,1,2017-12-04 12:32:22
1463,,,1,130624,29429,1,2017-12-04 12:32:22
1464,,,1,13323,29473,1,2017-12-04 12:32:22
1465,,,1,24518,29330,1,2017-12-04 12:32:22
1466,,,1,5721,29402,1,2017-12-04 12:32:22
1467,,,1,133541,29415,1,2017-12-04 12:32:22
1468,,,1,130619,29520,1,2017-12-04 12:32:22
1469,,,1,5745,30502,1,2017-12-04 12:32:22
1470,,,1,133770,30455,1,2017-12-04 12:32:22
1471,,,1,133895,30801,1,2017-12-04 12:32:22
1472,,,1,133839,30640,1,2017-12-04 12:32:22
1473,,,1,16496,30348,1,2017-12-04 12:32:22
1474,,,1,133655,29975,1,2017-12-04 12:32:22
1475,,,1,133656,29975,1,2017-12-04 12:32:22
1476,,,1,1303,29741,1,2017-12-04 12:32:22
1477,,,1,23707,29877,1,2017-12-04 12:32:22
1478,,,1,11660,30269,1,2017-12-04 12:32:22
1479,,,1,16494,30245,1,2017-12-04 12:32:22
1480,,,1,24047,30740,1,2017-12-04 12:32:22
