ID_kit_api_ID32STA,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,cupule_22,cupule_23,cupule_24,cupule_25,cupule_26,ID_strains,ID_reference,manual_annotation,created_ID32STA,modify_in_pgsql_ID32STA,ID_tbl_api_ID32STA,last_change
2362,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,154255,59713,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2363,-,-,-,-,+,-,+,+,-,+,-,-,-,-,+,+,-,+,-,+,-,+,-,+,-,-,154276,59743,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2364,+,-,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,154293,59764,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2365,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,154318,59791,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2366,+,-,-,-,+,-,-,+,+,+,-,-,-,-,+,+,-,-,-,-,-,+,-,-,-,-,154328,59801,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2367,+,-,-,-,+,+,-,+,-,+,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,154329,59802,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2368,-,-,+,-,+,+,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,154330,59803,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2369,+,-,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,154353,59834,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2370,-,+,-,-,+,+,+,+,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,154372,59856,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2371,-,+,-,-,+,+,+,+,-,-,-,-,-,-,+,+,-,-,+,-,-,+,+,-,-,-,154421,59919,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2372,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,154424,59926,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2373,+,+,-,-,+,+,+,+,+,+,-,-,-,-,+,+,-,-,+,+,-,-,-,-,-,-,154425,59927,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2374,+,-,-,-,+,+,-,+,+,+,-,-,-,-,+,-,-,-,-,-,-,+,+,+,-,-,154445,59959,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2375,+,+,-,-,+,+,+,-,-,+,-,-,-,-,+,+,+,-,+,+,-,+,+,-,-,-,154455,59981,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2376,-,-,-,+,+,+,+,+,-,+,+,-,+,+,+,-,-,-,+,-,+,+,+,+,+,-,154482,60014,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,154488,60021,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2378,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,154539,60124,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2379,-,-,+,+,-,-,-,+,+,-,-,+,-,-,-,-,+,-,-,+,-,+,-,-,-,-,154557,60166,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2380,-,+,-,-,+,+,-,+,+,+,+,-,-,-,-,+,-,-,+,+,-,+,+,+,-,-,154564,60175,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2381,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,154613,60247,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2382,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,154614,60248,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2383,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,154615,60249,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,+,-,-,-,-,-,-,154624,60258,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2385,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,154633,60283,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,154645,60298,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2387,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,154690,60355,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2388,+,-,-,+,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,154692,60357,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2389,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,154723,60420,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2390,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,154724,60421,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2391,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,154731,60428,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2392,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,154803,60514,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2393,-,-,-,-,+,+,-,+,-,-,-,-,-,-,+,-,-,+,-,-,+,+,-,-,-,-,154829,60547,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2394,-,-,-,-,+,+,+,+,-,+,-,-,-,-,+,+,-,+,-,+,-,+,-,+,-,-,154842,60560,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2395,-,-,-,+,+,+,+,+,-,+,-,-,-,-,+,+,+,+,-,+,-,+,-,+,-,-,154851,60570,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2396,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,154856,60587,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2397,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,154867,60599,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2398,-,-,-,-,+,+,+,+,-,+,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,154876,60626,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2399,-,-,-,-,+,-,-,+,-,+,-,-,-,-,-,+,-,-,-,+,-,+,-,-,-,-,154892,60644,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,154894,60646,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,154895,60647,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2402,-,-,-,+,+,+,+,+,+,+,-,-,-,-,+,+,+,+,-,+,-,+,-,+,-,-,154897,60649,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2403,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,154903,60676,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2404,-,-,-,-,+,+,+,+,-,+,-,-,-,-,+,-,-,+,-,+,-,+,-,-,-,-,154915,60693,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2405,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,154916,60694,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2406,-,-,-,+,+,+,-,-,+,+,-,-,-,-,+,-,-,-,+,-,-,+,+,-,-,-,154955,60766,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2407,-,-,-,-,+,+,+,+,-,+,-,-,-,-,-,-,-,-,-,+,-,+,-,+,-,-,154961,60772,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2408,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,154962,60773,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2409,-,-,-,-,+,+,+,+,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-,-,-,154967,60778,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2410,-,+,-,-,+,+,-,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,+,154970,60782,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2411,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,154985,60805,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,155011,60853,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,155013,60855,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,155040,60891,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2415,-,-,-,-,+,+,+,+,-,+,-,-,-,-,+,+,-,+,-,+,-,+,-,+,-,-,155072,60936,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2416,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,+,-,-,-,-,-,-,155082,60949,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2417,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,+,-,-,-,-,-,-,155083,60950,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2418,+,+,-,-,+,+,+,-,-,-,-,-,-,-,+,-,+,-,+,+,-,+,+,-,-,-,155208,61128,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2419,+,+,-,-,+,+,+,-,-,-,-,-,-,-,+,-,+,-,+,+,-,+,+,-,-,-,155209,61129,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2420,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,155270,61216,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2421,-,-,-,-,+,+,-,-,+,+,-,-,-,-,+,-,-,-,+,-,-,+,+,-,-,-,14675,61266,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2422,+,-,+,-,+,+,+,+,+,+,-,-,-,-,+,+,-,-,+,+,+,+,+,-,-,-,155367,61341,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2423,-,+,-,-,+,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,155379,61362,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2424,+,+,-,-,+,+,+,+,+,+,-,-,-,-,+,-,-,-,+,+,-,-,-,-,-,-,155428,61431,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2425,-,-,-,-,+,+,+,+,+,+,-,-,-,-,+,-,+,-,+,-,+,+,+,-,-,+,155473,61483,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2426,-,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,155502,61517,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2427,+,+,-,-,-,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,-,-,-,155555,61606,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2428,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,155558,61610,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2429,+,-,-,-,+,+,-,+,+,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,155583,61640,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2430,+,-,-,-,+,+,-,+,+,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,155620,61690,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2431,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,155706,61815,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2432,+,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,155767,61883,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2433,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,-,+,-,+,+,-,+,+,-,-,-,155903,62034,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2434,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,+,-,-,-,-,-,-,155938,62079,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2435,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,155967,62118,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2436,-,-,-,-,+,+,-,+,+,+,-,-,-,-,-,+,-,-,-,+,-,+,+,-,-,-,155987,62157,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2437,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,156294,62533,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2438,+,-,+,-,+,+,-,+,+,-,-,-,-,-,+,+,+,-,+,-,-,+,-,-,-,-,156297,62536,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2439,+,-,+,-,+,-,-,+,+,-,-,-,-,-,+,-,-,+,+,-,-,+,-,-,-,-,156333,62572,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2440,+,-,-,-,+,+,+,+,+,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-,156546,62866,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2441,+,-,-,-,+,+,-,+,-,-,-,-,-,-,-,+,-,-,+,-,-,+,-,-,-,-,156547,62867,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2442,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,156566,62888,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2443,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,+,+,+,-,+,+,-,-,-,141756,44893,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2444,+,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,-,-,-,-,-,+,156654,63045,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2445,-,+,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,-,+,-,+,+,-,-,+,156660,63051,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2446,+,-,-,+,+,+,+,-,-,+,+,-,-,-,+,+,-,-,-,-,-,+,-,-,-,-,156665,63056,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2447,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,156685,63084,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2448,+,-,-,-,+,+,-,+,+,+,-,-,-,-,-,+,+,+,-,+,+,+,+,+,-,-,141758,44897,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2449,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,156758,63171,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2450,+,-,-,-,+,+,-,+,+,-,-,-,-,-,+,-,-,-,+,-,-,+,-,+,-,-,156759,63172,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2451,+,-,-,-,+,+,-,+,+,-,-,-,-,-,+,-,-,-,+,-,-,+,-,-,-,-,156760,63173,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2452,-,+,-,-,+,+,+,+,-,+,+,-,-,-,+,-,-,-,+,+,-,+,+,+,-,-,156761,63174,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2453,+,+,-,-,+,+,+,-,+,-,+,-,-,-,+,-,+,-,-,+,-,+,+,-,-,-,156811,63233,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2454,+,-,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,-,-,156812,63234,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2455,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,156917,63370,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2456,+,+,-,-,+,+,+,+,+,-,-,-,+,-,+,-,+,-,+,+,-,+,+,-,-,-,156921,63374,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2457,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,23295,63395,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2458,+,+,-,-,+,+,+,+,+,+,-,-,+,-,+,-,+,-,+,+,-,+,+,-,-,-,156970,63434,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2459,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,157031,63526,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2460,+,-,-,+,+,+,+,+,+,+,-,-,-,-,+,+,+,-,-,+,-,+,-,+,-,-,157156,63678,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2461,-,-,-,-,+,-,-,+,-,+,-,-,-,-,-,+,-,-,-,+,-,+,-,-,-,-,132215,63799,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2462,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,141825,44981,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2463,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,14472,45168,1,2019-11-19 10:10:52,2019-11-19 09:10:52,,2019-11-19 09:10:52
2942,-,+,-,-,+,-,-,+,-,+,-,-,-,-,+,+,-,-,-,+,-,+,+,-,-,+,14544,8672,1,2019-02-20 00:00:00,2019-02-22 10:20:03,500.0,2019-11-20 06:22:49
2943,-,-,+,-,+,+,+,+,+,+,-,-,-,-,+,+,+,-,+,+,+/-,+,+,-,-,-,14565,2760,1,2019-03-06 00:00:00,2019-03-18 14:10:04,501.0,2019-11-20 06:22:49
2944,-,+,-,-,+,+,+,-,+,+,-,-,-,-,+,+,-,-,+,+,-,-,-,-,-,-,14509,8956,1,2019-03-27 00:00:00,2019-03-27 07:50:03,502.0,2019-11-20 06:22:49
2945,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+/-,-,-,+,+,+,+,+,-,-,-,14447,455,1,2019-04-11 00:00:00,2019-04-25 12:05:03,503.0,2019-11-20 06:22:49
2946,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14493,15827,1,2019-04-26 00:00:00,2019-05-07 07:55:04,504.0,2019-11-20 06:22:49
2947,+,-,-,-,+,+,+/-,+,-,-,+,-,-,-,+,-,-,-,-,-,+,+,+,-,-,+,157258,64323,1,2016-12-23 00:00:00,2019-05-14 12:15:03,505.0,2019-11-20 06:22:49
2948,-,+,-,-,+,+,+,+,,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14461,4503,1,2019-05-01 00:00:00,2019-05-14 13:45:03,506.0,2019-11-20 06:22:49
2949,+,-,-,-,+,+,-,+,-,+,-,-,-,-,+,+,-,-,-,-,-,+,+,+,-,-,158003,64576,1,2016-08-17 00:00:00,2019-05-20 05:30:03,507.0,2019-11-20 06:22:49
2950,+,+,+,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14493,15827,1,2019-05-24 00:00:00,2019-05-28 08:40:04,508.0,2019-11-20 06:22:49
2951,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,14492,12521,1,2019-05-23 00:00:00,2019-05-28 09:10:03,509.0,2019-11-20 06:22:49
2952,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,14499,18075,1,2019-05-24 00:00:00,2019-05-28 10:55:03,510.0,2019-11-20 06:22:49
2953,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,131980,23772,1,2019-05-24 00:00:00,2019-05-28 11:00:04,511.0,2019-11-20 06:22:49
2954,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14449,1123,1,2019-05-23 00:00:00,2019-05-28 11:35:04,512.0,2019-11-20 06:22:49
2955,+,+,-,+/-,+,+,+,+,+,+,+,-,+,+/-,+,+,+,-,+,+,-,+,+,-,-,-,158429,65105,1,2019-06-14 00:00:00,2019-06-24 06:45:03,513.0,2019-11-20 06:22:49
2956,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,130706,21818,1,2019-10-18 00:00:00,2019-10-18 07:15:08,514.0,2019-11-20 06:22:49
2957,+,+,-,-,+,+,+,+,+,+,+,-,-,-,-,+,-,-,+,-,-,+,+,+,-,-,14457,2793,1,2019-09-06 00:00:00,2019-10-21 08:35:08,515.0,2019-11-20 06:22:49
2958,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14448,553,1,2019-10-11 00:00:00,2019-10-21 09:20:09,516.0,2019-11-20 06:22:49
2959,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,-,-,14522,659,1,2019-01-09 00:00:00,2019-10-21 12:05:08,517.0,2019-11-20 06:22:49
2960,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14460,4460,1,2019-10-24 00:00:00,2019-11-06 13:45:09,518.0,2019-11-20 06:22:49
2961,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,-,-,+,+,-,-,-,14474,7781,1,2019-11-13 00:00:00,2019-11-15 10:10:08,519.0,2019-11-20 06:22:49
