ID_halophily,halophily,salt,salt_concentration,rgStart,rgEnd,salt_concentration_unit,ability,test_type,ID_strains,ID_reference,manual_annotation,last_change
1926,,NaCl,1.5-4.5,1.5,4.5,%,positive,growth,132647,24932,1,2017-08-25 09:47:26
1927,,NaCl,2.5-3.0,2.5,3.0,%,,optimum,132647,24932,1,2017-08-25 09:47:26
1929,,NaCl,0.0-1.0,0.0,1.0,%,,optimum,133164,24952,1,2017-08-25 09:47:26
1930,,NaCl,0-4.5,0.0,4.5,%,positive,growth,133168,24943,1,2017-08-25 09:47:26
1931,,NaCl,0-0.5,0.0,0.5,%,positive,optimum,133168,24943,1,2017-08-25 09:47:26
1932,,NaCl,4.5,4.5,4.5,%,positive,maximum,133168,24943,1,2017-08-25 09:47:26
1933,,NaCl,1,1.0,1.0,%,,optimum,133173,24949,1,2017-08-25 09:47:26
1934,,NaCl,0.5-10.0,0.5,10.0,%,positive,growth,133174,24950,1,2017-08-25 09:47:26
1935,halophilic,NaCl,1.0-3.0,1.0,3.0,%,positive,optimum,133174,24950,1,2017-08-25 09:47:26
1936,,NaCl,0,0.0,0.0,%,no,growth,133174,24950,1,2017-08-25 09:47:26
1937,,NaCl,12,12.0,12.0,%,no,growth,133174,24950,1,2017-08-25 09:47:26
1938,,NaCl,0-6.5,0.0,6.5,%,positive,growth,133177,24954,1,2017-08-25 09:47:26
1939,,NaCl,8,8.0,8.0,%,inconsistent,growth,133177,24954,1,2017-08-25 09:47:26
1940,,NaCl,10,10.0,10.0,%,no,growth,133177,24954,1,2017-08-25 09:47:26
1941,,NaCl,0.0-2.0,0.0,2.0,%,positive,growth,133181,24960,1,2017-08-25 09:47:26
1942,,NaCl,0.0-1.0,0.0,1.0,%,,optimum,133181,24960,1,2017-08-25 09:47:26
1943,,NaCl,0.0-5.8,0.0,5.8,%,positive,growth,132665,24982,1,2017-08-25 09:47:26
1944,,NaCl,2,2.0,2.0,%,,optimum,132665,24982,1,2017-08-25 09:47:26
1945,,NaCl,1,1.0,1.0,%,positive,growth,132667,24981,1,2017-08-25 09:47:26
1946,,NaCl,4,4.0,4.0,%,,maximum,132667,24981,1,2017-08-25 09:47:26
1947,,NaCl,1.0-5.0,1.0,5.0,%,positive,growth,133188,24984,1,2017-08-25 09:47:26
1948,,NaCl,2.5-4.0,2.5,4.0,%,,optimum,133188,24984,1,2017-08-25 09:47:26
1949,,NaCl,0.0-1.0,0.0,1.0,%,positive,growth,133189,24983,1,2017-08-25 09:47:26
1950,,NaCl,0,0.0,0.0,%,,optimum,133189,24983,1,2017-08-25 09:47:26
1951,,NaCl,0.0-1.0,0.0,1.0,%,,optimum,133191,24986,1,2017-08-25 09:47:26
1952,,NaCl,1,1.0,1.0,%,,optimum,133007,24987,1,2017-08-25 09:47:26
1953,,NaCl,0.0-5.0,0.0,5.0,%,positive,growth,133007,24987,1,2017-08-25 09:47:26
1954,,NaCl,0,0.0,0.0,%,,optimum,133193,24989,1,2017-08-25 09:47:26
1955,,NaCl,0,0.0,0.0,%,positive,maximum,133194,24990,1,2017-08-25 09:47:26
1956,,NaCl,0,0.0,0.0,%,,optimum,133195,24991,1,2017-08-25 09:47:26
1957,,NaCl,2.0-3.0,2.0,3.0,%,,optimum,133197,24995,1,2017-08-25 09:47:26
1958,,NaCl,0,0.0,0.0,%,,optimum,133199,24997,1,2017-08-25 09:47:26
1959,,NaCl,0,0.0,0.0,%,,optimum,133200,24998,1,2017-08-25 09:47:26
1960,,NaCl,0.5-8.5,0.5,8.5,%,positive,growth,133009,24999,1,2017-08-25 09:47:26
1961,,NaCl,2.5,2.5,2.5,%,,optimum,133009,24999,1,2017-08-25 09:47:26
1962,,NaCl,0-2.5,0.0,2.5,%,positive,growth,132676,25005,1,2017-08-25 09:47:26
1963,,NaCl,2,2.0,2.0,%,,optimum,132676,25005,1,2017-08-25 09:47:26
1964,,NaCl,0-0.5,0.0,0.5,%,positive,growth,132677,25005,1,2017-08-25 09:47:26
1965,,NaCl,0,0.0,0.0,%,,optimum,132677,25005,1,2017-08-25 09:47:26
1966,,NaCl,7,7.0,7.0,%,positive,growth,133207,25026,1,2017-08-25 09:47:26
1967,,NaCl,0-3.0,0.0,3.0,%,positive,growth,133208,25013,1,2017-08-25 09:47:26
1968,,NaCl,5,5.0,5.0,%,no,growth,133208,25013,1,2017-08-25 09:47:26
1969,halophilic,NaCl,0-10.0,0.0,10.0,%,positive,growth,133209,25014,1,2017-08-25 09:47:26
1970,,NaCl,3,3.0,3.0,%,,optimum,133209,25014,1,2017-08-25 09:47:26
1971,,NaCl,0-10.0,0.0,10.0,%,positive,growth,133011,25042,1,2017-08-25 09:47:26
1972,,NaCl,2,2.0,2.0,%,,optimum,133011,25042,1,2017-08-25 09:47:26
1973,,NaCl,0,0.0,0.0,%,no,growth,133213,25009,1,2017-08-25 09:47:26
1974,,NaCl,0,0.0,0.0,%,positive,growth,133215,25007,1,2017-08-25 09:47:26
1975,,NaCl,0-2.0,0.0,2.0,%,positive,growth,133219,25011,1,2017-08-25 09:47:26
1976,,NaCl,1,1.0,1.0,%,,optimum,133219,25011,1,2017-08-25 09:47:26
1977,,NaCl,0,0.0,0.0,%,,optimum,133220,25022,1,2017-08-25 09:47:26
1978,,NaCl,0,0.0,0.0,%,,optimum,133221,25008,1,2017-08-25 09:47:26
1979,,NaCl,0-7.0,0.0,7.0,%,positive,growth,133222,25044,1,2017-08-25 09:47:26
1980,,NaCl,1.0-10.0,1.0,10.0,%,positive,growth,133223,25043,1,2017-08-25 09:47:26
1981,,NaCl,2,2.0,2.0,%,,optimum,133223,25043,1,2017-08-25 09:47:26
1982,,NaCl,0-2.0,0.0,2.0,%,positive,growth,133227,25041,1,2017-08-25 09:47:26
1983,,NaCl,1,1.0,1.0,%,,optimum,133227,25041,1,2017-08-25 09:47:26
1984,,NaCl,0,0.0,0.0,%,,optimum,133230,25006,1,2017-08-25 09:47:26
1985,,NaCl,5,5.0,5.0,%,no,growth,133231,25018,1,2017-08-25 09:47:26
1986,,NaCl,1,1.0,1.0,%,,optimum,133240,25087,1,2017-08-25 09:47:26
1987,,NaCl,0,0.0,0.0,%,,optimum,133022,25049,1,2017-08-25 09:47:26
1988,,NaCl,0,0.0,0.0,%,,optimum,133247,25135,1,2017-08-25 09:47:26
1989,,NaCl,0,0.0,0.0,%,,optimum,133251,25104,1,2017-08-25 09:47:26
1990,,NaCl,0,0.0,0.0,%,,optimum,133252,25109,1,2017-08-25 09:47:26
1991,,NaCl,0-1.0,0.0,1.0,%,positive,growth,133253,25095,1,2017-08-25 09:47:26
1992,,NaCl,1,1.0,1.0,%,,optimum,133253,25095,1,2017-08-25 09:47:26
1993,,NaCl,0-3.0,0.0,3.0,%,positive,growth,133127,25081,1,2017-08-25 09:47:26
1994,,NaCl,0,0.0,0.0,%,,optimum,133256,25059,1,2017-08-25 09:47:26
1995,,NaCl,0-1.0,0.0,1.0,%,positive,growth,133260,25056,1,2017-08-25 09:47:26
1996,,NaCl,0,0.0,0.0,%,,optimum,133260,25056,1,2017-08-25 09:47:26
1997,,NaCl,0-3.0,0.0,3.0,%,positive,growth,133265,25128,1,2017-08-25 09:47:26
1998,,NaCl,1.0-7.0,1.0,7.0,%,positive,growth,133027,25105,1,2017-08-25 09:47:26
1999,,NaCl,9,9.0,9.0,%,no,growth,133027,25105,1,2017-08-25 09:47:26
2000,,NaCl,4,4.0,4.0,%,positive,maximum,133028,25108,1,2017-08-25 09:47:26
2001,,NaCl,5.0-20.0,5.0,20.0,%,positive,growth,132033,25075,1,2017-08-25 09:47:26
2002,,NaCl,1.0-2.0,1.0,2.0,%,,optimum,133267,25057,1,2017-08-25 09:47:26
2003,,NaCl,6,6.0,6.0,%,no,growth,2741,25060,1,2017-08-25 09:47:26
2004,,NaCl,6,6.0,6.0,%,no,growth,5415,25060,1,2017-08-25 09:47:26
2005,,NaCl,2.5,2.5,2.5,%,,optimum,133030,25114,1,2017-08-25 09:47:26
2006,,NaCl,1,1.0,1.0,%,no,growth,133033,25069,1,2017-08-25 09:47:26
2007,,NaCl,>1.0,1.0,1.0,%,no,growth,133034,25080,1,2017-08-25 09:47:26
2008,,NaCl,1.5,1.5,1.5,%,,optimum,14336,25048,1,2017-08-25 09:47:26
2009,,NaCl,0.5-5.0,0.5,5.0,%,positive,growth,14336,25048,1,2017-08-25 09:47:26
2010,,NaCl,0.5,0.5,0.5,%,,optimum,133270,25138,1,2017-08-25 09:47:26
2011,,NaCl,5,5.0,5.0,%,,maximum,133271,25130,1,2017-08-25 09:47:26
2012,,NaCl,1,1.0,1.0,%,no,growth,133271,25130,1,2017-08-25 09:47:26
2013,,NaCl,2.0-4.0,2.0,4.0,%,,optimum,133272,25137,1,2017-08-25 09:47:26
2014,,NaCl,2,2.0,2.0,%,,optimum,133273,25136,1,2017-08-25 09:47:26
2015,,NaCl,6,6.0,6.0,%,,optimum,133275,25133,1,2017-08-25 09:47:26
2016,,NaCl,0.0-11.0,0.0,11.0,%,positive,growth,133276,25126,1,2017-08-25 09:47:26
2017,,NaCl,7,7.0,7.0,%,,optimum,133276,25126,1,2017-08-25 09:47:26
2018,,NaCl,3,3.0,3.0,%,,optimum,133276,25126,1,2017-08-25 09:47:26
2019,,NaCl,1,1.0,1.0,%,,optimum,133279,25120,1,2017-08-25 09:47:26
2020,,NaCl,0.5-4.0,0.5,4.0,%,positive,growth,133279,25120,1,2017-08-25 09:47:26
2021,,NaCl,0.0-0.5,0.0,0.5,%,positive,growth,133280,25119,1,2017-08-25 09:47:26
2022,,NaCl,0,0.0,0.0,%,,optimum,133280,25119,1,2017-08-25 09:47:26
2023,,NaCl,0,0.0,0.0,%,,optimum,133283,25098,1,2017-08-25 09:47:26
2024,,NaCl,0,0.0,0.0,%,no,growth,133285,25103,1,2017-08-25 09:47:26
2025,,NaCl,10,10.0,10.0,%,positive,growth,133285,25103,1,2017-08-25 09:47:26
2026,,NaCl,4.0-5.0,4.0,5.0,%,,optimum,133285,25103,1,2017-08-25 09:47:26
2027,,NaCl,2,2.0,2.0,%,,maximum,133287,25102,1,2017-08-25 09:47:26
2028,,NaCl,0-0.5,0.0,0.5,%,positive,growth,133289,25086,1,2017-08-25 09:47:26
2029,,NaCl,0,0.0,0.0,%,,optimum,133289,25086,1,2017-08-25 09:47:26
2030,,NaCl,0.0-1.0,0.0,1.0,%,positive,growth,133291,25088,1,2017-08-25 09:47:26
2031,,NaCl,0.0-0.1,0.0,0.1,%,,optimum,133291,25088,1,2017-08-25 09:47:26
2032,,NaCl,8.0-10.0,8.0,10.0,%,,optimum,133294,25071,1,2017-08-25 09:47:26
2033,,NaCl,2.0-3.0,2.0,3.0,%,,optimum,133296,25070,1,2017-08-25 09:47:26
2034,,NaCl,1,1.0,1.0,%,,optimum,133297,25068,1,2017-08-25 09:47:26
2035,,NaCl,4,4.0,4.0,%,positive,growth,133298,25062,1,2017-08-25 09:47:26
2036,,NaCl,2,2.0,2.0,%,,optimum,133301,25058,1,2017-08-25 09:47:26
2037,,Marine salts,12,12.0,12.0,%,positive,growth,133302,25051,1,2017-08-25 09:47:26
2038,,Marine salts,15,15.0,15.0,%,no,growth,133302,25051,1,2017-08-25 09:47:26
2039,,NaCl,3,3.0,3.0,%,,optimum,133307,25152,1,2017-08-25 09:47:26
2040,,NaCl,0,0.0,0.0,%,,optimum,133309,25146,1,2017-08-25 09:47:26
2041,,NaCl,0,0.0,0.0,%,,optimum,133310,25147,1,2017-08-25 09:47:26
2042,,NaCl,0.5-1.0,0.5,1.0,%,,optimum,133311,25148,1,2017-08-25 09:47:26
2043,,NaCl,5,5.0,5.0,%,,optimum,133059,25142,1,2017-08-25 09:47:26
2044,,NaCl,1.0-2.0,1.0,2.0,%,,optimum,133312,25154,1,2017-08-25 09:47:26
2045,slightly halophilic,NaCl,1-3,1.0,3.0,%,positive,growth,133315,25161,1,2017-08-25 09:47:26
2046,,NaCl,2,2.0,2.0,%,,optimum,133315,25161,1,2017-08-25 09:47:26
2047,,NaCl,0,0.0,0.0,%,no,growth,133315,25161,1,2017-08-25 09:47:26
2048,,NaCl,2,2.0,2.0,%,,optimum,133316,25158,1,2017-08-25 09:47:26
2049,,NaCl,0-10,0.0,10.0,%,positive,growth,133317,25159,1,2017-08-25 09:47:26
2050,,NaCl,2,2.0,2.0,%,,optimum,133317,25159,1,2017-08-25 09:47:26
2051,,NaCl,0,0.0,0.0,%,,optimum,133318,25140,1,2017-08-25 09:47:26
2052,,NaCl,0,0.0,0.0,%,,optimum,133320,25149,1,2017-08-25 09:47:26
2053,,NaCl,2,2.0,2.0,%,,optimum,4161,25150,1,2017-08-25 09:47:26
2054,,NaCl,6,6.0,6.0,%,,maximum,133061,25150,1,2017-08-25 09:47:26
2055,,NaCl,0,0.0,0.0,%,,optimum,133322,25157,1,2017-08-25 09:47:26
2056,,NaCl,2,2.0,2.0,%,,maximum,133322,25157,1,2017-08-25 09:47:26
2057,,NaCl,0.0-9.0,0.0,9.0,%,positive,resistant,133063,25206,1,2017-08-25 09:47:26
2058,,NaCl,0.0-4.0,0.0,4.0,%,positive,growth,130974,25204,1,2017-08-25 09:47:26
2059,,NaCl,8,8.0,8.0,%,no,growth,130974,25204,1,2017-08-25 09:47:26
2060,,NaCl,1,1.0,1.0,%,,optimum,133062,25169,1,2017-08-25 09:47:26
2061,,NaCl,0,0.0,0.0,%,,optimum,133065,25173,1,2017-08-25 09:47:26
2062,,NaCl,1,1.0,1.0,%,,optimum,140255,25201,1,2017-08-25 09:47:26
2063,,NaCl,2,2.0,2.0,%,,optimum,133329,25178,1,2017-08-25 09:47:26
2064,,NaCl,0.0-0.5,0.0,0.5,%,positive,growth,133330,25183,1,2017-08-25 09:47:26
2065,,NaCl,0,0.0,0.0,%,,optimum,133330,25183,1,2017-08-25 09:47:26
2066,,NaCl,0,0.0,0.0,%,,maximum,133331,25190,1,2017-08-25 09:47:26
2067,,NaCl,1.0-2.0,1.0,2.0,%,,optimum,133332,25182,1,2017-08-25 09:47:26
2068,,NaCl,4,4.0,4.0,%,no,growth,133332,25182,1,2017-08-25 09:47:26
2069,,NaCl,0,0.0,0.0,%,,optimum,133334,25212,1,2017-08-25 09:47:26
2070,,NaCl,0.0-3.0,0.0,3.0,%,,optimum,133067,25175,1,2017-08-25 09:47:26
2071,,NaCl,2.5,2.5,2.5,%,,maximum,133338,25211,1,2017-08-25 09:47:26
2072,,NaCl,0,0.0,0.0,%,,optimum,133068,25213,1,2017-08-25 09:47:26
2073,,NaCl,0.5-3.0,0.5,3.0,%,positive,growth,133069,25191,1,2017-08-25 09:47:26
2074,,NaCl,<1.0,1.0,1.0,%,,optimum,133069,25191,1,2017-08-25 09:47:26
2075,,NaCl,4,4.0,4.0,%,no,growth,133069,25191,1,2017-08-25 09:47:26
2076,,NaCl,0,0.0,0.0,%,,optimum,133339,25214,1,2017-08-25 09:47:26
2077,,NaCl,3,3.0,3.0,%,no,growth,133071,25177,1,2017-08-25 09:47:26
2078,,NaCl,5,5.0,5.0,%,,optimum,133343,25193,1,2017-08-25 09:47:26
2079,,NaCl,0,0.0,0.0,%,no,growth,133343,25193,1,2017-08-25 09:47:26
2080,,NaCl,2,2.0,2.0,%,,optimum,133347,25208,1,2017-08-25 09:47:26
2081,,NaCl,2.0-3.0,2.0,3.0,%,,optimum,133348,25207,1,2017-08-25 09:47:26
2082,,NaCl,2,2.0,2.0,%,,optimum,133352,25170,1,2017-08-25 09:47:26
2083,,NaCl,25,25.0,25.0,%,no,growth,133354,25192,1,2017-08-25 09:47:26
2084,,NaCl,3,3.0,3.0,%,,optimum,133354,25192,1,2017-08-25 09:47:26
2085,,NaCl,2,2.0,2.0,%,,optimum,133355,25174,1,2017-08-25 09:47:26
2086,,NaCl,1,1.0,1.0,%,,optimum,133361,25244,1,2017-08-25 09:47:26
2087,,NaCl,1-3,1.0,3.0,%,positive,growth,133363,25237,1,2017-08-25 09:47:26
2088,,NaCl,1-2,1.0,2.0,%,,optimum,133363,25237,1,2017-08-25 09:47:26
2089,,NaCl,0,0.0,0.0,%,,optimum,133364,25224,1,2017-08-25 09:47:26
2090,,NaCl,0,0.0,0.0,%,positive,growth,133365,25219,1,2017-08-25 09:47:26
2091,,NaCl,0.0-4.0,0.0,4.0,%,positive,growth,133366,25222,1,2017-08-25 09:47:26
2092,,NaCl,1.0-2.0,1.0,2.0,%,,optimum,133366,25222,1,2017-08-25 09:47:26
2093,,NaCl,5,5.0,5.0,%,no,growth,133366,25222,1,2017-08-25 09:47:26
2094,,NaCl,0,0.0,0.0,%,,optimum,133367,25217,1,2017-08-25 09:47:26
2095,,NaCl,0,0.0,0.0,%,,maximum,133369,25231,1,2017-08-25 09:47:26
2096,,NaCl,2,2.0,2.0,%,,optimum,133370,25238,1,2017-08-25 09:47:26
2097,,NaCl,1,1.0,1.0,%,positive,growth,133371,25229,1,2017-08-25 09:47:26
2098,,NaCl,9,9.0,9.0,%,positive,growth,133084,25240,1,2017-08-25 09:47:26
2099,,NaCl,12,12.0,12.0,%,positive,growth,133084,25240,1,2017-08-25 09:47:26
2100,,NaCl,0,0.0,0.0,%,,optimum,133372,25220,1,2017-08-25 09:47:26
2102,,NaCl,1,1.0,1.0,%,,optimum,133373,25225,1,2017-08-25 09:47:26
2103,,NaCl,0.6,0.6,0.6,%,positive,growth,133374,25242,1,2017-08-25 09:47:26
2104,,NaCl,0-8,0.0,8.0,%,positive,growth,133087,25218,1,2017-08-25 09:47:26
2105,,NaCl,4.0-6.0,4.0,6.0,%,,optimum,133375,25216,1,2017-08-25 09:47:26
2106,,NaCl,0-0.5,0.0,0.5,%,positive,growth,133376,25243,1,2017-08-25 09:47:26
2107,,NaCl,0-1.5,0.0,1.5,%,positive,growth,133376,25243,1,2017-08-25 09:47:26
2108,,NaCl,0-3.0,0.0,3.0,%,positive,growth,133376,25243,1,2017-08-25 09:47:26
2109,,NaCl,5,5.0,5.0,%,no,growth,133382,25267,1,2017-08-25 09:47:26
2110,,NaCl,0-2,0.0,2.0,%,,optimum,133090,25313,1,2017-08-25 09:47:26
2111,,NaCl,0.0-0.4,0.0,0.4,%,positive,growth,133383,25290,1,2017-08-25 09:47:26
2112,,NaCl,0.0-0.1,0.0,0.1,%,,optimum,133383,25290,1,2017-08-25 09:47:26
2113,,NaCl,0.0-0.1,0.0,0.1,%,positive,growth,133392,25287,1,2017-08-25 09:47:26
2114,,NaCl,0,0.0,0.0,%,,optimum,133392,25287,1,2017-08-25 09:47:26
2115,,NaCl,0.5-3.5,0.5,3.5,%,,optimum,133394,25271,1,2017-08-25 09:47:26
2116,,NaCl,0-4,0.0,4.0,%,positive,growth,133395,25263,1,2017-08-25 09:47:26
2117,,NaCl,2-3,2.0,3.0,%,,optimum,133395,25263,1,2017-08-25 09:47:26
2118,,NaCl,2,2.0,2.0,%,,optimum,133399,25283,1,2017-08-25 09:47:26
2119,,NaCl,10,10.0,10.0,%,no,growth,133399,25283,1,2017-08-25 09:47:26
2120,,NaCl,20,20.0,20.0,%,no,growth,133399,25283,1,2017-08-25 09:47:26
2121,,NaCl,0.0-7.0,0.0,7.0,%,positive,growth,133404,25274,1,2017-08-25 09:47:26
2122,,NaCl,2,2.0,2.0,%,,optimum,133404,25274,1,2017-08-25 09:47:26
2123,,NaCl,0,0.0,0.0,%,positive,maximum,133409,25245,1,2017-08-25 09:47:26
2124,,NaCl,4,4.0,4.0,%,,maximum,133410,25275,1,2017-08-25 09:47:26
2125,,NaCl,2-10,2.0,10.0,%,positive,growth,133411,25269,1,2017-08-25 09:47:26
2126,slightly halophilic,NaCl,3-8,3.0,8.0,%,,optimum,133411,25269,1,2017-08-25 09:47:26
2127,,NaCl,0,0.0,0.0,%,no,growth,133411,25269,1,2017-08-25 09:47:26
2128,,NaCl,3,3.0,3.0,%,positive,growth,133413,25259,1,2017-08-25 09:47:26
2129,,NaCl,0,0.0,0.0,%,,optimum,133416,25253,1,2017-08-25 09:47:26
2130,,NaCl,4,4.0,4.0,%,,optimum,133101,25298,1,2017-08-25 09:47:26
2131,,NaCl,1,1.0,1.0,%,,optimum,133102,25295,1,2017-08-25 09:47:26
2132,,NaCl,3.0-5.0,3.0,5.0,%,,optimum,133106,25310,1,2017-08-25 09:47:26
2133,,NaCl,3,3.0,3.0,%,,optimum,133107,25293,1,2017-08-25 09:47:26
2134,,NaCl,0-1,0.0,1.0,%,,optimum,133108,25309,1,2017-08-25 09:47:26
2135,extremely halophilic,NaCl,10-35,10.0,35.0,%,positive,growth,133110,25294,1,2017-08-25 09:47:26
2136,,NaCl,20,20.0,20.0,%,,optimum,133110,25294,1,2017-08-25 09:47:26
2137,,NaCl,0.0-0.5,0.0,0.5,%,positive,growth,133118,25291,1,2017-08-25 09:47:26
2138,,NaCl,0,0.0,0.0,%,,optimum,133118,25291,1,2017-08-25 09:47:26
2139,,NaCl,0,0.0,0.0,%,,optimum,133119,25297,1,2017-08-25 09:47:26
2140,,NaCl,0.5,0.5,0.5,%,positive,growth,133120,25296,1,2017-08-25 09:47:26
2141,,NaCl,3,3.0,3.0,%,no,growth,133120,25296,1,2017-08-25 09:47:26
2142,,NaCl,2.0-16.0,2.0,16.0,%,positive,growth,133122,25304,1,2017-08-25 09:47:26
2143,,NaCl,0,0.0,0.0,%(w/v),positive,growth,133186,24969,1,2017-08-25 09:47:26
2144,,NaCl,0.0-1.0,0.0,1.0,%(w/v),,optimum,133020,25063,1,2017-08-25 09:47:26
2145,,NaCl,0-13,0.0,13.0,%(w/v),positive,growth,132660,24965,1,2017-08-25 09:47:26
2146,,NaCl,0-8.0,0.0,8.0,%(w/v),positive,growth,133125,25248,1,2017-08-25 09:47:26
2147,,NaCl,0,0.0,0.0,%(w/v),,optimum,133125,25248,1,2017-08-25 09:47:26
2148,,NaCl,2.0-9.0,2.0,9.0,%(w/v),positive,growth,133262,25046,1,2017-08-25 09:47:26
2149,,NaCl,0.0-10.0,0.0,10.0,%(w/v),positive,growth,17886,24974,1,2017-08-25 09:47:26
2150,,NaCl,15,15.0,15.0,%(w/v),no,growth,17886,24974,1,2017-08-25 09:47:26
2151,,NaCl,0.13-6.0,0.13,6.0,%(w/v),positive,growth,24046,25239,1,2017-08-25 09:47:26
2152,,NaCl,0.0-4.0,0.0,4.0,%(w/v),positive,growth,133129,24890,1,2017-08-25 09:47:26
2153,,NaCl,10,10.0,10.0,%(w/v),no,growth,133129,24890,1,2017-08-25 09:47:26
2154,,NaCl,<1.0,1.0,1.0,%(w/v),positive,growth,133130,24891,1,2017-08-25 09:47:26
2155,,NaCl,0.0-1.0,0.0,1.0,%(w/v),positive,growth,133130,24891,1,2017-08-25 09:47:26
2156,,NaCl,1,1.0,1.0,%(w/v),positive,maximum,132630,24892,1,2017-08-25 09:47:26
2157,,NaCl,0.0-8.0,0.0,8.0,%(w/v),positive,growth,133131,24893,1,2017-08-25 09:47:26
2158,,NaCl,0.0-3.0,0.0,3.0,%(w/v),,optimum,133131,24893,1,2017-08-25 09:47:26
2159,,NaCl,>5.0,5.0,5.0,%(w/v),no,growth,133132,24894,1,2017-08-25 09:47:26
2160,,NaCl,0-3,0.0,3.0,%(w/v),positive,growth,132631,24895,1,2017-08-25 09:47:26
2161,,NaCl,3,3.0,3.0,%(w/v),positive,growth,133134,24896,1,2017-08-25 09:47:26
2162,,NaCl,7,7.0,7.0,%(w/v),no,growth,133134,24896,1,2017-08-25 09:47:26
2163,halophilic,NaCl,4.0-18.0,4.0,18.0,%(w/v),positive,growth,132632,24898,1,2017-08-25 09:47:26
2164,,NaCl,5.0-7.0,5.0,7.0,%(w/v),,optimum,132632,24898,1,2017-08-25 09:47:26
2165,,NaCl,0-3,0.0,3.0,%(w/v),positive,growth,132633,24899,1,2017-08-25 09:47:26
2166,,NaCl,1,1.0,1.0,%(w/v),positive,optimum,132633,24899,1,2017-08-25 09:47:26
2167,,NaCl,0-11.0,0.0,11.0,%(w/v),positive,growth,133136,24901,1,2017-08-25 09:47:26
2168,,NaCl,1.0-2.0,1.0,2.0,%(w/v),positive,optimum,133136,24901,1,2017-08-25 09:47:26
2169,,NaCl,0.0-8.0,0.0,8.0,%(w/v),positive,growth,133137,24902,1,2017-08-25 09:47:26
2170,,NaCl,<1.0,1.0,1.0,%(w/v),positive,growth,132635,24903,1,2017-08-25 09:47:26
2171,,NaCl,2.0-3.0,2.0,3.0,%(w/v),,optimum,133002,24907,1,2017-08-25 09:47:26
2172,,NaCl,0.5-7.0,0.5,7.0,%(w/v),positive,growth,133002,24907,1,2017-08-25 09:47:26
2173,,NaCl,0-0.2,0.0,0.2,%(w/v),positive,growth,133141,24909,1,2017-08-25 09:47:26
2174,,NaCl,0.0-1.0,0.0,1.0,%(w/v),positive,growth,133142,24910,1,2017-08-25 09:47:26
2175,,NaCl,0,0.0,0.0,%(w/v),,optimum,133142,24910,1,2017-08-25 09:47:26
2176,,NaCl,0,0.0,0.0,%(w/v),positive,growth,132637,24911,1,2017-08-25 09:47:26
2177,,NaCl,0.0-3.0,0.0,3.0,%(w/v),positive,growth,133143,24912,1,2017-08-25 09:47:26
2178,,NaCl,0.0-1.0,0.0,1.0,%(w/v),,optimum,133143,24912,1,2017-08-25 09:47:26
2179,,NaCl,0.1-2.0,0.1,2.0,%(w/v),positive,growth,133144,24913,1,2017-08-25 09:47:26
2180,,NaCl,0,0.0,0.0,%(w/v),positive,growth,133144,24913,1,2017-08-25 09:47:26
2181,,NaCl,2,2.0,2.0,%(w/v),positive,growth,133144,24913,1,2017-08-25 09:47:26
2182,,NaCl,3,3.0,3.0,%(w/v),positive,maximum,133145,24914,1,2017-08-25 09:47:26
2183,,NaCl,1,1.0,1.0,%(w/v),positive,maximum,133145,24914,1,2017-08-25 09:47:26
2184,,NaCl,0.5-6.0,0.5,6.0,%(w/v),positive,growth,133148,24916,1,2017-08-25 09:47:26
2185,,NaCl,2,2.0,2.0,%(w/v),,optimum,133148,24916,1,2017-08-25 09:47:26
2186,moderately halophilic,NaCl,0.5-5.0,0.5,5.0,%(w/v),positive,growth,133003,24917,1,2017-08-25 09:47:26
2187,,NaCl,2,2.0,2.0,%(w/v),,optimum,133003,24917,1,2017-08-25 09:47:26
2188,,NaCl,0-2,0.0,2.0,%(w/v),positive,growth,133149,24918,1,2017-08-25 09:47:26
2189,,NaCl,0,0.0,0.0,%(w/v),positive,optimum,133149,24918,1,2017-08-25 09:47:26
2190,,NaCl,4,4.0,4.0,%(w/v),no,growth,132638,25312,1,2017-08-25 09:47:26
2191,,NaCl,6.5,6.5,6.5,%(w/v),no,growth,132638,25312,1,2017-08-25 09:47:26
2192,,NaCl,25,25.0,25.0,%(w/v),positive,maximum,133151,24920,1,2017-08-25 09:47:26
2193,,NaCl,8,8.0,8.0,%(w/v),positive,optimum,133151,24920,1,2017-08-25 09:47:26
2194,,NaCl,1,1.0,1.0,%(w/v),positive,minimum,133153,24924,1,2017-08-25 09:47:26
2195,,NaCl,2-3,2.0,3.0,%(w/v),positive,optimum,133153,24924,1,2017-08-25 09:47:26
2196,,NaCl,19,19.0,19.0,%(w/v),positive,maximum,133153,24924,1,2017-08-25 09:47:26
2197,,NaCl,1.0-5.0,1.0,5.0,%(w/v),positive,growth,132643,24926,1,2017-08-25 09:47:26
2198,,NaCl,2.5,2.5,2.5,%(w/v),,optimum,132643,24926,1,2017-08-25 09:47:26
2199,,NaCl,0-4,0.0,4.0,%(w/v),positive,growth,132646,24929,1,2017-08-25 09:47:26
2200,moderately halophilic,NaCl,1.0-20.0,1.0,20.0,%(w/v),positive,growth,133157,24931,1,2017-08-25 09:47:26
2201,,NaCl,0,0.0,0.0,%(w/v),no,growth,133157,24931,1,2017-08-25 09:47:26
