ID_cell_morphology,cell_len,rgStart_len,rgEnd_len,cell_len_unit,cell_width,rgStart_wid,rgEnd_wid,cell_width_unit,cell_shape,motility,flagellum_arrangement,gram_stain,ID_strains,ID_reference,manual_annotation,api_import,last_change
935,1.0-1.5,1.0,1.5,µm,0.5-0.8,0.5,0.8,µm,rod-shaped,0.0,,negative,133366,25222,1,,2017-08-25 07:29:39
936,1.5-3.0,1.5,3.0,µm,0.3-0.4,0.3,0.4,µm,rod-shaped,0.0,,negative,133367,25217,1,,2017-08-25 07:29:39
937,1.4-2.0,1.4,2.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,1.0,,negative,133368,25221,1,,2017-08-25 07:29:39
938,8.6-14.5,8.6,14.5,µm,1.4-1.6,1.4,1.6,µm,filament-shaped,0.0,,negative,133369,25231,1,,2017-08-25 07:29:39
939,1.7-2.0,1.7,2.0,µm,0.6-1.0,0.6,1.0,µm,rod-shaped,0.0,,negative,133370,25238,1,,2017-08-25 07:29:39
940,1.5-3.0,1.5,3.0,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,1.0,,negative,24046,25239,1,,2017-08-25 07:29:39
941,0.8,0.8,0.8,µm,,,,,rod-shaped,0.0,,positive,133084,25240,1,,2017-08-25 07:29:39
942,2.0-3.0,2.0,3.0,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,1.0,peritrichous,positive,133371,25229,1,,2017-08-25 07:29:39
943,5.5-6.0,5.5,6.0,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,1.0,lophotrichous,positive,133372,25220,1,,2017-08-25 07:29:39
945,0.9-1.5,0.9,1.5,µm,0.5-0.7,0.5,0.7,µm,rod-shaped,0.0,,negative,133373,25225,1,,2017-08-25 07:29:39
946,1.3-2.6,1.3,2.6,µm,0.6-1.0,0.6,1.0,µm,rod-shaped,1.0,peritrichous,positive,133312,25154,1,,2017-08-25 07:29:39
947,2.0-2.5,2.0,2.5,µm,0.5-0.7,0.5,0.7,µm,rod-shaped,1.0,,positive,133313,25166,1,,2017-08-25 07:29:39
948,4-5,4.0,5.0,µm,1-2,1.0,2.0,µm,rod-shaped,1.0,,negative,133060,25143,1,,2017-08-25 07:29:39
949,1.2-2.2,1.2,2.2,µm,,,,,rod-shaped,0.0,,positive,133063,25206,1,,2017-08-25 07:29:39
950,,,,,,,,,,,,positive,132026,25196,1,,2017-08-25 07:29:39
951,,,,,,,,,,,,positive,130974,25204,1,,2017-08-25 07:29:39
952,,,,,,,,,,,,positive,133064,25195,1,,2017-08-25 07:29:39
953,,,,,,,,,,,,positive,133062,25169,1,,2017-08-25 07:29:39
954,15-25,15.0,25.0,µm,1-1.5,1.0,1.5,µm,filament-shaped,0.0,,positive,132014,25215,1,,2017-08-25 07:29:39
955,2.0-6.0,2.0,6.0,µm,0.2-0.5,0.2,0.5,µm,rod-shaped,0.0,,positive,133079,25227,1,,2017-08-25 07:29:39
956,0.9-1.1,0.9,1.1,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,variable,133081,25235,1,,2017-08-25 07:29:39
957,,,,,,,,,coccus-shaped,,,,133081,25235,1,,2017-08-25 07:29:39
958,,,,,,,,,,0.0,,positive,133357,25236,1,,2017-08-25 07:29:39
959,,,,,,,,,,0.0,,positive,133358,25234,1,,2017-08-25 07:29:39
960,1.2-2.2,1.2,2.2,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,,,negative,133083,25230,1,,2017-08-25 07:29:39
961,,,,,,,,,rod-shaped,0.0,,negative,130241,25230,1,,2017-08-25 07:29:39
962,0.5-0.6,0.5,0.6,µm,0.3-0.4,0.3,0.4,µm,pleomorphic-shaped,0.0,,negative,133385,25246,1,,2017-08-25 07:29:39
963,,,,,,,,,rod-shaped,,,,133385,25246,1,,2017-08-25 07:29:39
964,2,2.0,2.0,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,negative,133386,25282,1,,2017-08-25 07:29:39
965,0.4-1.5,0.4,1.5,µm,0.4-1.5,0.4,1.5,µm,coccus-shaped,0.0,,negative,133387,25285,1,,2017-08-25 07:29:39
966,1.4-3.2,1.4,3.2,µm,0.4-0.7,0.4,0.7,µm,rod-shaped,0.0,,negative,133387,25285,1,,2017-08-25 07:29:39
967,1.3-1.9,1.3,1.9,µm,0.7-0.8,0.7,0.8,µm,rod-shaped,0.0,,negative,133388,25286,1,,2017-08-25 07:29:39
968,2.0-3.0,2.0,3.0,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,0.0,,negative,133389,25281,1,,2017-08-25 07:29:39
969,1.6-2.4,1.6,2.4,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,0.0,,negative,133390,25273,1,,2017-08-25 07:29:39
970,1.3-1.7,1.3,1.7,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,0.0,,negative,133391,25277,1,,2017-08-25 07:29:39
971,1.2-2.8,1.2,2.8,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,1.0,,negative,133392,25287,1,,2017-08-25 07:29:39
972,1.4-2.0,1.4,2.0,µm,0.4-0.7,0.4,0.7,µm,rod-shaped,0.0,,negative,133393,25268,1,,2017-08-25 07:29:39
973,1.0-1.5,1.0,1.5,µm,1.0-1.5,1.0,1.5,µm,coccus-shaped,1.0,,positive,133091,25288,1,,2017-08-25 07:29:39
974,2.0-4.0,2.0,4.0,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,1.0,peritrichous,positive,133092,25258,1,,2017-08-25 07:29:39
975,2.0-11.0,2.0,11.0,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,1.0,,negative,133400,25255,1,,2017-08-25 07:29:39
976,2.0-2.5,2.0,2.5,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,0.0,,positive,133094,25289,1,,2017-08-25 07:29:39
977,2.0-3.0,2.0,3.0,µm,0.8-1.0,0.8,1.0,µm,,0.0,,positive,133089,25250,1,,2017-08-25 07:29:39
978,1.0-1.4,1.0,1.4,µm,0.7-1.0,0.7,1.0,µm,rod-shaped,0.0,,negative,133383,25290,1,,2017-08-25 07:29:39
979,1.3-1.5,1.3,1.5,µm,0.7-1.0,0.7,1.0,µm,rod-shaped,0.0,,negative,133401,25266,1,,2017-08-25 07:29:39
980,1.2-1.5,1.2,1.5,µm,1.2-1.5,1.2,1.5,µm,coccus-shaped,0.0,,negative,133402,25264,1,,2017-08-25 07:29:39
981,0.5-1.1,0.5,1.1,µm,0.2-0.8,0.2,0.8,µm,coccus-shaped,0.0,,negative,133403,25280,1,,2017-08-25 07:29:39
982,1.0-1.3,1.0,1.3,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,negative,133404,25274,1,,2017-08-25 07:29:39
983,0.8-1.2,0.8,1.2,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,1.0,,negative,133405,25276,1,,2017-08-25 07:29:39
984,0.4-4.0,0.4,4.0,µm,0.1-0.4,0.1,0.4,µm,rod-shaped,0.0,,negative,133406,25272,1,,2017-08-25 07:29:39
985,0.8-1.2,0.8,1.2,µm,0.3-0.4,0.3,0.4,µm,rod-shaped,0.0,,negative,133407,25278,1,,2017-08-25 07:29:39
986,0.889,0.89,0.89,µm,0.348,0.35,0.35,µm,rod-shaped,1.0,"monotrichous, polar",negative,133408,25279,1,,2017-08-25 07:29:39
987,1.0-1.8,1.0,1.8,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,0.0,,negative,133409,25245,1,,2017-08-25 07:29:39
988,2.3,2.3,2.3,µm,0.5,0.5,0.5,µm,rod-shaped,1.0,polar,negative,133410,25275,1,,2017-08-25 07:29:39
989,1.3-2.0,1.3,2.0,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,negative,133411,25269,1,,2017-08-25 07:29:39
990,0.56,0.56,0.56,µm,0.35,0.35,0.35,µm,oval-shaped,0.0,,negative,133093,25270,1,,2017-08-25 07:29:39
991,2.0-10.0,2.0,10.0,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,0.0,,negative,133412,25265,1,,2017-08-25 07:29:39
992,,,,,,,,,rod-shaped,,,positive,133110,25294,1,,2017-08-25 07:29:39
993,2.2-2.6,2.2,2.6,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,0.0,,positive,133111,25308,1,,2017-08-25 07:29:39
994,,,,,,,,,,,,positive,133112,25292,1,,2017-08-25 07:29:39
995,1.2-3.5,1.2,3.5,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,1.0,,positive,133099,25305,1,,2017-08-25 07:29:39
996,,,,,,,,,,0.0,,,133099,25305,1,,2017-08-25 07:29:39
997,1.0-1.2,1.0,1.2,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,133113,25302,1,,2017-08-25 07:29:39
998,0.9-1.4,0.9,1.4,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,negative,133113,25302,1,,2017-08-25 07:29:39
999,1.0-1.3,1.0,1.3,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,133113,25302,1,,2017-08-25 07:29:39
1000,1.2-1.6,1.2,1.6,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,negative,133113,25302,1,,2017-08-25 07:29:39
1001,0.5-10.0,0.5,10.0,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,0.0,,negative,133117,25300,1,,2017-08-25 07:29:39
1002,2-6,2.0,6.0,µm,0.8-1,0.8,1.0,µm,rod-shaped,0.0,,negative,133118,25291,1,,2017-08-25 07:29:39
1003,0.8-1.0,0.8,1.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,negative,133318,25140,1,,2017-08-25 07:29:39
1004,0.5-1.2,0.5,1.2,µm,0.3-0.7,0.3,0.7,µm,rod-shaped,0.0,,negative,133319,25165,1,,2017-08-25 07:29:39
1005,,,,,,,,,rod-shaped,,,positive,133059,25142,1,,2017-08-25 07:29:39
1006,,,,,,,,,rod-shaped,1.0,polar,positive,133355,25174,1,,2017-08-25 07:29:39
1007,2,2.0,2.0,µm,0.8,0.8,0.8,µm,rod-shaped,1.0,,negative,133078,25198,1,,2017-08-25 07:29:39
1008,,,,,,,,,,,,positive,133356,25233,1,,2017-08-25 07:29:39
1009,2.0-2.5,2.0,2.5,µm,0.5-1.0,0.5,1.0,µm,rod-shaped,0.0,,negative,133359,25232,1,,2017-08-25 07:29:39
1010,1.7-1.9,1.7,1.9,µm,0.6-0.7,0.6,0.7,µm,rod-shaped,1.0,,negative,133360,25223,1,,2017-08-25 07:29:39
1011,1.6-2.0,1.6,2.0,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,0.0,,negative,133361,25244,1,,2017-08-25 07:29:39
1012,0.5-10.0,0.5,10.0,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,0.0,,negative,133362,25226,1,,2017-08-25 07:29:39
1013,2.6,2.6,2.6,µm,1,1.0,1.0,µm,rod-shaped,0.0,,negative,133364,25224,1,,2017-08-25 07:29:39
1014,1.1-2.0,1.1,2.0,µm,0.5-0.8,0.5,0.8,µm,rod-shaped,0.0,,negative,133363,25237,1,,2017-08-25 07:29:39
1015,1.2-1.8,1.2,1.8,µm,0.6-0.7,0.6,0.7,µm,rod-shaped,0.0,,negative,133365,25219,1,,2017-08-25 07:29:39
1016,1.8-2.8,1.8,2.8,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,1.0,polar,negative,133085,25241,1,,2017-08-25 07:29:39
1017,1.5-2.1,1.5,2.1,µm,1.1-1.4,1.1,1.4,µm,rod-shaped,1.0,,negative,133086,25228,1,,2017-08-25 07:29:39
1018,1.0-1.3,1.0,1.3,µm,0.6-0.7,0.6,0.7,µm,rod-shaped,,,negative,133374,25242,1,,2017-08-25 07:29:39
1019,1.1-1.2,1.1,1.2,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,0.0,,negative,133087,25218,1,,2017-08-25 07:29:39
1020,1.2-2.4,1.2,2.4,µm,0.1-0.3,0.1,0.3,µm,rod-shaped,1.0,polar,negative,133375,25216,1,,2017-08-25 07:29:39
1021,1.0-4.5,1.0,4.5,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,1.0,polar,negative,133376,25243,1,,2017-08-25 07:29:39
1022,1.2-2.6,1.2,2.6,µm,0.5-0.9,0.5,0.9,µm,rod-shaped,1.0,polar,negative,133376,25243,1,,2017-08-25 07:29:39
1023,1.2-2.0,1.2,2.0,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,0.0,,negative,133376,25243,1,,2017-08-25 07:29:39
1024,0.8-4.3,0.8,4.3,µm,0.3-0.6,0.3,0.6,µm,rod-shaped,0.0,,negative,133394,25271,1,,2017-08-25 07:29:39
1025,1.8-4.0,1.8,4.0,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,negative,133395,25263,1,,2017-08-25 07:29:39
1026,1.5-3.0,1.5,3.0,µm,0.4-1.0,0.4,1.0,µm,rod-shaped,0.0,,negative,133396,25254,1,,2017-08-25 07:29:39
1027,2.4-8.2,2.4,8.2,µm,0.4,0.4,0.4,µm,rod-shaped,0.0,,negative,133397,25249,1,,2017-08-25 07:29:39
1028,0.8-1.5,0.8,1.5,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,negative,133125,25248,1,,2017-08-25 07:29:39
1029,1.5-4.0,1.5,4.0,µm,0.2-0.8,0.2,0.8,µm,rod-shaped,1.0,peritrichous,positive,133398,25284,1,,2017-08-25 07:29:39
1030,,,,,1.2-1.5,1.2,1.5,µm,coccus-shaped,0.0,,positive,133399,25283,1,,2017-08-25 07:29:39
1031,1.3-3.5,1.3,3.5,µm,0.4-1.0,0.4,1.0,µm,rod-shaped,0.0,,positive,133090,25313,1,,2017-08-25 07:29:39
1032,1.1-3.6,1.1,3.6,µm,0.4-0.7,0.4,0.7,µm,rod-shaped,1.0,,positive,133088,25247,1,,2017-08-25 07:29:39
1033,,,,,,,,,rod-shaped,1.0,peritrichous,negative,133384,25257,1,,2017-08-25 07:29:39
1034,,,,,,,,,rod-shaped,,,negative,133413,25259,1,,2017-08-25 07:29:39
1035,5.1-5.6,5.1,5.6,µm,1.2-1.8,1.2,1.8,µm,rod-shaped,1.0,polar,negative,133414,25261,1,,2017-08-25 07:29:39
1036,2.5-4.5,2.5,4.5,µm,0.8-1.0,0.8,1.0,µm,rod-shaped,1.0,,negative,133415,25260,1,,2017-08-25 07:29:39
1037,,,,,1.0-1.3,1.0,1.3,µm,coccus-shaped,0.0,,negative,133416,25253,1,,2017-08-25 07:29:39
1038,3.3-5.5,3.3,5.5,µm,0.9-1.1,0.9,1.1,µm,rod-shaped,0.0,,negative,133417,25262,1,,2017-08-25 07:29:39
1039,,,,,0.6-2.7,0.6,2.7,µm,coccus-shaped,,,,133417,25262,1,,2017-08-25 07:29:39
1040,1.5-2.5,1.5,2.5,µm,0.5-1.0,0.5,1.0,µm,rod-shaped,1.0,polar,negative,133381,25256,1,,2017-08-25 07:29:39
1041,5,5.0,5.0,µm,1-2,1.0,2.0,µm,rod-shaped,1.0,polar,negative,271,25256,1,,2017-08-25 07:29:39
1042,2,2.0,2.0,µm,1,1.0,1.0,µm,rod-shaped,1.0,,negative,133380,25251,1,,2017-08-25 07:29:39
1043,1.5-3.5,1.5,3.5,µm,0.3-0.7,0.3,0.7,µm,rod-shaped,1.0,polar,,133379,25252,1,,2017-08-25 07:29:39
1044,,,,,,,,,,0.0,,positive,133101,25298,1,,2017-08-25 07:29:39
1045,1.0-1.4,1.0,1.4,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,positive,133102,25295,1,,2017-08-25 07:29:39
1046,0.7-1.0,0.7,1.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,positive,133103,25307,1,,2017-08-25 07:29:39
1047,0.7-2.0,0.7,2.0,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,0.0,,positive,133104,25299,1,,2017-08-25 07:29:39
1048,,,,,,,,,coccus-shaped,,,,133104,25299,1,,2017-08-25 07:29:39
1049,,,,,,,,,,0.0,,positive,133105,25306,1,,2017-08-25 07:29:39
1050,,,,,,,,,rod-shaped,0.0,,positive,133106,25310,1,,2017-08-25 07:29:39
1051,,,,,,,,,coccus-shaped,0.0,,positive,133107,25293,1,,2017-08-25 07:29:39
1052,,,,,,,,,rod-shaped,,,,133107,25293,1,,2017-08-25 07:29:39
1053,,,,,,,,,,0.0,,positive,133108,25309,1,,2017-08-25 07:29:39
1054,,,,,,,,,,0.0,,positive,133109,25301,1,,2017-08-25 07:29:39
1055,,,,,,,,,rod-shaped,0.0,,negative,133119,25297,1,,2017-08-25 07:29:39
1056,2.6-3.1,2.6,3.1,µm,1.0-1.2,1.0,1.2,µm,rod-shaped,0.0,,negative,133120,25296,1,,2017-08-25 07:29:39
1057,0.8-2.0,0.8,2.0,µm,0.5-1.0,0.5,1.0,µm,rod-shaped,,,negative,133121,25311,1,,2017-08-25 07:29:39
1058,,,,,,,,,,0.0,,,133121,25311,1,,2017-08-25 07:29:39
1059,2.5-16.5,2.5,16.5,µm,0.3-0.6,0.3,0.6,µm,rod-shaped,0.0,,negative,133122,25304,1,,2017-08-25 07:29:39
1060,,,,,,,,,rod-shaped,0.0,,negative,133123,25303,1,,2017-08-25 07:29:39
2477,0.85,0.85,0.85,µm,0.45,0.45,0.45,µm,rod-shaped,1.0,,negative,14252,32024,1,,2017-12-01 12:54:15
2476,3,3.0,3.0,µm,0.25,0.25,0.25,µm,rod-shaped,1.0,,negative,134324,32436,1,,2017-12-01 12:54:15
2475,2.55,2.55,2.55,µm,0.3,0.3,0.3,µm,rod-shaped,1.0,gliding,negative,5729,31939,1,,2017-12-01 12:54:15
2474,04-05,4.0,5.0,µm,0.8-0.9,0.8,0.9,µm,rod-shaped,1.0,,positive,429,31943,1,,2017-12-01 12:54:15
2473,05-06,5.0,6.0,µm,0.7-0.8,0.7,0.8,µm,rod-shaped,1.0,,positive,432,31943,1,,2017-12-01 12:54:15
2472,04-05,4.0,5.0,µm,0.7-0.8,0.7,0.8,µm,rod-shaped,1.0,,positive,433,31943,1,,2017-12-01 12:54:15
2471,04-05,4.0,5.0,µm,0.6-0.7,0.6,0.7,µm,rod-shaped,1.0,,positive,431,31943,1,,2017-12-01 12:54:15
2470,04-05,4.0,5.0,µm,0.9-1,0.9,1.0,µm,rod-shaped,0.0,,positive,430,31943,1,,2017-12-01 12:54:15
2469,04-05,4.0,5.0,µm,0.6-0.7,0.6,0.7,µm,rod-shaped,1.0,,positive,428,31943,1,,2017-12-01 12:54:15
2468,,,,,,,,,,0.0,,,7796,32292,1,,2017-12-01 12:54:15
2467,02-04,2.0,4.0,µm,0.8,0.8,0.8,µm,rod-shaped,,,positive,6644,31901,1,,2017-12-01 12:54:15
2466,03-06,3.0,6.0,µm,0.8,0.8,0.8,µm,rod-shaped,0.0,,positive,6643,31901,1,,2017-12-01 12:54:15
2465,,,,,,,,,rod-shaped,1.0,,,17043,31912,1,,2017-12-01 12:54:15
2464,4.5,4.5,4.5,µm,1,1.0,1.0,µm,rod-shaped,1.0,,positive,1255,31929,1,,2017-12-01 12:54:15
2463,1.7-2.5,1.7,2.5,µm,0.8,0.8,0.8,µm,rod-shaped,0.0,,negative,12498,31881,1,,2017-12-01 12:54:15
2462,2.5,2.5,2.5,µm,0.45,0.45,0.45,µm,rod-shaped,0.0,,negative,134220,31925,1,,2017-12-01 12:54:15
2461,0.9-6,0.9,6.0,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,1.0,gliding,negative,133569,29572,1,,2017-12-01 12:54:15
2460,2.5-4.1,2.5,4.1,µm,0.7-0.8,0.7,0.8,µm,rod-shaped,0.0,,negative,1622,32112,1,,2017-12-01 12:54:15
2459,,,,,0.675,0.68,0.68,µm,coccus-shaped,,,positive,14841,32255,1,,2017-12-01 12:54:15
2458,1.5,1.5,1.5,µm,0.55,0.55,0.55,µm,rod-shaped,0.0,,negative,23278,30596,1,,2017-12-01 12:54:15
2457,0.6-0.8,0.6,0.8,µm,0.6-0.8,0.6,0.8,µm,coccus-shaped,0.0,,positive,14432,32048,1,,2017-12-01 12:54:15
2456,01-02,1.0,2.0,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,1.0,,negative,13786,31871,1,,2017-12-01 12:54:15
2455,22.5,22.5,22.5,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,negative,131161,32037,1,,2017-12-01 12:54:15
2454,1.0-2.5,1.0,2.5,µm,0.5-0.7,0.5,0.7,µm,rod-shaped,0.0,,negative,134215,31904,1,,2017-12-01 12:54:15
2453,3.0-5.0,3.0,5.0,µm,0.5-0.7,0.5,0.7,µm,rod-shaped,0.0,,negative,134214,31904,1,,2017-12-01 12:54:15
2452,2,2.0,2.0,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,negative,134228,31967,1,,2017-12-01 12:54:15
2451,3.5,3.5,3.5,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,negative,11666,31933,1,,2017-12-01 12:54:15
2450,1.0-2.0,1.0,2.0,µm,0.8-1,0.8,1.0,µm,rod-shaped,1.0,,negative,134355,32591,1,,2017-12-01 12:54:15
2449,1.75,1.75,1.75,µm,0.85,0.85,0.85,µm,rod-shaped,1.0,,negative,134209,31852,1,,2017-12-01 12:54:15
2448,3.55,3.55,3.55,µm,1.7,1.7,1.7,µm,rod-shaped,1.0,,negative,7187,32496,1,,2017-12-01 12:54:15
2447,3.3,3.3,3.3,µm,1.25,1.25,1.25,µm,ovoid-shaped,1.0,,negative,7191,32496,1,,2017-12-01 12:54:15
2446,3.6,3.6,3.6,µm,1.4,1.4,1.4,µm,ovoid-shaped,1.0,,negative,7190,32496,1,,2017-12-01 12:54:15
2445,1.5-2.5,1.5,2.5,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,1.0,,negative,6115,31778,1,,2017-12-01 12:54:15
2444,02-40,2.0,40.0,µm,0.6-1,0.6,1.0,µm,rod-shaped,1.0,gliding,negative,24011,32110,1,,2017-12-01 12:54:15
2443,3,3.0,3.0,µm,0.8,0.8,0.8,µm,rod-shaped,0.0,,negative,134203,31830,1,,2017-12-01 12:54:15
2442,,,,,,,,,rod-shaped,,,negative,1562,29672,1,,2017-12-01 12:54:15
2441,,,,,,,,,,0.0,,positive,13266,32003,1,,2017-12-01 12:54:15
2440,,,,,,,,,,0.0,,positive,13265,32003,1,,2017-12-01 12:54:15
2439,,,,,,,,,rod-shaped,0.0,,positive,134301,32315,1,,2017-12-01 12:54:15
2438,,,,,,,,,rod-shaped,0.0,,positive,134300,32315,1,,2017-12-01 12:54:15
2437,,,,,,,,,rod-shaped,0.0,,positive,7518,32315,1,,2017-12-01 12:54:15
2436,,,,,,,,,rod-shaped,0.0,,positive,130419,32315,1,,2017-12-01 12:54:15
2435,1.0-1.5,1.0,1.5,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,0.0,,negative,14248,31827,1,,2017-12-01 12:54:15
2434,,,,,,,,,rod-shaped,1.0,,positive,11622,31800,1,,2017-12-01 12:54:15
2433,3.25,3.25,3.25,µm,0.45,0.45,0.45,µm,rod-shaped,1.0,,negative,2232,32021,1,,2017-12-01 12:54:15
2432,3,3.0,3.0,µm,0.9,0.9,0.9,µm,rod-shaped,1.0,,negative,134242,32075,1,,2017-12-01 12:54:15
2431,1.9,1.9,1.9,µm,0.75,0.75,0.75,µm,rod-shaped,1.0,,negative,24491,32111,1,,2017-12-01 12:54:15
2430,01-03,1.0,3.0,µm,0.3-0.6,0.3,0.6,µm,rod-shaped,1.0,,negative,11909,31795,1,,2017-12-01 12:54:15
2429,1,1.0,1.0,µm,0.3,0.3,0.3,µm,rod-shaped,0.0,,positive,11119,29274,1,,2017-12-01 12:54:15
2428,0.5-1.2,0.5,1.2,µm,0.3-0.4,0.3,0.4,µm,coccus-shaped,0.0,,positive,11062,32044,1,,2017-12-01 12:54:15
2427,,,,,,,,,,,,positive,11078,29202,1,,2017-12-01 12:54:15
2426,,,,,0.5-0.8,0.5,0.8,µm,coccus-shaped,0.0,,positive,12626,31819,1,,2017-12-01 12:54:15
2425,,,,,,,,,,0.0,,positive,16414,30145,1,,2017-12-01 12:54:15
2424,1-1.5,1.0,1.5,µm,0.2-0.4,0.2,0.4,µm,rod-shaped,0.0,,positive,11061,31948,1,,2017-12-01 12:54:15
2423,4.5,4.5,4.5,µm,0.75,0.75,0.75,µm,rod-shaped,1.0,,positive,11646,29254,1,,2017-12-01 12:54:15
2422,1.4,1.4,1.4,µm,0.7,0.7,0.7,µm,,0.0,,negative,5701,31941,1,,2017-12-01 12:54:15
2421,4,4.0,4.0,µm,0.35,0.35,0.35,µm,rod-shaped,0.0,,negative,134309,32367,1,,2017-12-01 12:54:15
2420,2,2.0,2.0,µm,0.75,0.75,0.75,µm,rod-shaped,0.0,,negative,134222,31944,1,,2017-12-01 12:54:15
2419,1.5-2.1,1.5,2.1,µm,0.2-0.5,0.2,0.5,µm,rod-shaped,1.0,,negative,17455,31846,1,,2017-12-01 12:54:15
2418,,,,,,,,,rod-shaped,0.0,,negative,17497,28948,1,,2017-12-01 12:54:15
2417,1.05,1.05,1.05,µm,0.45,0.45,0.45,µm,rod-shaped,1.0,,negative,12716,32066,1,,2017-12-01 12:54:15
2416,3.25,3.25,3.25,µm,0.7,0.7,0.7,µm,rod-shaped,0.0,,negative,13942,29683,1,,2017-12-01 12:54:15
2415,1.3,1.3,1.3,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,23277,30596,1,,2017-12-01 12:54:15
2414,03-06,3.0,6.0,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,0.0,,negative,3778,31804,1,,2017-12-01 12:54:15
2413,2,2.0,2.0,µm,,,,,rod-shaped,0.0,,positive,14088,31958,1,,2017-12-01 12:54:15
2412,1.16,1.16,1.16,µm,0.33,0.33,0.33,µm,rod-shaped,0.0,,negative,12548,31995,1,,2017-12-01 12:54:15
2411,1.2,1.2,1.2,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,13564,32136,1,,2017-12-01 12:54:15
2410,3.8,3.8,3.8,µm,0.7,0.7,0.7,µm,rod-shaped,0.0,,positive,1518,31809,1,,2017-12-01 12:54:15
2409,3.55,3.55,3.55,µm,0.85,0.85,0.85,µm,rod-shaped,0.0,,positive,1519,31809,1,,2017-12-01 12:54:15
2408,,,,,0.86,0.86,0.86,µm,coccus-shaped,,,positive,11054,31777,1,,2017-12-01 12:54:15
2407,1.6-4.2,1.6,4.2,µm,0.8-1.2,0.8,1.2,µm,rod-shaped,0.0,,negative,1612,31780,1,,2017-12-01 12:54:15
2406,2.5-6.0,2.5,6.0,µm,0.5,0.5,0.5,µm,rod-shaped,1.0,,negative,17691,31960,1,,2017-12-01 12:54:15
2405,,,,,,,,,rod-shaped,1.0,,negative,17412,31771,1,,2017-12-01 12:54:15
2404,,,,,,,,,rod-shaped,1.0,,negative,17413,31771,1,,2017-12-01 12:54:15
2403,2.75,2.75,2.75,µm,0.45,0.45,0.45,µm,rod-shaped,1.0,,,510,31898,1,,2017-12-01 12:54:15
2402,02-03,2.0,3.0,µm,0.3-0.4,0.3,0.4,µm,rod-shaped,0.0,,negative,10541,31197,1,,2017-12-01 12:54:15
2401,0.8-1.5,0.8,1.5,µm,0.6-0.9,0.6,0.9,µm,rod-shaped,0.0,,positive,8025,31682,1,,2017-12-01 12:54:15
2400,1.5-4.5,1.5,4.5,µm,0.8,0.8,0.8,µm,rod-shaped,0.0,,negative,1610,31702,1,,2017-12-01 12:54:15
2399,3.1,3.1,3.1,µm,0.5,0.5,0.5,µm,rod-shaped,1.0,,negative,2854,29002,1,,2017-12-01 12:54:15
