ID_enzymes,enzyme,activity,ec_number,exoenzyme,production,ID_strains,ID_reference,manual_annotation,last_change
2967,alpha-glucosidase,-,3.2.1.20,,,224,22977,1,2017-01-18 14:10:42
2968,alpha-mannosidase,-,3.2.1.24,,,224,22977,1,2017-01-18 14:10:42
2969,arginine dihydrolase,+,3.5.3.6,,,224,22977,1,2017-01-18 14:10:42
2970,beta-galactosidase,-,3.2.1.23,,,224,22977,1,2017-01-18 14:10:42
2971,beta-glucosidase,-,3.2.1.21,,,224,22977,1,2017-01-18 14:10:42
2972,beta-glucuronidase,+,3.2.1.31,,,224,22977,1,2017-01-18 14:10:42
2973,beta-mannosidase,-,3.2.1.25,,,224,22977,1,2017-01-18 14:10:42
2974,catalase,-,1.11.1.6,,,224,22977,1,2017-01-18 14:10:42
2975,chymotrypsin,-,3.4.4.5,,,224,22977,1,2017-01-18 14:10:42
2976,cystine arylamidase,+,3.4.11.3,,,224,22977,1,2017-01-18 14:10:42
2977,cytochrome oxidase,-,1.9.3.1,,,224,22977,1,2017-01-18 14:10:42
2978,esterase (C 4),+,,,,224,22977,1,2017-01-18 14:10:42
2979,esterase lipase (C 8),-,,,,224,22977,1,2017-01-18 14:10:42
2980,glycyl tryptophan arylamidase,-,,,,224,22977,1,2017-01-18 14:10:42
2981,leucine arylamidase,+,3.4.11.1,,,224,22977,1,2017-01-18 14:10:42
2982,lipase (C 14),-,,,,224,22977,1,2017-01-18 14:10:42
2983,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,224,22977,1,2017-01-18 14:10:42
2984,phosphoamidase,-,3.9.1.1,,,224,22977,1,2017-01-18 14:10:42
2985,pyroglutamic acid arylamidase,+,,,,224,22977,1,2017-01-18 14:10:42
2986,tripeptide aminopeptidase,-,3.4.11.4,,,224,22977,1,2017-01-18 14:10:42
2987,trypsin,-,3.4.21.4,,,224,22977,1,2017-01-18 14:10:42
2988,urease,-,3.5.1.5,,,224,22977,1,2017-01-18 14:10:42
2989,valine arylamidase,+,,,,224,22977,1,2017-01-18 14:10:42
2990,acid phosphatase,+,3.1.3.2,,,225,22978,1,2017-01-18 14:10:42
2991,alpha-fucosidase,-,3.2.1.51,,,225,22978,1,2017-01-18 14:10:42
2992,alpha-galactosidase,-,3.2.1.22,,,225,22978,1,2017-01-18 14:10:42
2993,alpha-glucosidase,-,3.2.1.20,,,225,22978,1,2017-01-18 14:10:42
2994,alpha-mannosidase,-,3.2.1.24,,,225,22978,1,2017-01-18 14:10:42
2995,arginine dihydrolase,-,3.5.3.6,,,225,22978,1,2017-01-18 14:10:42
2996,beta-galactosidase,-,3.2.1.23,,,225,22978,1,2017-01-18 14:10:42
2997,beta-glucuronidase,+,3.2.1.31,,,225,22978,1,2017-01-18 14:10:42
2998,beta-mannosidase,-,3.2.1.25,,,225,22978,1,2017-01-18 14:10:42
2999,catalase,-,1.11.1.6,,,225,22978,1,2017-01-18 14:10:42
3000,chymotrypsin,-,3.4.4.5,,,225,22978,1,2017-01-18 14:10:42
3001,cystine arylamidase,-,3.4.11.3,,,225,22978,1,2017-01-18 14:10:42
3002,cytochrome oxidase,-,1.9.3.1,,,225,22978,1,2017-01-18 14:10:42
3003,esterase (C 4),+,,,,225,22978,1,2017-01-18 14:10:42
3004,esterase lipase (C 8),-,,,,225,22978,1,2017-01-18 14:10:42
3005,glycyl tryptophan arylamidase,-,,,,225,22978,1,2017-01-18 14:10:42
3006,leucine arylamidase,-,3.4.11.1,,,225,22978,1,2017-01-18 14:10:42
3007,lipase (C 14),-,,,,225,22978,1,2017-01-18 14:10:42
3008,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,225,22978,1,2017-01-18 14:10:42
3009,phosphoamidase,-,3.9.1.1,,,225,22978,1,2017-01-18 14:10:42
3010,pyrazinamidase,+,3.5.1.B15,,,225,22978,1,2017-01-18 14:10:42
3011,pyroglutamic acid arylamidase,-,,,,225,22978,1,2017-01-18 14:10:42
3012,pyrrolidonyl arylamidase,-,3.4.19.3,,,225,22978,1,2017-01-18 14:10:42
3013,tripeptide aminopeptidase,-,3.4.11.4,,,225,22978,1,2017-01-18 14:10:42
3014,trypsin,-,3.4.21.4,,,225,22978,1,2017-01-18 14:10:42
3015,urease,-,3.5.1.5,,,225,22978,1,2017-01-18 14:10:42
3016,valine arylamidase,-,,,,225,22978,1,2017-01-18 14:10:42
3017,alkaline phosphatase,-,3.1.3.1,,,226,22979,1,2017-01-18 14:10:42
3018,alpha-galactosidase,-,3.2.1.22,,,226,22979,1,2017-01-18 14:10:42
3019,arginine dihydrolase,-,3.5.3.6,,,226,22979,1,2017-01-18 14:10:42
3020,beta-galactosidase,-,3.2.1.23,,,226,22979,1,2017-01-18 14:10:42
3021,beta-glucosidase,-,3.2.1.21,,,226,22979,1,2017-01-18 14:10:42
3022,beta-glucuronidase,-,3.2.1.31,,,226,22979,1,2017-01-18 14:10:42
3023,beta-mannosidase,-,3.2.1.25,,,226,22979,1,2017-01-18 14:10:42
3024,catalase,-,1.11.1.6,,,226,22979,1,2017-01-18 14:10:42
3025,cytochrome oxidase,-,1.9.3.1,,,226,22979,1,2017-01-18 14:10:42
3026,glycyl tryptophan arylamidase,-,,,,226,22979,1,2017-01-18 14:10:42
3027,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,226,22979,1,2017-01-18 14:10:42
3028,pyroglutamic acid arylamidase,-,,,,226,22979,1,2017-01-18 14:10:42
3029,tripeptide aminopeptidase,-,3.4.11.4,,,226,22979,1,2017-01-18 14:10:42
3030,urease,-,3.5.1.5,,,226,22979,1,2017-01-18 14:10:42
3031,acid phosphatase,+,3.1.3.2,,,227,22980,1,2017-01-18 14:10:42
3032,alkaline phosphatase,+,3.1.3.1,,,227,22980,1,2017-01-18 14:10:42
3033,arginine dihydrolase,+,3.5.3.6,,,227,22980,1,2017-01-18 14:10:42
3034,beta-galactosidase,+,3.2.1.23,,,227,22980,1,2017-01-18 14:10:42
3035,catalase,+/-,1.11.1.6,,,227,22980,1,2017-01-18 14:10:42
3036,cytochrome oxidase,-,1.9.3.1,,,227,22980,1,2017-01-18 14:10:42
3037,esterase (C 4),+,,,,227,22980,1,2017-01-18 14:10:42
3038,esterase lipase (C 8),+,,,,227,22980,1,2017-01-18 14:10:42
3039,naphthol-AS-BI-phosphohydrolase,+,,,,227,22980,1,2017-01-18 14:10:42
3040,acid phosphatase,+,3.1.3.2,,,229,23251,1,2017-01-18 14:10:42
3041,alkaline phosphatase,-,3.1.3.1,,,229,23251,1,2017-01-18 14:10:42
3042,alpha-fucosidase,-,3.2.1.51,,,229,23251,1,2017-01-18 14:10:42
3043,alpha-galactosidase,-,3.2.1.22,,,229,23251,1,2017-01-18 14:10:42
3044,alpha-glucosidase,-,3.2.1.20,,,229,23251,1,2017-01-18 14:10:42
3045,alpha-mannosidase,-,3.2.1.24,,,229,23251,1,2017-01-18 14:10:42
3046,arginine dihydrolase,-,3.5.3.6,,,229,23251,1,2017-01-18 14:10:42
3047,beta-glucuronidase,-,3.2.1.31,,,229,23251,1,2017-01-18 14:10:42
3048,beta-mannosidase,-,3.2.1.25,,,229,23251,1,2017-01-18 14:10:42
3049,catalase,-,1.11.1.6,,,229,23251,1,2017-01-18 14:10:42
3050,chymotrypsin,-,3.4.4.5,,,229,23251,1,2017-01-18 14:10:42
3051,cystine arylamidase,-,3.4.11.3,,,229,23251,1,2017-01-18 14:10:42
3052,cytochrome oxidase,-,1.9.3.1,,,229,23251,1,2017-01-18 14:10:42
3053,esterase (C 4),+/-,,,,229,23251,1,2017-01-18 14:10:42
3054,esterase lipase (C 8),+/-,,,,229,23251,1,2017-01-18 14:10:42
3055,glycyl tryptophan arylamidase,-,,,,229,23251,1,2017-01-18 14:10:42
3056,leucine arylamidase,-,3.4.11.1,,,229,23251,1,2017-01-18 14:10:42
3057,lipase (C 14),-,,,,229,23251,1,2017-01-18 14:10:42
3058,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,229,23251,1,2017-01-18 14:10:42
3059,pyroglutamic acid arylamidase,+,,,,229,23251,1,2017-01-18 14:10:42
3060,tripeptide aminopeptidase,-,3.4.11.4,,,229,23251,1,2017-01-18 14:10:42
3061,trypsin,-,3.4.21.4,,,229,23251,1,2017-01-18 14:10:42
3062,urease,-,3.5.1.5,,,229,23251,1,2017-01-18 14:10:42
3063,valine arylamidase,-,,,,229,23251,1,2017-01-18 14:10:42
3064,acid phosphatase,-,3.1.3.2,,,230,23252,1,2017-01-18 14:10:42
3065,alkaline phosphatase,-,3.1.3.1,,,230,23252,1,2017-01-18 14:10:42
3066,alpha-fucosidase,-,3.2.1.51,,,230,23252,1,2017-01-18 14:10:42
3067,alpha-galactosidase,-,3.2.1.22,,,230,23252,1,2017-01-18 14:10:42
3068,alpha-mannosidase,-,3.2.1.24,,,230,23252,1,2017-01-18 14:10:42
3069,arginine dihydrolase,+,3.5.3.6,,,230,23252,1,2017-01-18 14:10:42
3070,beta-galactosidase,-,3.2.1.23,,,230,23252,1,2017-01-18 14:10:42
3071,beta-glucosidase,-,3.2.1.21,,,230,23252,1,2017-01-18 14:10:42
3072,beta-glucuronidase,-,3.2.1.31,,,230,23252,1,2017-01-18 14:10:42
3073,beta-mannosidase,-,3.2.1.25,,,230,23252,1,2017-01-18 14:10:42
3074,catalase,-,1.11.1.6,,,230,23252,1,2017-01-18 14:10:42
3075,chymotrypsin,-,3.4.4.5,,,230,23252,1,2017-01-18 14:10:42
3076,esterase (C 4),+,,,,230,23252,1,2017-01-18 14:10:42
3077,esterase lipase (C 8),+,,,,230,23252,1,2017-01-18 14:10:42
3078,glycyl tryptophan arylamidase,-,,,,230,23252,1,2017-01-18 14:10:42
3079,leucine arylamidase,-,3.4.11.1,,,230,23252,1,2017-01-18 14:10:42
3080,lipase (C 14),-,,,,230,23252,1,2017-01-18 14:10:42
3081,pyrazinamidase,-,3.5.1.B15,,,230,23252,1,2017-01-18 14:10:42
3082,pyroglutamic acid arylamidase,+,,,,230,23252,1,2017-01-18 14:10:42
3083,tripeptide aminopeptidase,-,3.4.11.4,,,230,23252,1,2017-01-18 14:10:42
3084,trypsin,-,3.4.21.4,,,230,23252,1,2017-01-18 14:10:42
3085,urease,+/-,3.5.1.5,,,230,23252,1,2017-01-18 14:10:42
3086,valine arylamidase,-,,,,230,23252,1,2017-01-18 14:10:42
3087,catalase,-,1.11.1.6,,,234,23374,1,2017-01-18 14:10:42
3088,alkaline phosphatase,-,3.1.3.1,,,235,23253,1,2017-01-18 14:10:42
3089,alpha-fucosidase,-,3.2.1.51,,,235,23253,1,2017-01-18 14:10:42
3090,alpha-galactosidase,-,3.2.1.22,,,235,23253,1,2017-01-18 14:10:42
3091,arginine dihydrolase,+,3.5.3.6,,,235,23253,1,2017-01-18 14:10:42
3092,beta-galactosidase,-,3.2.1.23,,,235,23253,1,2017-01-18 14:10:42
3093,beta-glucuronidase,-,3.2.1.31,,,235,23253,1,2017-01-18 14:10:42
3094,beta-mannosidase,-,3.2.1.25,,,235,23253,1,2017-01-18 14:10:42
3095,catalase,-,1.11.1.6,,,235,23253,1,2017-01-18 14:10:42
3096,chymotrypsin,-,3.4.4.5,,,235,23253,1,2017-01-18 14:10:42
3097,cystine arylamidase,-,3.4.11.3,,,235,23253,1,2017-01-18 14:10:42
3098,glycyl tryptophan arylamidase,-,,,,235,23253,1,2017-01-18 14:10:42
3099,leucine arylamidase,+,3.4.11.1,,,235,23253,1,2017-01-18 14:10:42
3100,lipase (C 14),-,,,,235,23253,1,2017-01-18 14:10:42
3101,pyrazinamidase,-,3.5.1.B15,,,235,23253,1,2017-01-18 14:10:42
3102,pyroglutamic acid arylamidase,+,,,,235,23253,1,2017-01-18 14:10:42
3103,tripeptide aminopeptidase,-,3.4.11.4,,,235,23253,1,2017-01-18 14:10:42
3104,trypsin,-,3.4.21.4,,,235,23253,1,2017-01-18 14:10:42
3105,urease,+,3.5.1.5,,,235,23253,1,2017-01-18 14:10:42
3106,alkaline phosphatase,-,3.1.3.1,,,242,23254,1,2017-01-18 14:10:42
3107,arginine dihydrolase,+,3.5.3.6,,,242,23254,1,2017-01-18 14:10:42
3108,beta-galactosidase,+,3.2.1.23,,,242,23254,1,2017-01-18 14:10:42
3109,catalase,+,1.11.1.6,,,242,23254,1,2017-01-18 14:10:42
3110,cytochrome oxidase,+,1.9.3.1,,,242,23254,1,2017-01-18 14:10:42
3111,arginine dihydrolase,+,3.5.3.6,,,258,23255,1,2017-01-18 14:10:42
3112,catalase,+,1.11.1.6,,,258,23255,1,2017-01-18 14:10:42
3113,cytochrome oxidase,+,1.9.3.1,,,258,23255,1,2017-01-18 14:10:42
3114,lysine decarboxylase,-,4.1.1.18,,,258,23255,1,2017-01-18 14:10:42
3115,ornithine decarboxylase,-,4.1.1.17,,,258,23255,1,2017-01-18 14:10:42
3116,arginine dihydrolase,+,3.5.3.6,,,261,23256,1,2017-01-18 14:10:42
3117,catalase,+,1.11.1.6,,,261,23256,1,2017-01-18 14:10:42
3118,cytochrome oxidase,+,1.9.3.1,,,261,23256,1,2017-01-18 14:10:42
3119,lysine decarboxylase,+,4.1.1.18,,,261,23256,1,2017-01-18 14:10:42
3120,ornithine decarboxylase,-,4.1.1.17,,,261,23256,1,2017-01-18 14:10:42
3121,pyrazinamidase,+,3.5.1.B15,,,261,23256,1,2017-01-18 14:10:42
3122,arginine dihydrolase,+,3.5.3.6,,,262,23257,1,2017-01-18 14:10:42
3123,beta-galactosidase,+,3.2.1.23,,,262,23257,1,2017-01-18 14:10:42
3124,catalase,+,1.11.1.6,,,262,23257,1,2017-01-18 14:10:42
3125,cytochrome oxidase,+,1.9.3.1,,,262,23257,1,2017-01-18 14:10:42
3126,lysine decarboxylase,-,4.1.1.18,,,262,23257,1,2017-01-18 14:10:42
3127,ornithine decarboxylase,-,4.1.1.17,,,262,23257,1,2017-01-18 14:10:42
3128,beta-galactosidase,+,3.2.1.23,,,271,23258,1,2017-01-18 14:10:42
3129,catalase,+/-,1.11.1.6,,,271,23258,1,2017-01-18 14:10:42
3130,cytochrome oxidase,+,1.9.3.1,,,271,23258,1,2017-01-18 14:10:42
3131,gelatinase,-,,,,271,23258,1,2017-01-18 14:10:42
3132,lysine decarboxylase,-,4.1.1.18,,,271,23258,1,2017-01-18 14:10:42
3133,ornithine decarboxylase,-,4.1.1.17,,,271,23258,1,2017-01-18 14:10:42
3134,arginine dihydrolase,+,3.5.3.6,,,279,23259,1,2017-01-18 14:10:42
3135,catalase,+,1.11.1.6,,,279,23259,1,2017-01-18 14:10:42
3136,cytochrome oxidase,+,1.9.3.1,,,279,23259,1,2017-01-18 14:10:42
3137,DNase,+,,,,279,23259,1,2017-01-18 14:10:42
3138,lysine decarboxylase,-,4.1.1.18,,,279,23259,1,2017-01-18 14:10:42
3139,ornithine decarboxylase,-,4.1.1.17,,,279,23259,1,2017-01-18 14:10:42
3141,tryptophan deaminase,-,4.1.99.1,,,279,23259,1,2017-01-18 14:10:42
3142,urease,-,3.5.1.5,,,279,23259,1,2017-01-18 14:10:42
3143,arginine dihydrolase,-,3.5.3.6,,,280,23260,1,2017-01-18 14:10:42
3144,beta-galactosidase,+,3.2.1.23,,,280,23260,1,2017-01-18 14:10:42
3145,catalase,+,1.11.1.6,,,280,23260,1,2017-01-18 14:10:42
3146,cytochrome oxidase,+,1.9.3.1,,,280,23260,1,2017-01-18 14:10:42
3147,lysine decarboxylase,+,4.1.1.18,,,280,23260,1,2017-01-18 14:10:42
3148,ornithine decarboxylase,-,4.1.1.17,,,280,23260,1,2017-01-18 14:10:42
3149,tryptophan deaminase,+,4.1.99.1,,,280,23260,1,2017-01-18 14:10:42
3150,arginine dihydrolase,-,3.5.3.6,,,283,23261,1,2017-01-18 14:10:42
3151,beta-galactosidase,+,3.2.1.23,,,283,23261,1,2017-01-18 14:10:42
3152,catalase,+,1.11.1.6,,,283,23261,1,2017-01-18 14:10:42
3153,cytochrome oxidase,+,1.9.3.1,,,283,23261,1,2017-01-18 14:10:42
3154,DNase,-,,,,283,23261,1,2017-01-18 14:10:42
3155,lysine decarboxylase,-,4.1.1.18,,,283,23261,1,2017-01-18 14:10:42
3156,ornithine decarboxylase,-,4.1.1.17,,,283,23261,1,2017-01-18 14:10:42
3157,tryptophan deaminase,+,4.1.99.1,,,283,23261,1,2017-01-18 14:10:42
3158,tryptophan deaminase,-,4.1.99.1,,,283,23261,1,2017-01-18 14:10:42
3159,urease,-,3.5.1.5,,,283,23261,1,2017-01-18 14:10:42
3160,arginine dihydrolase,+,3.5.3.6,,,285,23262,1,2017-01-18 14:10:42
3161,beta-galactosidase,+,3.2.1.23,,,285,23262,1,2017-01-18 14:10:42
3162,catalase,+,1.11.1.6,,,285,23262,1,2017-01-18 14:10:42
3163,cytochrome oxidase,+,1.9.3.1,,,285,23262,1,2017-01-18 14:10:42
3164,lysine decarboxylase,-,4.1.1.18,,,285,23262,1,2017-01-18 14:10:42
3165,ornithine decarboxylase,-,4.1.1.17,,,285,23262,1,2017-01-18 14:10:42
3166,tryptophan deaminase,+,4.1.99.1,,,285,23262,1,2017-01-18 14:10:42
3167,arginine dihydrolase,+,3.5.3.6,,,286,23262,1,2017-01-18 14:10:42
3168,beta-galactosidase,+,3.2.1.23,,,286,23262,1,2017-01-18 14:10:42
3169,catalase,+,1.11.1.6,,,286,23262,1,2017-01-18 14:10:42
3170,cytochrome oxidase,+,1.9.3.1,,,286,23262,1,2017-01-18 14:10:42
3171,lysine decarboxylase,-,4.1.1.18,,,286,23262,1,2017-01-18 14:10:42
3172,ornithine decarboxylase,-,4.1.1.17,,,286,23262,1,2017-01-18 14:10:42
3173,tryptophan deaminase,+,4.1.99.1,,,286,23262,1,2017-01-18 14:10:42
3174,arginine dihydrolase,+,3.5.3.6,,,288,23263,1,2017-01-18 14:10:42
3175,beta-galactosidase,+,3.2.1.23,,,288,23263,1,2017-01-18 14:10:42
3176,catalase,+,1.11.1.6,,,288,23263,1,2017-01-18 14:10:42
3177,cytochrome oxidase,+,1.9.3.1,,,288,23263,1,2017-01-18 14:10:42
3178,lysine decarboxylase,-,4.1.1.18,,,288,23263,1,2017-01-18 14:10:42
3179,ornithine decarboxylase,-,4.1.1.17,,,288,23263,1,2017-01-18 14:10:42
3180,tryptophan deaminase,-,4.1.99.1,,,288,23263,1,2017-01-18 14:10:42
3181,Acid phosphatase,+/-,3.1.3.2,,,295,23265,1,2017-01-18 14:10:42
3182,alanine arylamidase,+,3.4.11.2,,,295,23265,1,2017-01-18 14:10:42
3183,alkaline phosphatase,-,3.1.3.1,,,295,23265,1,2017-01-18 14:10:42
3184,Alkaline phosphatase,+/-,3.1.3.1,,,295,23265,1,2017-01-18 14:10:42
3185,alpha-arabinosidase,-,,,,295,23265,1,2017-01-18 14:10:42
3186,alpha-chymotrypsin,-,3.4.21.1,,,295,23265,1,2017-01-18 14:10:42
3188,alpha-fucosidase,-,3.2.1.51,,,295,23265,1,2017-01-18 14:10:42
3189,alpha-galactosidase,+,3.2.1.22,,,295,23265,1,2017-01-18 14:10:42
3190,alpha-galactosidase,+/-,3.2.1.22,,,295,23265,1,2017-01-18 14:10:42
3191,alpha-glucosidase,+,3.2.1.20,,,295,23265,1,2017-01-18 14:10:42
3192,alpha-glucosidase,+/-,3.2.1.20,,,295,23265,1,2017-01-18 14:10:42
3193,alpha-mannosidase,-,3.2.1.24,,,295,23265,1,2017-01-18 14:10:42
3194,arginine dihydrolase,-,3.5.3.6,,,295,23265,1,2017-01-18 14:10:42
3196,beta-galactosidase,-,3.2.1.23,,,295,23265,1,2017-01-18 14:10:42
3197,beta-galactosidase,+,3.2.1.23,,,295,23265,1,2017-01-18 14:10:42
3198,beta-glucoronidase,-,3.2.1.31,,,295,23265,1,2017-01-18 14:10:42
3200,beta-glucosidase,+,3.2.1.21,,,295,23265,1,2017-01-18 14:10:42
3201,beta-glucuronidase,-,3.2.1.31,,,295,23265,1,2017-01-18 14:10:42
3202,catalase,+,1.11.1.6,,,295,23265,1,2017-01-18 14:10:42
3203,cystine arylamidase,-,3.4.11.3,,,295,23265,1,2017-01-18 14:10:42
3204,cytochrome oxidase,-,1.9.3.1,,,295,23265,1,2017-01-18 14:10:42
3205,esterase (C 4),+/-,,,,295,23265,1,2017-01-18 14:10:42
3206,esterase lipase (C 8),+/-,,,,295,23265,1,2017-01-18 14:10:42
3207,glutamate decarboxylase,-,4.1.1.15,,,295,23265,1,2017-01-18 14:10:42
3208,glutamyl-glutamate arylamidase,-,,,,295,23265,1,2017-01-18 14:10:42
3209,glycin arylamidase,+,,,,295,23265,1,2017-01-18 14:10:42
3210,L-arginine arylamidase,+,,,,295,23265,1,2017-01-18 14:10:42
3211,leucine arylamidase,+,3.4.11.1,,,295,23265,1,2017-01-18 14:10:42
3212,leucine arylamidase,-,3.4.11.1,,,295,23265,1,2017-01-18 14:10:42
3213,leucyl glycin arylamidase,-,3.4.11.1,,,295,23265,1,2017-01-18 14:10:42
3214,lipase (C 14),-,,,,295,23265,1,2017-01-18 14:10:42
3216,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,295,23265,1,2017-01-18 14:10:42
3217,naphthol-AS-BI-phosphohydrolase,+/-,,,,295,23265,1,2017-01-18 14:10:42
3218,phenylalanine deaminase,-,4.3.1.5,,,295,23265,1,2017-01-18 14:10:42
3219,proline-arylamidase,-,3.4.11.5,,,295,23265,1,2017-01-18 14:10:42
3220,pyroglutamic acid arylamidase,-,,,,295,23265,1,2017-01-18 14:10:42
3221,serine arylamidase,+,,,,295,23265,1,2017-01-18 14:10:42
3222,trypsin,-,3.4.21.4,,,295,23265,1,2017-01-18 14:10:42
3223,tyrosine arylamidase,-,,,,295,23265,1,2017-01-18 14:10:42
3224,urease,-,3.5.1.5,,,295,23265,1,2017-01-18 14:10:42
3225,valine arylamidase,-,,,,295,23265,1,2017-01-18 14:10:42
3226,alpha-chymotrypsin,-,3.4.21.1,,,322,23266,1,2017-01-18 14:10:42
3227,alpha-fucosidase,-,3.2.1.51,,,322,23266,1,2017-01-18 14:10:42
3228,alpha-galactosidase,-,3.2.1.22,,,322,23266,1,2017-01-18 14:10:42
3229,alpha-glucosidase,-,3.2.1.20,,,322,23266,1,2017-01-18 14:10:42
3230,alpha-mannosidase,-,3.2.1.24,,,322,23266,1,2017-01-18 14:10:42
3231,amylase,-,,,,322,23266,1,2017-01-18 14:10:42
3232,arginine dihydrolase,-,3.5.3.6,,,322,23266,1,2017-01-18 14:10:42
3234,beta-galactosidase,-,3.2.1.23,,,322,23266,1,2017-01-18 14:10:42
3235,beta-glucoronidase,-,3.2.1.31,,,322,23266,1,2017-01-18 14:10:42
3236,beta-glucosidase,-,3.2.1.21,,,322,23266,1,2017-01-18 14:10:42
3237,catalase,+,1.11.1.6,,,322,23266,1,2017-01-18 14:10:42
3238,cystine arylamidase,-,3.4.11.3,,,322,23266,1,2017-01-18 14:10:42
3239,cytochrome oxidase,+,1.9.3.1,,,322,23266,1,2017-01-18 14:10:42
3241,DNase,-,,,,322,23266,1,2017-01-18 14:10:42
3242,esterase lipase (C 8),-,,,,322,23266,1,2017-01-18 14:10:42
3243,gelatinase,-,,,,322,23266,1,2017-01-18 14:10:42
3244,leucine arylamidase,+,3.4.11.1,,,322,23266,1,2017-01-18 14:10:42
3245,lipase (C 14),-,,,,322,23266,1,2017-01-18 14:10:42
3246,lysine decarboxylase,-,4.1.1.18,,,322,23266,1,2017-01-18 14:10:42
3247,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,322,23266,1,2017-01-18 14:10:42
3248,ornithine decarboxylase,-,4.1.1.17,,,322,23266,1,2017-01-18 14:10:42
3249,trypsin,-,3.4.21.4,,,322,23266,1,2017-01-18 14:10:42
3250,urease,-,3.5.1.5,,,322,23266,1,2017-01-18 14:10:42
3251,valine arylamidase,-,,,,322,23266,1,2017-01-18 14:10:42
3252,alpha-chymotrypsin,-,3.4.21.1,,,323,23266,1,2017-01-18 14:10:42
3253,alpha-fucosidase,-,3.2.1.51,,,323,23266,1,2017-01-18 14:10:42
3254,alpha-galactosidase,-,3.2.1.22,,,323,23266,1,2017-01-18 14:10:42
3255,alpha-glucosidase,-,3.2.1.20,,,323,23266,1,2017-01-18 14:10:42
3256,alpha-mannosidase,-,3.2.1.24,,,323,23266,1,2017-01-18 14:10:42
3257,amylase,-,,,,323,23266,1,2017-01-18 14:10:42
3258,arginine dihydrolase,-,3.5.3.6,,,323,23266,1,2017-01-18 14:10:42
3259,beta-galactosidase,-,3.2.1.23,,,323,23266,1,2017-01-18 14:10:42
3260,beta-glucoronidase,-,3.2.1.31,,,323,23266,1,2017-01-18 14:10:42
3261,beta-glucosidase,-,3.2.1.21,,,323,23266,1,2017-01-18 14:10:42
3262,catalase,+,1.11.1.6,,,323,23266,1,2017-01-18 14:10:42
3263,cystine arylamidase,-,3.4.11.3,,,323,23266,1,2017-01-18 14:10:42
3264,cytochrome oxidase,+,1.9.3.1,,,323,23266,1,2017-01-18 14:10:42
3265,DNase,-,,,,323,23266,1,2017-01-18 14:10:42
3266,esterase (C 4),+,,,,323,23266,1,2017-01-18 14:10:42
3267,esterase lipase (C 8),-,,,,323,23266,1,2017-01-18 14:10:42
3268,gelatinase,-,,,,323,23266,1,2017-01-18 14:10:42
3269,leucine arylamidase,+,3.4.11.1,,,323,23266,1,2017-01-18 14:10:42
3270,lipase (C 14),-,,,,323,23266,1,2017-01-18 14:10:42
3271,lysine decarboxylase,-,4.1.1.18,,,323,23266,1,2017-01-18 14:10:42
3272,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,323,23266,1,2017-01-18 14:10:42
3273,ornithine decarboxylase,-,4.1.1.17,,,323,23266,1,2017-01-18 14:10:42
3274,trypsin,-,3.4.21.4,,,323,23266,1,2017-01-18 14:10:42
3275,urease,-,3.5.1.5,,,323,23266,1,2017-01-18 14:10:42
3276,valine arylamidase,-,,,,323,23266,1,2017-01-18 14:10:42
3277,alanine aminopeptidase,+,,,,343,23267,1,2017-01-18 14:10:42
3278,arginine dihydrolase,-,3.5.3.6,,,343,23267,1,2017-01-18 14:10:42
3279,beta-galactosidase,-,3.2.1.23,,,343,23267,1,2017-01-18 14:10:42
3280,beta-glucuronidase,-,3.2.1.31,,,343,23267,1,2017-01-18 14:10:42
3281,catalase,+,1.11.1.6,,,343,23267,1,2017-01-18 14:10:42
3282,cytochrome oxidase,+,1.9.3.1,,,343,23267,1,2017-01-18 14:10:42
3283,DNase,-,,,,343,23267,1,2017-01-18 14:10:42
3284,gelatinase,-,,,,343,23267,1,2017-01-18 14:10:42
3285,lysine decarboxylase,-,4.1.1.18,,,343,23267,1,2017-01-18 14:10:42
3286,ornithine decarboxylase,+,4.1.1.17,,,343,23267,1,2017-01-18 14:10:42
3287,phenylalanine deaminase,-,4.3.1.5,,,343,23267,1,2017-01-18 14:10:42
3288,pyrrolidonyl arylamidase,-,3.4.19.3,,,343,23267,1,2017-01-18 14:10:42
3289,tryptophan deaminase,-,4.1.99.1,,,343,23267,1,2017-01-18 14:10:42
3290,urease,-,3.5.1.5,,,343,23267,1,2017-01-18 14:10:42
3291,arginine dihydrolase,-,3.5.3.6,,,349,23268,1,2017-01-18 14:10:42
3292,beta-galactosidase,-,3.2.1.23,,,349,23268,1,2017-01-18 14:10:42
3293,catalase,-,1.11.1.6,,,349,23268,1,2017-01-18 14:10:42
3294,cytochrome oxidase,+,1.9.3.1,,,349,23268,1,2017-01-18 14:10:42
3295,lipase,-,,,,349,23268,1,2017-01-18 14:10:42
3296,lysine decarboxylase,-,4.1.1.18,,,349,23268,1,2017-01-18 14:10:42
3297,ornithine decarboxylase,-,4.1.1.17,,,349,23268,1,2017-01-18 14:10:42
