ID_kit_api_20NE,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,ID_strains,ID_reference,manual_annotation,created_20NE,modify_in_pgsql_20NE,ID_tbl_api_20NE,last_change
10028,-,-,-,-,+/-,-,-,-,-,+,-,-,+/-,+,+/-,-,+/-,+/-,+/-,-,,130532,22040,1,2014-12-02 00:00:00,2016-01-18 09:02:53.169890,1369.0,2019-11-20 06:22:45
10027,+,-,-,-,-,-,-,-,-,+,-,-,+/-,-,-,-,-,-,-,-,,130531,22039,1,2014-12-02 00:00:00,2016-01-18 09:02:53.169890,1368.0,2019-11-20 06:22:45
10026,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+/-,,130637,21705,1,2014-11-20 00:00:00,2016-01-18 09:02:53.169890,1367.0,2019-11-20 06:22:45
10025,-,-,-,-,-,-,-,-,+,-,-,+,+/-,+/-,+/-,-,+,+,+,+/-,,130613,21707,1,2014-12-02 00:00:00,2016-01-18 09:02:53.169890,1366.0,2019-11-20 06:22:45
10024,-,-,-,-,-,+,-,+,+/-,+,+/-,+,+,+,+,-,+/-,+,+,+,,130630,21842,1,2014-11-18 00:00:00,2016-01-18 09:02:53.169890,1365.0,2019-11-20 06:22:45
10023,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+/-,+,+,+,+,,130144,21442,1,2014-11-18 00:00:00,2016-01-18 09:02:53.169890,1364.0,2019-11-20 06:22:45
10022,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,,130145,21443,1,2014-11-18 00:00:00,2016-01-18 09:02:53.169890,1363.0,2019-11-20 06:22:45
10021,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+/-,+,+,+,+,,130143,21441,1,2014-11-18 00:00:00,2016-01-18 09:02:53.169890,1362.0,2019-11-20 06:22:45
10020,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,,130142,21440,1,2014-11-18 00:00:00,2016-01-18 09:02:53.169890,1361.0,2019-11-20 06:22:45
10019,-,-,-,-,-,+,-,+,+/-,-,-,+,-,-,-,-,-,+/-,-,-,,130606,21633,1,2014-11-11 00:00:00,2016-01-18 09:02:53.169890,1360.0,2019-11-20 06:22:45
10018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,130624,21769,1,2014-11-11 00:00:00,2016-01-18 09:02:53.169890,1359.0,2019-11-20 06:22:45
10017,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+/-,-,,130622,21767,1,2014-11-11 00:00:00,2016-01-18 09:02:53.169890,1358.0,2019-11-20 06:22:45
10016,-,-,-,-,+,+,-,-,+,+,-,+,-,+,-,-,+,+,+,-,,130612,21706,1,2014-11-11 00:00:00,2016-01-18 09:02:53.169890,1357.0,2019-11-20 06:22:45
10015,-,-,-,-,+,+,-,+,+,+,+,+,+,+,+/-,+/-,-,+,-,-,,130601,21933,1,2014-10-28 00:00:00,2016-01-18 09:02:53.169890,1356.0,2019-11-20 06:22:45
10014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,,130623,21768,1,2014-10-28 00:00:00,2016-01-18 09:02:53.169890,1355.0,2019-11-20 06:22:45
10013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,,130638,22066,1,2014-10-28 00:00:00,2016-01-18 09:02:53.169890,1354.0,2019-11-20 06:22:45
10012,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,+,-,+,130139,21834,1,2014-11-12 00:00:00,2016-01-18 09:02:53.169890,1353.0,2019-11-20 06:22:45
10011,+,-,-,-,-,+,-,+,-,-,-,+/-,-,-,-,-,-,-,-,-,,130644,22080,1,2014-10-15 00:00:00,2016-01-18 09:02:53.169890,1352.0,2019-11-20 06:22:45
10010,-,-,-,-,-,+,-,+,+/-,-,+/-,+/-,+/-,-,-,-,-,-,-,-,,130643,22079,1,2014-10-15 00:00:00,2016-01-18 09:02:53.169890,1351.0,2019-11-20 06:22:45
10009,-,-,-,-,-,+,-,+,+,+,+,+,-,+,+,-,+/-,+,+,-,,130614,21708,1,2014-10-08 00:00:00,2016-01-18 09:02:53.169890,1350.0,2019-11-20 06:22:45
10008,-,-,-,-,-,+,-,+,+,-,+,+,+,+,-,-,-,+,+,-,,130625,21770,1,2014-10-08 00:00:00,2016-01-18 09:02:53.169890,1349.0,2019-11-20 06:22:45
10007,-,-,-,-,-,-,-,-,+/-,-,-,-,-,+/-,-,-,-,-,-,-,,130621,21766,1,2014-10-09 00:00:00,2016-01-18 09:02:53.169890,1348.0,2019-11-20 06:22:45
10006,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,130607,21634,1,2014-10-08 00:00:00,2016-01-18 09:02:53.169890,1347.0,2019-11-20 06:22:45
10005,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,130640,22071,1,2014-10-22 00:00:00,2016-01-18 09:02:53.169890,1346.0,2019-11-20 06:22:45
10004,+,-,-,-,-,+/-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,130639,22070,1,2014-10-09 00:00:00,2016-01-18 09:02:53.169890,1345.0,2019-11-20 06:22:45
10003,+,-,-,-,-,+/-,-,+,-,-,-,+,+/-,+/-,+/-,-,+,+/-,-,-,,130619,21764,1,2014-10-09 00:00:00,2016-01-18 09:02:53.169890,1344.0,2019-11-20 06:22:45
10002,-,-,-,-,-,-,-,+,+,+/-,+,+,+,+/-,+,+,-,+,+,+,,130230,21541,1,2014-10-01 00:00:00,2016-01-18 09:02:53.169890,1343.0,2019-11-20 06:22:45
10001,-,-,-,-,-,+,-,+,+/-,-,+/-,+/-,-,-,-,-,-,+,-,-,,130627,21772,1,2014-09-18 00:00:00,2016-01-18 09:02:53.169890,1342.0,2019-11-20 06:22:45
10000,-,-,-,-,-,+/-,-,-,-,-,-,+,+/-,+/-,-,-,-,-,-,-,,130647,22102,1,2014-09-18 00:00:00,2016-01-18 09:02:53.169890,1341.0,2019-11-20 06:22:45
9999,+/-,-,-,-,+,+,-,+,+,-,+,+,+,+,+/-,-,-,+,+,-,,130633,22056,1,2014-09-18 00:00:00,2016-01-18 09:02:53.169890,1340.0,2019-11-20 06:22:45
9998,+,-,-,-,+,+,-,+,+,+,+,+,+,+,+,-,-,+,+,-,,24495,20778,1,2014-09-10 00:00:00,2016-01-18 09:02:53.169890,1339.0,2019-11-20 06:22:45
9997,+/-,-,-,-,+,+,-,+,-,-,-,-,+/-,+,+/-,-,-,+/-,-,-,,130631,22047,1,2014-09-18 00:00:00,2016-01-18 09:02:53.169890,1338.0,2019-11-20 06:22:45
9996,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+/-,-,-,+,130626,21771,1,2014-09-18 00:00:00,2016-01-18 09:02:53.169890,1337.0,2019-11-20 06:22:45
9995,-,-,-,-,-,+,-,+,+,+,+,+,+/-,+,-,-,+/-,+/-,+,-,,24491,20631,1,2014-09-10 00:00:00,2016-01-18 09:02:53.169890,1336.0,2019-11-20 06:22:45
9994,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,24519,21230,1,2014-09-11 00:00:00,2016-01-18 09:02:53.169890,1335.0,2019-11-20 06:22:45
9993,-,-,-,-,-,-,-,+,+,+/-,+,+,+,+,+/-,-,+/-,+,+/-,+/-,,24504,20792,1,2014-09-09 00:00:00,2016-01-18 09:02:53.169890,1334.0,2019-11-20 06:22:45
9992,-,-,-,-,-,+,-,+,+,-,+,+,-,+,+,-,+/-,+/-,+,-,,24520,21231,1,2014-09-10 00:00:00,2016-01-18 09:02:53.169890,1333.0,2019-11-20 06:22:45
9991,-,-,-,-,-,+,-,+,+/-,-,+,+,-,+,-,-,-,+,-,-,,24521,21232,1,2014-09-10 00:00:00,2016-01-18 09:02:53.169890,1332.0,2019-11-20 06:22:45
9990,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,132783,24572,1,2014-09-11 00:00:00,2016-01-18 09:02:53.169890,1331.0,2019-11-20 06:22:45
9989,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130566,22017,1,2014-09-11 00:00:00,2016-01-18 09:02:53.169890,1330.0,2019-11-20 06:22:45
9988,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130565,22016,1,2014-09-11 00:00:00,2016-01-18 09:02:53.169890,1329.0,2019-11-20 06:22:45
9987,,-,-,+,+/-,+,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130563,22014,1,2014-09-11 00:00:00,2016-01-18 09:02:53.169890,1328.0,2019-11-20 06:22:45
9986,,-,-,+,-,-,+,-,+,-,-,+,+/-,-,+,+,+,+,+,-,+,130562,22013,1,2014-09-11 00:00:00,2016-01-18 09:02:53.169890,1327.0,2019-11-20 06:22:45
9985,,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130561,22012,1,2014-09-11 00:00:00,2016-01-18 09:02:53.169890,1326.0,2019-11-20 06:22:45
9984,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130560,22011,1,2014-09-11 00:00:00,2016-01-18 09:02:53.169890,1325.0,2019-11-20 06:22:45
9983,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130564,22015,1,2014-09-11 00:00:00,2016-01-18 09:02:53.169890,1324.0,2019-11-20 06:22:45
9982,-,-,-,+,+,-,+,-,+,-,-,-,-,-,+,+,+,+,+,-,+,130559,22010,1,2014-12-04 00:00:00,2016-01-18 09:02:53.169890,1323.0,2019-11-20 06:22:45
9981,-,-,-,+,+,+/-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130558,22009,1,2014-08-28 00:00:00,2016-01-18 09:02:53.169890,1322.0,2019-11-20 06:22:45
9980,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130557,22008,1,2014-09-03 00:00:00,2016-01-18 09:02:53.169890,1321.0,2019-11-20 06:22:45
9979,-,-,-,+,+/-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130556,22007,1,2014-08-28 00:00:00,2016-01-18 09:02:53.169890,1320.0,2019-11-20 06:22:45
9978,-,-,-,+,-,+,+,+,+,-,-,+,+,-,+,+,+,+,+,-,+,130552,22003,1,2014-08-28 00:00:00,2016-01-18 09:02:53.169890,1319.0,2019-11-20 06:22:45
9977,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130553,22004,1,2014-08-28 00:00:00,2016-01-18 09:02:53.169890,1318.0,2019-11-20 06:22:45
9976,-,-,+/-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130554,22005,1,2014-08-28 00:00:00,2016-01-18 09:02:53.169890,1317.0,2019-11-20 06:22:45
9975,-,-,-,+,+,+,+,+,+,-,-,+,+,-,+,+,+,+,+,-,+,130555,22006,1,2014-08-28 00:00:00,2016-01-18 09:02:53.169890,1316.0,2019-11-20 06:22:45
9974,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,131364,22591,1,2014-08-21 00:00:00,2016-01-18 09:02:53.169890,1315.0,2019-11-20 06:22:45
9973,-,-,-,+,+,+,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,132782,24571,1,2014-08-21 00:00:00,2016-01-18 09:02:53.169890,1314.0,2019-11-20 06:22:45
9972,+,-,-,+,-,-,+,-,+,-,-,+,-,-,+,+,+,+,+,-,+,132782,24571,1,2015-01-08 00:00:00,2016-01-18 09:02:53.169890,1313.0,2019-11-20 06:22:45
9971,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,139768,22000,1,2014-08-21 00:00:00,2016-01-18 09:02:53.169890,1312.0,2019-11-20 06:22:45
9970,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130551,22002,1,2014-08-21 00:00:00,2016-01-18 09:02:53.169890,1311.0,2019-11-20 06:22:45
9969,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,+,+,130550,22001,1,2014-08-21 00:00:00,2016-01-18 09:02:53.169890,1310.0,2019-11-20 06:22:45
9968,-,-,-,+,+,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,130550,22001,1,2014-09-25 00:00:00,2016-01-18 09:02:53.169890,1309.0,2019-11-20 06:22:45
9967,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,24490,20630,1,2014-08-05 00:00:00,2016-01-18 09:02:53.169890,1308.0,2019-11-20 06:22:45
9966,-,-,-,-,-,+/-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,24490,20630,1,2014-12-10 00:00:00,2016-01-18 09:02:53.169890,1307.0,2019-11-20 06:22:45
9965,+,-,-,-,+/-,+,-,-,+,+,+,+,-,+,+,-,-,+,+,-,,24510,21156,1,2014-07-29 00:00:00,2016-01-18 09:02:53.169890,1306.0,2019-11-20 06:22:45
9964,-,-,-,-,-,-,-,-,+,+,+,+,+/-,+,+,-,+,+,+,+/-,,24224,20242,1,2014-07-23 00:00:00,2016-01-18 09:02:53.169890,1305.0,2019-11-20 06:22:45
9963,-,-,-,-,-,+,-,+,+,+,+,+,+,+,+,-,+/-,+/-,+/-,+/-,-,23517,20860,1,2014-07-22 00:00:00,2016-01-18 09:02:53.169890,1304.0,2019-11-20 06:22:45
9962,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,24718,21191,1,2014-07-24 00:00:00,2016-01-18 09:02:53.169890,1303.0,2019-11-20 06:22:45
9961,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,,24718,21191,1,2014-08-05 00:00:00,2016-01-18 09:02:53.169890,1302.0,2019-11-20 06:22:45
9960,-,-,-,-,+,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,131312,22539,1,2014-05-14 00:00:00,2016-01-18 09:02:53.169890,1301.0,2019-11-20 06:22:45
9959,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+/-,+,-,-,,24500,20782,1,2014-03-11 00:00:00,2016-01-18 09:02:53.169890,1300.0,2019-11-20 06:22:45
9958,-,-,+/-,-,-,-,-,+,+,+,+,+,+,-,+,+,-,+,+,+,,23814,20487,1,2014-03-12 00:00:00,2016-01-18 09:02:53.169890,1299.0,2019-11-20 06:22:45
9957,-,-,+/-,-,-,-,-,+,+,+,+,+,+,-,+,+,-,+,+,+,,23813,20486,1,2014-03-12 00:00:00,2016-01-18 09:02:53.169890,1298.0,2019-11-20 06:22:45
9956,-,-,+,-,-,-,-,+,+,+,+,+,+,-,+,+,+/-,+,+,+,,23816,20489,1,2014-03-18 00:00:00,2016-01-18 09:02:53.169890,1297.0,2019-11-20 06:22:45
9955,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,,24508,21101,1,2014-03-11 00:00:00,2016-01-18 09:02:53.169890,1296.0,2019-11-20 06:22:45
9954,-,-,-,-,+,+,-,+,+,+,+,+,+,+,-,-,-,+,+,+,,24485,21031,1,2014-03-06 00:00:00,2016-01-18 09:02:53.169890,1295.0,2019-11-20 06:22:45
9953,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,,24522,21241,1,2014-03-11 00:00:00,2016-01-18 09:02:53.169890,1294.0,2019-11-20 06:22:45
9952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,130463,22138,1,2014-03-05 00:00:00,2016-01-18 09:02:53.169890,1293.0,2019-11-20 06:22:45
9951,+,+,-,-,-,-,-,+/-,+/-,-,+/-,-,-,-,+,-,-,+,-,-,,130522,22122,1,2014-02-27 00:00:00,2016-01-18 09:02:53.169890,1292.0,2019-11-20 06:22:45
9950,+,+,+/-,-,+,-,-,+,+,-,+,+,+,-,+/-,-,-,+,-,-,,130521,22121,1,2014-02-27 00:00:00,2016-01-18 09:02:53.169890,1291.0,2019-11-20 06:22:45
9949,-,-,-,-,+/-,+/-,-,+/-,-,+,-,-,+,-,-,-,-,-,-,-,,24312,21148,1,2014-02-13 00:00:00,2016-01-18 09:02:53.169890,1290.0,2019-11-20 06:22:45
9948,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,24499,20781,1,2014-01-29 00:00:00,2016-01-18 09:02:53.169890,1289.0,2019-11-20 06:22:45
9947,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,24489,20614,1,2014-01-29 00:00:00,2016-01-18 09:02:53.169890,1288.0,2019-11-20 06:22:45
9946,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,24300,20928,1,2014-01-23 00:00:00,2016-01-18 09:02:53.169890,1287.0,2019-11-20 06:22:45
9945,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,24299,20927,1,2014-01-23 00:00:00,2016-01-18 09:02:53.169890,1286.0,2019-11-20 06:22:45
9944,+,-,-,-,-,-,-,+,-,-,-,+,-,+,-,-,-,-,-,-,+,24518,21198,1,2014-01-21 00:00:00,2016-01-18 09:02:53.169890,1285.0,2019-11-20 06:22:45
9943,+,-,-,-,+,-,-,-,-,+/-,-,-,-,-,-,-,-,-,-,-,,24517,21202,1,2014-01-21 00:00:00,2016-01-18 09:02:53.169890,1284.0,2019-11-20 06:22:45
9942,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,24507,20862,1,2014-01-21 00:00:00,2016-01-18 09:02:53.169890,1283.0,2019-11-20 06:22:45
9941,-,-,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,,23810,21211,1,2014-01-15 00:00:00,2016-01-18 09:02:53.169890,1282.0,2019-11-20 06:22:45
9940,+,-,-,-,-,+/-,-,+,+,+,+,+/-,+,-,+,+,+,+,+,+,,130232,21543,1,2013-12-18 00:00:00,2016-01-18 09:02:53.169890,1281.0,2019-11-20 06:22:45
9939,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,131309,22536,1,2013-12-17 00:00:00,2016-01-18 09:02:53.169890,1280.0,2019-11-20 06:22:45
9938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,,130454,21455,1,2013-12-05 00:00:00,2016-01-18 09:02:53.169890,1279.0,2019-11-20 06:22:45
9937,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,,130453,21454,1,2013-12-05 00:00:00,2016-01-18 09:02:53.169890,1278.0,2019-11-20 06:22:45
9936,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,,130452,21453,1,2013-10-05 00:00:00,2016-01-18 09:02:53.169890,1277.0,2019-11-20 06:22:45
9935,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,24516,21201,1,2013-10-29 00:00:00,2016-01-18 09:02:53.169890,1276.0,2019-11-20 06:22:45
9934,-,-,-,-,-,-,-,+,-,-,-,+/-,-,-,-,-,-,-,-,-,,24498,20780,1,2013-10-29 00:00:00,2016-01-18 09:02:53.169890,1275.0,2019-11-20 06:22:45
9933,+,-,-,-,-,-,-,-,+,-,+,+,+,+,-,-,-,-,-,-,,24503,20791,1,2013-10-29 00:00:00,2016-01-18 09:02:53.169890,1274.0,2019-11-20 06:22:45
9932,+,-,-,-,-,+/-,+/-,+,+,+/-,+,+,+,+/-,-,-,-,+,+,-,,130611,21647,1,2013-10-01 00:00:00,2016-01-18 09:02:53.169890,1273.0,2019-11-20 06:22:45
9931,-,-,-,-,-,-,-,-,+,-,-,+,-,+,-,-,-,+,+,-,,131293,22520,1,2013-07-31 00:00:00,2016-01-18 09:02:53.169890,1272.0,2019-11-20 06:22:45
9930,-,-,-,-,+,+,-,-,+,+,+/-,+,-,+,+,-,-,+,+,-,,131328,22555,1,2013-07-31 00:00:00,2016-01-18 09:02:53.169890,1271.0,2019-11-20 06:22:45
9929,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,,23548,21094,1,2013-07-25 00:00:00,2016-01-18 09:02:53.169890,1270.0,2019-11-20 06:22:45
9928,-,-,-,-,-,+,+,+,+,+,+/-,+,-,+,-,-,-,+,+,-,,23239,19149,1,2013-07-03 00:00:00,2016-01-18 09:02:53.169890,1269.0,2019-11-20 06:22:45
9927,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,,130146,21444,1,2013-06-18 00:00:00,2016-01-18 09:02:53.169890,1268.0,2019-11-20 06:22:45
9926,-,-,-,-,-,-,-,+,+,+/-,+,+,+,-,+,+,+,+,+,+,,130231,21542,1,2013-06-06 00:00:00,2016-01-18 09:02:53.169890,1267.0,2019-11-20 06:22:45
9925,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,130520,22109,1,2013-06-12 00:00:00,2016-01-18 09:02:53.169890,1266.0,2019-11-20 06:22:45
9924,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,130830,22117,1,2013-04-17 00:00:00,2016-01-18 09:02:53.169890,1265.0,2019-11-20 06:22:45
9923,+,-,-,-,+/-,-,-,-,+,+,+,+,+,+,-,+/-,-,+,-,+,,22940,19127,1,2013-03-11 00:00:00,2016-01-18 09:02:53.169890,1264.0,2019-11-20 06:22:45
9922,-,-,-,-,-,+,+,+,-,-,-,-,-,-,-,-,-,-,-,-,,23238,19147,1,2013-04-16 00:00:00,2016-01-18 09:02:53.169890,1263.0,2019-11-20 06:22:45
9921,-,-,-,-,-,+,-,+,+/-,-,-,-,-,-,+,-,-,+,+,-,,23240,19111,1,2013-03-06 00:00:00,2016-01-18 09:02:53.169890,1262.0,2019-11-20 06:22:45
9920,-,-,-,-,-,+,-,+,+/-,-,+/-,+/-,-,+/-,+/-,-,-,+,+,-,,23241,19112,1,2013-03-06 00:00:00,2016-01-18 09:02:53.169890,1261.0,2019-11-20 06:22:45
9919,-,-,-,-,-,+,-,+,+,+,-,+,-,+/-,-,-,-,+,+/-,-,,23237,19072,1,2013-03-05 00:00:00,2016-01-18 09:02:53.169890,1260.0,2019-11-20 06:22:45
9918,-,-,-,-,+,+,-,-,+,+,+/-,+,-,+,+,-,+/-,+,+,-,,23230,19034,1,2013-03-05 00:00:00,2016-01-18 09:02:53.169890,1259.0,2019-11-20 06:22:45
9917,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,23232,19053,1,2013-02-26 00:00:00,2016-01-18 09:02:53.169890,1258.0,2019-11-20 06:22:45
9916,-,-,-,-,+,+/-,-,+/-,+,+,+,+,+,+,+,-,-,+,+,+,,23231,19043,1,2013-02-26 00:00:00,2016-01-18 09:02:53.169890,1257.0,2019-11-20 06:22:45
9915,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,23234,19055,1,2013-02-26 00:00:00,2016-01-18 09:02:53.169890,1256.0,2019-11-20 06:22:45
9914,-,-,-,-,-,+,-,+,+,-,-,-,-,-,-,-,-,-,-,-,,23235,19056,1,2013-02-26 00:00:00,2016-01-18 09:02:53.169890,1255.0,2019-11-20 06:22:45
9913,+,-,-,-,-,+,+,+,-,-,+/-,-,+/-,-,-,-,-,+/-,-,-,+,23233,19057,1,2013-02-20 00:00:00,2016-01-18 09:02:53.169890,1254.0,2019-11-20 06:22:45
9912,-,-,-,-,-,+,+,+,+/-,-,-,+,+,+,-,-,-,+,-,-,,23225,19133,1,2013-02-20 00:00:00,2016-01-18 09:02:53.169890,1253.0,2019-11-20 06:22:45
9911,-,-,-,-,-,-,-,+/-,-,-,-,-,-,-,-,-,-,-,-,-,,131325,22552,1,2013-02-20 00:00:00,2016-01-18 09:02:53.169890,1252.0,2019-11-20 06:22:45
9910,-,-,-,-,+,-,-,-,+,+,-,+,-,-,+,-,+,+,+,+/-,,130629,21826,1,2013-02-13 00:00:00,2016-01-18 09:02:53.169890,1251.0,2019-11-20 06:22:45
9909,-,-,-,-,+,-,-,-,+,+/-,+/-,+/-,+,-,+,-,-,-,-,-,,23811,21282,1,2013-01-08 00:00:00,2016-01-18 09:02:53.169890,1250.0,2019-11-20 06:22:45
9908,-,-,-,-,+/-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,24483,21029,1,2014-02-26 00:00:00,2016-01-18 09:02:53.169890,1249.0,2019-11-20 06:22:45
9907,-,-,-,-,-,-,-,+,-,-,-,+/-,+/-,+/-,-,-,-,+/-,-,-,,24493,20729,1,2015-05-06 00:00:00,2016-01-18 09:02:53.169890,1248.0,2019-11-20 06:22:45
9906,-,-,-,-,-,-,-,+/-,+,+,+,+,+,+,+,-,+,+,+,+/-,,24493,20729,1,2012-11-28 00:00:00,2016-01-18 09:02:53.169890,1247.0,2019-11-20 06:22:45
9905,+,+,-,-,-,+,+,+,+,+,+,-,-,+,+,-,-,+,+,+,+,11340,18263,1,2012-11-26 00:00:00,2016-01-18 09:02:53.169890,1246.0,2019-11-20 06:22:45
9904,+,-,-,-,+/-,+,-,+,+,+,+,+,+,+,-,-,-,+,-,-,,131342,22569,1,2012-11-13 00:00:00,2016-01-18 09:02:53.169890,1245.0,2019-11-20 06:22:45
9903,-,-,-,-,-,+,+/-,+,-,-,-,-,-,-,-,-,-,-,-,-,,24777,21337,1,2012-11-28 00:00:00,2016-01-18 09:02:53.169890,1244.0,2019-11-20 06:22:45
9902,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,24776,21336,1,2012-11-29 00:00:00,2016-01-18 09:02:53.169890,1243.0,2019-11-20 06:22:45
9901,+,-,+,-,+,-,-,-,+,+,+,+,+/-,+/-,+,+/-,+/-,+,+/-,-,,130469,21861,1,2012-10-24 00:00:00,2016-01-18 09:02:53.169890,1242.0,2019-11-20 06:22:45
9900,-,-,-,-,+,+,-,+,+,+,+,+,+,+,+,-,+/-,-,+/-,-,,24484,21030,1,2014-02-13 00:00:00,2016-01-18 09:02:53.169890,1240.0,2019-11-20 06:22:45
9899,-,-,-,-,+,+,-,+,+,-,+,+,-,+,-,-,-,+,+,-,,13855,18234,1,2012-10-23 00:00:00,2016-01-18 09:02:53.169890,1239.0,2019-11-20 06:22:45
9898,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,13843,18233,1,2012-10-23 00:00:00,2016-01-18 09:02:53.169890,1238.0,2019-11-20 06:22:45
9897,-,-,-,-,+,+,-,+,+,+,+,+,+/-,+,+,-,-,+,-,-,,13647,18222,1,2012-10-09 00:00:00,2016-01-18 09:02:53.169890,1237.0,2019-11-20 06:22:45
9896,-,-,-,-,+,+,-,+,-,+/-,-,-,+/-,+/-,+/-,-,-,-,-,-,,13646,18221,1,2012-10-09 00:00:00,2016-01-18 09:02:53.169890,1236.0,2019-11-20 06:22:45
9895,-,-,-,-,-,+/-,-,+,+/-,-,+,+,+,-,-,-,-,+,-,-,+,13848,18220,1,2012-10-03 00:00:00,2016-01-18 09:02:53.169890,1235.0,2019-11-20 06:22:45
9894,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,13830,18219,1,2012-10-02 00:00:00,2016-01-18 09:02:53.169890,1234.0,2019-11-20 06:22:45
9893,-,-,-,-,-,+,-,+,+/-,+/-,+/-,+,+,+,+,-,-,+/-,+,-,,13760,18218,1,2012-10-02 00:00:00,2016-01-18 09:02:53.169890,1233.0,2019-11-20 06:22:45
