ID_kit_api_NH,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,ID_strains,ID_reference,manual_annotation,created_NH,modify_in_pgsql_NH,ID_tbl_api_NH,last_change
1625,-,+,+,+,-,-,-,-,-,+,+,-,-,149650,54083,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1626,-,+,+,-,-,+,+,-,+,-,-,-,+,149663,54097,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1627,-,+,+,+,-,-,-,-,+,+,-,-,-,149737,54178,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1628,-,-,-,-,-,-,-,+,+,-,-,-,-,149749,54193,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1629,-,+,+,+,-,-,-,-,+,+,-,-,-,149757,54201,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1630,-,+,-,-,-,-,-,-,+,+,-,-,-,149764,54208,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1631,-,+,-,+,-,-,-,-,+,+,-,-,-,149765,54209,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1632,-,+,-,+,-,-,-,-,+,+,-,+,-,149766,54210,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1633,-,+,+,+,+,-,-,-,+,+,+,+,-,149804,54258,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1634,-,+,+,-,-,-,-,-,+,-,-,-,-,149808,54262,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1635,-,+,+,-,+,-,-,-,+,+,-,-,-,149809,54263,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1636,-,+,+,-,+,-,-,-,+,+,-,-,-,149810,54264,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1637,-,+,+,-,+,-,-,-,+,+,-,-,-,149811,54266,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1638,-,+,+,+,+,-,-,-,+,+,-,+,-,149812,54267,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1639,-,+,+,+,+,-,-,-,+,+,-,+,-,149813,54268,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1640,-,+,+,+,+,-,-,-,+,+,-,-,-,149814,54270,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1641,-,+,+,+,+,-,-,-,+,+,-,-,-,149816,54272,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1642,-,+,+,+,+,-,-,-,+,+,-,-,-,149817,54273,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1643,-,+,+,+,+,-,-,-,+,+,-,-,+,149818,54274,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1644,-,+,+,-,+,-,-,-,+,+,-,+,-,149819,54275,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1645,-,+,+,-,+,-,-,-,+,+,-,-,-,149820,54277,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1646,-,+,+,-,+,-,-,-,+,-,-,-,-,149821,54278,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1647,-,+,+,+,+,-,-,-,+,-,-,+,-,149839,54308,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1648,-,+,+,+,+,+,+,-,+,+,-,+,-,149847,54317,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1649,-,+,+,+,+,-,-,-,+,+,-,-,-,149849,54320,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1650,-,+,+,+,+,-,-,-,+,+,-,-,-,149850,54321,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1651,-,+,+,+,+,-,-,-,+,+,-,-,-,149851,54322,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1652,-,+,+,+,+,-,-,-,+,+,-,+,-,149852,54323,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1653,-,+,+,+,+,-,-,-,+,-,-,-,-,149853,54324,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1654,-,+,+,+,-,-,-,-,+,-,-,+,-,149857,54328,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1655,-,+,+,+,-,-,-,-,+,-,-,+,-,149865,54336,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1656,-,+,+,+,+,-,-,+,+,+,-,+,-,149986,54476,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1657,-,+,+,+,+,-,+,+,+,-,-,-,-,150015,54507,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1658,-,+,+,+,+,-,-,-,+,+,-,-,-,150016,54508,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1659,-,+,+,+,+,-,-,-,+,+,-,-,-,150042,54543,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1660,+,+,+,+,-,-,-,-,-,-,-,-,-,150054,54555,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1661,-,+,+,+,+,-,-,-,+,+,-,-,-,150062,54564,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1662,-,+,+,+,+,-,-,+,+,-,-,-,-,150067,54569,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1663,-,+,+,+,+,+,-,-,+,+,-,-,-,150070,54572,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1664,-,+,+,+,+,-,-,-,+,+,-,+,-,150072,54574,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1665,-,+,+,+,+,-,+,-,+,+,-,-,-,150077,54580,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1666,-,+,+,+,+,-,-,-,+,+,-,+,-,150079,54582,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1667,-,+,+,+,+,+,+,-,+,+,-,-,-,150113,54616,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1668,-,+,+,+,+,-,+,-,+,+,-,+,-,150130,54635,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1669,+,+,+,-,-,+,-,-,+,-,-,-,+,150131,54636,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1670,+,+,-,-,-,-,-,-,+,-,-,-,-,150133,54639,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1671,-,+,+,+,+,-,-,+,+,+,+,+,-,150138,54644,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1672,-,+,+,+,+,-,-,-,+,+,-,-,-,150154,54660,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1673,-,+,+,+,+,-,-,-,+,+,-,+,-,150155,54661,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1674,-,+,+,-,+,+,-,-,+,+,-,-,+,150179,54696,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1675,-,+,+,+,+,-,-,-,+,+,-,-,+,150279,54811,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1676,-,+,+,+,+,-,+,-,+,-,-,+,-,150292,54832,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1677,-,+,+,+,-,-,-,-,+,+,-,-,-,150296,54837,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1678,-,+,+,+,-,-,-,-,+,+,-,-,-,150297,54838,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1679,-,+,-,+,-,-,-,-,+,-,-,-,-,150310,54851,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1680,-,+,+,+,+,-,+,+,+,+,-,-,-,150314,54856,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1681,-,+,+,+,+,-,+,-,-,+,-,-,-,150320,54863,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1682,-,+,+,+,+,-,+,-,+,+,-,+,-,150323,54866,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1683,-,+,+,+,+,+,+,-,+,+,-,+,-,150354,54898,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1684,-,+,+,+,+,-,+,-,+,+,-,+,+,150355,54899,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1685,-,+,+,+,-,-,-,-,+,+,+,-,-,132732,44699,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1686,-,+,-,-,-,-,-,-,-,-,+,-,-,10481,44702,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1687,-,+,+,+,-,-,-,+,-,-,+,-,-,141251,44191,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1688,-,+,+,+,-,-,-,-,-,-,+,-,-,141630,44707,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1689,-,+,+,+,-,-,-,-,+,-,+,-,-,141631,44708,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1690,-,+,+,+,-,-,-,-,-,+,+,-,-,141632,44709,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1691,-,+,+,-,-,+,-,+,+,-,+,-,-,11671,55032,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1692,,+,+,+,+,-,-,-,+,-,-,-,-,150475,55045,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1693,-,+,+,-,-,-,+,-,+,-,-,-,-,150500,55070,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1694,-,+,+,+,+,-,-,+,+,+,+,+,-,150538,55113,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1695,-,+,-,+,-,-,-,-,+,+,-,-,-,150542,55117,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1696,-,+,+,+,+,-,-,-,+,+,-,+,-,150543,55118,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1697,-,+,+,+,+,-,+,-,+,-,-,-,-,150547,55122,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1698,-,+,-,-,-,+,+,-,+,-,-,-,+,150571,55150,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1699,-,+,+,+,+,-,+,-,+,+,-,-,-,138969,55161,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1700,-,+,+,-,-,-,+,-,+,-,-,-,+,150586,55170,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1701,-,+,+,+,+,-,+,-,+,-,-,-,+,150605,55194,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1702,-,+,+,-,+,-,+,-,+,-,-,-,+,150621,55211,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1703,-,+,+,+,-,-,-,-,+,-,-,-,-,150647,55238,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1704,-,+,+,+,+,-,-,-,+,-,-,-,-,150649,55240,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1705,-,+,+,+,-,-,-,-,+,-,-,+,-,150659,55254,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1706,-,+,+,+,+,-,-,-,+,+,-,-,-,14712,44714,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1707,-,+,+,+,+,-,-,-,+,+,+,-,-,150735,55337,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1708,-,+,+,+,+,+,+,-,+,-,-,-,+,150763,55369,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1709,-,+,+,+,+,-,+,-,-,-,-,+,-,150767,55375,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1710,-,+,+,+,+,-,+,+,+,+,-,-,-,150777,55385,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1711,-,+,-,+,-,-,-,-,+,+,-,+,-,150787,55395,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1712,-,+,+,+,+,+,+,-,+,+,-,+,+,150797,55407,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1713,-,+,+,+,+,+,+,-,+,+,-,-,-,150805,55417,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1714,-,+,+,+,+,-,-,-,+,+,-,-,-,150808,55421,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1715,-,+,+,-,-,-,+,-,+,-,-,-,-,150809,55422,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1716,-,+,+,-,+,-,-,-,+,-,-,-,+,150822,55438,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1717,+,+,-,-,-,-,+,-,+,-,-,-,+,150834,55450,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1718,-,+,+,-,+,+,-,-,+,-,-,-,+,150865,55482,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1719,-,+,-,+,-,-,-,-,+,+,-,-,-,150867,55484,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1720,-,+,-,+,+,-,+,-,-,-,-,+,-,150868,55485,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1721,-,+,+,-,-,+,+,-,+,+,-,+,-,150876,55493,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1722,,+,+,-,-,+,+,-,+,+,-,-,-,150877,55494,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1723,,+,+,-,+,+,+,-,+,+,-,+,-,150878,55495,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1724,,+,+,-,-,+,+,-,+,+,-,+,-,150879,55496,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1725,-,+,+,+,+,-,+,-,-,+,-,+,-,150880,55497,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1726,-,+,+,+,+,+,+,-,+,+,-,-,+,150940,55563,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1727,-,+,+,+,+,-,-,-,+,+,-,-,-,150954,55577,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1728,-,+,+,+,+,-,+,-,+,-,-,-,-,150998,55628,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1729,-,+,+,+,-,-,-,-,+,-,-,-,-,151023,55654,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1730,-,+,+,-,-,-,-,-,-,-,-,-,-,151024,55656,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1731,-,+,-,+,-,-,-,-,+,+,-,-,-,151043,55692,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1732,+,+,+,+,+,-,-,-,+,+,-,+,-,151077,55732,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1733,-,+,-,+,-,-,-,-,+,+,-,-,-,151087,55744,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1734,-,+,-,-,-,-,+,-,+,-,-,-,-,151091,55748,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1735,-,+,+,+,+,-,+,-,+,+,-,+,-,151097,55754,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1736,-,+,+,-,+,+,-,+,+,-,-,-,+,151098,55755,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1737,-,+,+,-,-,-,-,-,+,-,-,+,-,151099,55756,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1738,-,+,+,+,-,-,-,-,+,+,-,-,-,151110,55773,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1739,-,+,+,+,-,-,-,-,+,-,-,+,-,151113,55776,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1740,-,+,+,+,+,-,+,-,+,+,-,-,-,151127,55794,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1741,-,+,+,+,+,+,+,-,+,+,-,+,-,151135,55802,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1742,-,+,+,+,+,-,-,-,+,-,-,+,-,151136,55803,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1743,-,+,+,+,+,-,+,-,+,-,-,+,-,151137,55804,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1744,-,+,-,+,-,-,-,-,+,+,-,-,-,151163,55832,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1745,-,+,-,-,-,-,-,-,-,-,+,-,-,141258,44204,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1746,-,+,+,-,+,+,-,-,+,-,-,-,+,151182,55851,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1747,-,-,-,-,-,-,-,-,+,-,+,+,-,151183,55852,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1748,-,+,+,+,+,-,-,-,+,+,-,-,-,151185,55854,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1749,-,+,-,+,-,-,-,-,+,+,-,-,-,151186,55855,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1750,-,+,+,+,+,-,-,-,+,+,-,-,-,151187,55856,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1751,-,+,+,+,+,-,-,-,+,+,+,+,-,151197,55868,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1752,-,+,+,+,+,-,-,-,+,-,-,-,-,151200,55871,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1753,-,+,+,+,+,-,-,+,+,+,-,-,-,12517,55874,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1754,-,+,+,-,+,+,-,+,+,-,-,+,+,151247,55926,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1755,-,+,+,+,-,-,-,-,+,-,-,-,-,151261,55944,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1756,-,+,+,+,+,-,+,-,-,-,-,+,-,151267,55955,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1757,-,+,+,-,+,-,+,-,-,-,-,-,-,151290,55979,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1758,-,-,-,-,-,-,-,+,-,-,+,-,-,151342,56034,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1759,-,+,-,+,+,-,-,-,+,+,-,+,-,151354,56049,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1760,-,+,+,-,-,-,+,-,+,-,-,-,+,151358,56055,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1761,-,+,-,+,-,-,-,-,+,+,-,-,-,151366,56064,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1762,-,+,+,+,+,-,-,-,+,-,-,-,-,151367,56065,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1763,+,+,-,-,-,-,-,-,+,-,-,-,-,137149,44742,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1764,-,+,+,-,+,+,+,-,-,-,-,+,-,151557,56260,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1765,-,-,-,-,-,-,-,-,+,-,-,-,-,138208,44749,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1766,-,+,+,+,+,-,-,-,+,+,+,-,-,151608,56316,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1767,-,+,+,+,+,-,+,-,+,-,-,-,-,151618,56326,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1768,-,+,+,+,+,+,+,-,+,-,-,-,-,151628,56337,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1769,-,-,-,-,-,+,-,-,-,-,+,-,-,151657,56374,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1770,-,+,+,+,+,-,-,-,+,-,-,+,-,151672,56391,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1771,-,+,+,+,+,-,-,-,-,-,-,+,-,151677,56403,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1772,-,+,+,-,+,+,-,+,+,-,-,-,+,151679,56406,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1773,-,+,+,+,+,-,-,+,+,+,-,+,-,151682,56409,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1774,,+,-,-,+,-,+,-,+,-,-,+,-,151697,56424,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1775,,+,+,+,+,+,-,-,+,+,-,+,-,151729,56459,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1776,,+,+,+,+,-,-,-,+,+,-,+,-,151742,56472,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1777,,+,-,+,-,-,-,-,+,+,-,-,-,151755,56488,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1778,,+,+,+,-,-,-,-,-,-,-,-,+,151779,56514,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1779,,+,+,+,+,-,-,-,+,+,-,-,-,151790,56525,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1780,,+,+,+,-,-,-,-,+,-,-,+,-,151795,56530,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1781,,+,+,-,+,+,-,-,+,-,-,-,+,151808,56561,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1782,,+,+,-,+,-,-,+,+,+,-,+,-,151820,56573,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1783,,+,+,+,+,-,+,-,+,+,-,+,-,151847,56610,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1784,,+,+,+,+,-,-,-,+,+,-,+,-,151862,56626,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1785,,+,+,-,-,-,+,-,+,-,-,-,+,151904,56672,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1786,,+,+,+,+,+,-,-,+,-,-,-,-,151914,56684,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1787,,+,-,+,-,-,-,+,+,+,-,-,-,151916,56686,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1788,,+,+,+,+,-,+,-,+,+,-,+,+,151949,56727,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1789,,+,+,+,+,-,-,-,+,-,-,-,-,151955,56736,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1790,-,+,+,-,-,+,+,-,+,-,-,-,+,151990,56788,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1791,,+,+,-,-,-,-,-,+,-,-,+,-,152004,56803,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1792,,+,-,+,-,-,-,-,+,+,-,-,-,152012,56812,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1793,,+,+,+,+,-,-,-,+,-,-,+,-,152024,56830,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1794,-,+,+,-,-,-,+,-,+,-,-,+,+,141662,44759,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1795,,+,+,-,+,-,+,+,-,-,-,-,+,152042,56848,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1796,,+,+,+,+,-,-,-,+,+,-,-,-,152045,56851,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1797,,+,+,-,+,-,+,-,-,+,-,-,-,152092,56906,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1798,,+,+,+,+,-,-,-,+,+,+,-,-,152195,57032,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1799,,+,-,+,-,-,-,-,+,+,+,-,-,152196,57033,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1800,,+,+,+,+,-,-,-,+,+,-,+,-,152240,57100,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1801,,+,+,+,+,-,-,-,+,+,-,+,-,152241,57101,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1802,,+,+,+,+,-,-,+,+,+,+,-,+,152242,57102,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1803,,+,+,+,+,-,-,+,+,+,+,-,+,152243,57103,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1804,,+,+,+,+,-,-,-,+,-,-,+,-,152271,57137,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
