ID_murein,murein_short_index,murein_types,ID_strains,ID_reference,manual_annotation,FK_tbl_mureins_micro,timestamp_micro,last_change
1663,A11.31,A4alpha L-Lys-D-Asp,6548,2263,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1662,A11.31,A4alpha L-Lys-D-Asp,6575,2209,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1661,A11.31,A4alpha L-Lys-D-Asp,6536,2149,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1660,A11.31,A4alpha L-Lys-D-Asp,5256,2140,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1659,A11.31,A4alpha L-Lys-D-Asp,5326,2139,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1658,A11.31,A4alpha L-Lys-D-Asp,5325,2138,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1657,A11.31,A4alpha L-Lys-D-Asp,11981,2034,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1656,A11.31,A4alpha L-Lys-D-Asp,12663,1870,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1655,A11.31,A4alpha L-Lys-D-Asp,6488,1856,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1654,A11.31,A4alpha L-Lys-D-Asp,6487,1855,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1653,A11.31,A4alpha L-Lys-D-Asp,6486,1854,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1652,A11.31,A4alpha L-Lys-D-Asp,5271,1847,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1651,A11.31,A4alpha L-Lys-D-Asp,5320,1846,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1650,A11.31,A4alpha L-Lys-D-Asp,5319,1845,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1649,A11.31,A4alpha L-Lys-D-Asp,5318,1844,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1648,A11.31,A4alpha L-Lys-D-Asp,11952,1750,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1647,A11.31,A4alpha L-Lys-D-Asp,5315,1357,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1646,A11.31,A4alpha L-Lys-D-Asp,2280,1063,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1645,A11.31,A4alpha L-Lys-D-Asp,5295,977,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1644,A11.31,A4alpha L-Lys-D-Asp,2281,718,1,35.0,2011-05-04 12:28:45,2019-11-07 13:43:42
1643,A11.29,A3alpha L-Lys-L-Thr-L-Ser(L-Ala),14741,8924,1,33.0,2011-05-04 10:48:52,2019-11-07 13:43:42
1642,A11.29,A3alpha L-Lys-L-Thr-L-Ser(L-Ala),14727,8908,1,33.0,2011-05-04 10:48:52,2019-11-07 13:43:42
1641,A11.29,A3alpha L-Lys-L-Thr-L-Ser(L-Ala),14719,8849,1,33.0,2011-05-04 10:48:52,2019-11-07 13:43:42
1640,A11.29,A3alpha L-Lys-L-Thr-L-Ser(L-Ala),14718,8495,1,33.0,2011-05-04 10:48:52,2019-11-07 13:43:42
1639,A11.29,A3alpha L-Lys-L-Thr-L-Ser(L-Ala),14726,8492,1,33.0,2011-05-04 10:48:52,2019-11-07 13:43:42
1637,A11.28,A3alpha L-Lys-L-Thr-L-Ala<SUB>3</SUB>,7625,16249,1,32.0,2011-05-04 10:48:55,2019-11-07 13:43:42
1638,A11.29,A3alpha L-Lys-L-Thr-L-Ser(L-Ala),14715,1908,1,33.0,2011-05-04 10:48:52,2019-11-07 13:43:42
1636,A11.28,A3alpha L-Lys-L-Thr-L-Ala<SUB>3</SUB>,7575,8900,1,32.0,2011-05-04 10:48:55,2019-11-07 13:43:42
1635,A11.28,A3alpha L-Lys-L-Thr-L-Ala<SUB>3</SUB>,7556,8577,1,32.0,2011-05-04 10:48:55,2019-11-07 13:43:42
1634,A11.28,A3alpha L-Lys-L-Thr-L-Ala<SUB>3</SUB>,7608,6436,1,32.0,2011-05-04 10:48:55,2019-11-07 13:43:42
1633,A11.28,A3alpha L-Lys-L-Thr-L-Ala<SUB>3</SUB>,7607,6435,1,32.0,2011-05-04 10:48:55,2019-11-07 13:43:42
1632,A11.28,A3alpha L-Lys-L-Thr-L-Ala<SUB>3</SUB>,7612,6236,1,32.0,2011-05-04 10:48:55,2019-11-07 13:43:42
1631,A11.27,A3alpha L-Lys-L-Thr-L-Ala<SUB>2</SUB>,133081,24869,1,31.0,2011-05-04 10:48:58,2019-11-07 13:43:42
1630,A11.27,A3alpha L-Lys-L-Thr-L-Ala<SUB>2</SUB>,7520,8558,1,31.0,2011-05-04 10:48:58,2019-11-07 13:43:42
1629,A11.27,A3alpha L-Lys-L-Thr-L-Ala<SUB>2</SUB>,7611,6495,1,31.0,2011-05-04 10:48:58,2019-11-07 13:43:42
1628,A11.27,A3alpha L-Lys-L-Thr-L-Ala<SUB>2</SUB>,7604,6433,1,31.0,2011-05-04 10:48:58,2019-11-07 13:43:42
1627,A11.27,A3alpha L-Lys-L-Thr-L-Ala<SUB>2</SUB>,7585,4894,1,31.0,2011-05-04 10:48:58,2019-11-07 13:43:42
1626,A11.27,A3alpha L-Lys-L-Thr-L-Ala<SUB>2</SUB>,14793,2141,1,31.0,2011-05-04 10:48:58,2019-11-07 13:43:42
1625,A11.25,A3alpha L-Lys-L-Thr-L-Ala,132543,24332,1,29.0,2011-05-04 10:49:03,2019-11-07 13:43:42
1624,A11.25,A3alpha L-Lys-L-Thr-L-Ala,7623,16728,1,29.0,2011-05-04 10:49:03,2019-11-07 13:43:42
1623,A11.25,A3alpha L-Lys-L-Thr-L-Ala,14769,9051,1,29.0,2011-05-04 10:49:03,2019-11-07 13:43:42
1622,A11.25,A3alpha L-Lys-L-Thr-L-Ala,14723,8912,1,29.0,2011-05-04 10:49:03,2019-11-07 13:43:42
1621,A11.25,A3alpha L-Lys-L-Thr-L-Ala,14729,8866,1,29.0,2011-05-04 10:49:03,2019-11-07 13:43:42
1620,A11.25,A3alpha L-Lys-L-Thr-L-Ala,14707,8815,1,29.0,2011-05-04 10:49:03,2019-11-07 13:43:42
1619,A11.25,A3alpha L-Lys-L-Thr-L-Ala,14768,8633,1,29.0,2011-05-04 10:49:03,2019-11-07 13:43:42
1618,A11.24,A3alpha L-Lys-L-Thr-Gly,14721,9026,1,28.0,2011-05-04 10:49:06,2019-11-07 13:43:42
1616,A11.24,A3alpha L-Lys-L-Thr-Gly,14775,8638,1,28.0,2011-05-04 10:49:06,2019-11-07 13:43:42
1617,A11.24,A3alpha L-Lys-L-Thr-Gly,14720,9025,1,28.0,2011-05-04 10:49:06,2019-11-07 13:43:42
1615,A11.24,A3alpha L-Lys-L-Thr-Gly,14764,8497,1,28.0,2011-05-04 10:49:06,2019-11-07 13:43:42
1614,A11.24,A3alpha L-Lys-L-Thr-Gly,14771,8491,1,28.0,2011-05-04 10:49:06,2019-11-07 13:43:42
1613,A11.24,A3alpha L-Lys-L-Thr-Gly,2277,5153,1,28.0,2011-05-04 10:49:06,2019-11-07 13:43:42
1612,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7628,16830,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1611,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7518,16811,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1610,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7560,8793,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1608,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7558,8757,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1609,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7559,8758,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1607,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7557,8585,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1605,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7533,8561,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1606,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7555,8568,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1604,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7553,8550,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1602,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7529,8544,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1603,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7530,8545,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1601,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7620,7694,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1600,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7528,4893,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1599,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7527,4892,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1598,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7581,4844,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1597,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7549,3716,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1596,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7548,3619,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1595,A11.23,A3alpha L-Lys-L-Ser-L-Thr-L-Ala,7532,136,1,27.0,2011-05-04 10:49:08,2019-11-07 13:43:42
1594,A11.22,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB><SUB>-</SUB><SUB>3</SUB>; alpha-carboxyl group of D-Glu substituted by glycine amide,7790,8552,1,26.0,2011-05-05 12:24:07,2019-11-07 13:43:42
1593,A11.21,A3alpha L-Lys(L-Orn)-L-Ala(L-Ser)-L-Ala<SUB>2</SUB>,1701,8811,1,25.0,2011-05-04 10:49:12,2019-11-07 13:43:42
1592,A11.21,A3alpha L-Lys(L-Orn)-L-Ala(L-Ser)-L-Ala<SUB>2</SUB>,1699,8810,1,25.0,2011-05-04 10:49:12,2019-11-07 13:43:42
1591,A11.21,A3alpha L-Lys(L-Orn)-L-Ala(L-Ser)-L-Ala<SUB>2</SUB>,1687,8530,1,25.0,2011-05-04 10:49:12,2019-11-07 13:43:42
1590,A11.21,A3alpha L-Lys(L-Orn)-L-Ala(L-Ser)-L-Ala<SUB>2</SUB>,1736,8529,1,25.0,2011-05-04 10:49:12,2019-11-07 13:43:42
1589,A11.21,A3alpha L-Lys(L-Orn)-L-Ala(L-Ser)-L-Ala<SUB>2</SUB>,1733,3817,1,25.0,2011-05-04 10:49:12,2019-11-07 13:43:42
1588,A11.21,A3alpha L-Lys(L-Orn)-L-Ala(L-Ser)-L-Ala<SUB>2</SUB>,1725,2696,1,25.0,2011-05-04 10:49:12,2019-11-07 13:43:42
1587,A11.21,A3alpha L-Lys(L-Orn)-L-Ala(L-Ser)-L-Ala<SUB>2</SUB>,1724,2695,1,25.0,2011-05-04 10:49:12,2019-11-07 13:43:42
1586,A11.21,A3alpha L-Lys(L-Orn)-L-Ala(L-Ser)-L-Ala<SUB>2</SUB>,1723,2694,1,25.0,2011-05-04 10:49:12,2019-11-07 13:43:42
1585,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6823,12485,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1584,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6820,8751,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1583,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6825,8748,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1582,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6822,8730,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1581,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6842,8652,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1580,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6824,8651,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1579,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6819,8472,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
842,A31,A1gamma m-Dpm-direct,3126,8767,1,87.0,2011-05-05 13:41:47,2018-05-31 05:50:02
1578,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6833,8467,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1577,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6821,8462,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1576,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6847,8427,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1575,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,1758,7178,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1574,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,6601,6119,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1573,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,1734,5133,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1572,A11.20,A3alpha L-Lys-L-Ser-L-Ala<SUB>2</SUB>,14804,4646,1,24.0,2011-05-04 10:49:15,2019-11-07 13:43:42
1571,A11.19,A3alpha L-Lys-L-Ser-L-Ser(L-Ala),6811,8665,1,23.0,2011-05-04 10:49:17,2019-11-07 13:43:42
1570,A11.18,A3alpha L-Lys-L-Ser-L-Ala,14706,9008,1,22.0,2011-05-04 10:49:19,2019-11-07 13:43:42
1569,A11.18,A3alpha L-Lys-L-Ser-L-Ala,6810,8662,1,22.0,2011-05-04 10:49:19,2019-11-07 13:43:42
1568,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,131297,22524,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1567,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7619,8563,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1566,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7571,8551,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1565,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7519,8541,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1564,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7523,8540,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1563,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7592,5771,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1562,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7547,3000,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1561,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7543,2463,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1560,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7542,1834,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1559,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7576,191,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1558,A11.17,A3alpha L-Lys-L-Ala-L-Thr-L-Ala,7570,190,1,21.0,2011-05-04 10:49:21,2019-11-07 13:43:42
1557,A11.16,A3alpha L-Lys-L-Ala(L-Ser)-L-Ser,6812,8666,1,20.0,2011-05-04 10:49:23,2019-11-07 13:43:42
1556,A11.14,A3alpha L-Lys-L-Ser,6677,16321,1,18.0,2011-05-04 10:49:28,2019-11-07 13:43:42
1555,A11.14,A3alpha L-Lys-L-Ser,2387,16146,1,18.0,2011-05-04 10:49:28,2019-11-07 13:43:42
1554,A11.14,A3alpha L-Lys-L-Ser,1712,8528,1,18.0,2011-05-04 10:49:28,2019-11-07 13:43:42
1553,A11.13,A3alpha L-Lys-L-Ala-L-Ser,6859,15692,1,17.0,2011-05-04 10:49:30,2019-11-07 13:43:42
1552,A11.13,A3alpha L-Lys-L-Ala-L-Ser,6849,8796,1,17.0,2011-05-04 10:49:30,2019-11-07 13:43:42
1551,A11.13,A3alpha L-Lys-L-Ala-L-Ser,6848,8659,1,17.0,2011-05-04 10:49:30,2019-11-07 13:43:42
1550,A11.13,A3alpha L-Lys-L-Ala-L-Ser,1732,8519,1,17.0,2011-05-04 10:49:30,2019-11-07 13:43:42
1549,A11.13,A3alpha L-Lys-L-Ala-L-Ser,6845,8465,1,17.0,2011-05-04 10:49:30,2019-11-07 13:43:42
1548,A11.13,A3alpha L-Lys-L-Ala-L-Ser,6854,6042,1,17.0,2011-05-04 10:49:30,2019-11-07 13:43:42
1547,A11.12,A3alpha L-Lys-L-Ala<SUB>2</SUB>-Gly-L-Ala,14687,9007,1,16.0,2011-05-04 10:49:32,2019-11-07 13:43:42
1546,A11.12,A3alpha L-Lys-L-Ala<SUB>2</SUB>-Gly-L-Ala,14686,9006,1,16.0,2011-05-04 10:49:32,2019-11-07 13:43:42
1545,A11.12,A3alpha L-Lys-L-Ala<SUB>2</SUB>-Gly-L-Ala,14685,8637,1,16.0,2011-05-04 10:49:32,2019-11-07 13:43:42
1544,A11.12,A3alpha L-Lys-L-Ala<SUB>2</SUB>-Gly-L-Ala,14684,8494,1,16.0,2011-05-04 10:49:32,2019-11-07 13:43:42
1543,A11.12,A3alpha L-Lys-L-Ala<SUB>2</SUB>-Gly-L-Ala,14683,2816,1,16.0,2011-05-04 10:49:32,2019-11-07 13:43:42
1542,A11.11,A3alpha L-Lys(L-Orn)-L-Ala<SUB>2</SUB>-L-Ser,132346,24135,1,15.0,2011-05-04 10:49:34,2019-11-07 13:43:42
1541,A11.11,A3alpha L-Lys(L-Orn)-L-Ala<SUB>2</SUB>-L-Ser,1714,8814,1,15.0,2011-05-04 10:49:34,2019-11-07 13:43:42
1540,A11.11,A3alpha L-Lys(L-Orn)-L-Ala<SUB>2</SUB>-L-Ser,1713,8813,1,15.0,2011-05-04 10:49:34,2019-11-07 13:43:42
1539,A11.11,A3alpha L-Lys(L-Orn)-L-Ala<SUB>2</SUB>-L-Ser,1698,8641,1,15.0,2011-05-04 10:49:34,2019-11-07 13:43:42
1538,A11.11,A3alpha L-Lys(L-Orn)-L-Ala<SUB>2</SUB>-L-Ser,1711,8640,1,15.0,2011-05-04 10:49:34,2019-11-07 13:43:42
1537,A11.11,A3alpha L-Lys(L-Orn)-L-Ala<SUB>2</SUB>-L-Ser,1710,8613,1,15.0,2011-05-04 10:49:34,2019-11-07 13:43:42
1536,A11.09,A3alpha L-Lys-L-Ala-L-Ala(L-Ser),14730,9074,1,13.0,2011-05-04 10:49:38,2019-11-07 13:43:42
1535,A11.09,A3alpha L-Lys-L-Ala-L-Ala(L-Ser),14749,8916,1,13.0,2011-05-04 10:49:38,2019-11-07 13:43:42
1534,A11.09,A3alpha L-Lys-L-Ala-L-Ala(L-Ser),6852,3134,1,13.0,2011-05-04 10:49:38,2019-11-07 13:43:42
1533,A11.08,A3alpha L-Lys-L-Ala-Gly<SUB>4</SUB><SUB>-</SUB><SUB>5</SUB>,14631,8750,1,12.0,2011-05-05 11:11:00,2019-11-07 13:43:42
1532,A11.08,A3alpha L-Lys-L-Ala-Gly<SUB>4</SUB><SUB>-</SUB><SUB>5</SUB>,14561,8614,1,12.0,2011-05-05 11:11:00,2019-11-07 13:43:42
1531,A11.08,A3alpha L-Lys-L-Ala-Gly<SUB>4</SUB><SUB>-</SUB><SUB>5</SUB>,14659,3696,1,12.0,2011-05-05 11:11:00,2019-11-07 13:43:42
1530,A11.08,A3alpha L-Lys-L-Ala-Gly<SUB>4</SUB><SUB>-</SUB><SUB>5</SUB>,14658,3695,1,12.0,2011-05-05 11:11:00,2019-11-07 13:43:42
1529,A11.07,A3alpha L-Lys-L-Ala<SUB>4</SUB>,7641,8819,1,11.0,2011-05-04 10:49:45,2019-11-07 13:43:42
1528,A11.07,A3alpha L-Lys-L-Ala<SUB>4</SUB>,7638,8712,1,11.0,2011-05-04 10:49:45,2019-11-07 13:43:42
1527,A11.07,A3alpha L-Lys-L-Ala<SUB>4</SUB>,7645,8711,1,11.0,2011-05-04 10:49:45,2019-11-07 13:43:42
1526,A11.07,A3alpha L-Lys-L-Ala<SUB>4</SUB>,7644,8597,1,11.0,2011-05-04 10:49:45,2019-11-07 13:43:42
1525,A11.07,A3alpha L-Lys-L-Ala<SUB>4</SUB>,7642,8441,1,11.0,2011-05-04 10:49:45,2019-11-07 13:43:42
1524,A11.07,A3alpha L-Lys-L-Ala<SUB>4</SUB>,7637,8440,1,11.0,2011-05-04 10:49:45,2019-11-07 13:43:42
1523,A11.07,A3alpha L-Lys-L-Ala<SUB>4</SUB>,7606,6434,1,11.0,2011-05-04 10:49:45,2019-11-07 13:43:42
1522,A11.07,A3alpha L-Lys-L-Ala<SUB>4</SUB>,7605,6432,1,11.0,2011-05-04 10:49:45,2019-11-07 13:43:42
1521,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,131419,22646,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1520,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,7667,17475,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1519,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,7648,12487,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1518,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,14731,8926,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1517,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,5377,8909,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1516,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,14785,8848,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1515,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,5292,8847,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1514,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,5291,8795,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1513,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,14784,8668,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1512,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,14774,8635,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1511,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,5290,8632,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1510,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,5289,8629,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1509,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,5288,8625,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1508,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,7522,8549,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1507,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,14766,8498,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1506,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,7661,7473,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1505,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,7658,6235,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1504,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,14802,4644,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1503,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,7647,4541,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1502,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,7643,4540,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1501,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,7639,4430,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1500,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,5280,1266,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1499,A11.06,A3alpha L-Lys-L-Ala<SUB>3</SUB>,7646,141,1,10.0,2011-05-04 10:49:47,2019-11-07 13:43:42
1498,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,131396,22623,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1497,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6840,15490,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1496,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14725,9037,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1495,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14752,9035,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1494,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14722,8925,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1493,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14732,8923,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1492,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,18121,8922,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1491,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14787,8919,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1490,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14791,8918,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1489,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14767,8917,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1488,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14758,8915,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1487,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14763,8914,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1486,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14717,8913,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1485,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14724,8911,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1484,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14765,8910,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1483,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14736,8891,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1482,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14799,8882,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1481,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14778,8786,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1480,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,7531,8774,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
